threshold,tpr,recall,fpr,specificity,tp,fn,fp,tn
0.999992,0.56,0.56,0.05,0.95,336,264,6,114
0.999992,0.56,0.56,0.05,0.95,336,264,6,114
0.999991,0.563333,0.563333,0.05,0.95,338,262,6,114
0.999991,0.563333,0.563333,0.05,0.95,338,262,6,114
0.99999,0.566667,0.566667,0.05,0.95,340,260,6,114
0.99999,0.566667,0.566667,0.05,0.95,340,260,6,114
0.999989,0.568333,0.568333,0.05,0.95,341,259,6,114
0.999989,0.57,0.57,0.05,0.95,342,258,6,114
0.999988,0.571667,0.571667,0.058333,0.941667,343,257,7,113
0.999988,0.573333,0.573333,0.058333,0.941667,344,256,7,113
0.999988,0.575,0.575,0.058333,0.941667,345,255,7,113
0.999988,0.576667,0.576667,0.058333,0.941667,346,254,7,113
0.999988,0.578333,0.578333,0.058333,0.941667,347,253,7,113
0.999987,0.58,0.58,0.058333,0.941667,348,252,7,113
0.999987,0.58,0.58,0.058333,0.941667,348,252,7,113
0.999986,0.581667,0.581667,0.058333,0.941667,349,251,7,113
0.999986,0.583333,0.583333,0.058333,0.941667,350,250,7,113
0.999985,0.586667,0.586667,0.058333,0.941667,352,248,7,113
0.999983,0.588333,0.588333,0.058333,0.941667,353,247,7,113
0.999983,0.588333,0.588333,0.058333,0.941667,353,247,7,113
0.999983,0.591667,0.591667,0.058333,0.941667,355,245,7,113
0.999983,0.591667,0.591667,0.058333,0.941667,355,245,7,113
0.999982,0.595,0.595,0.058333,0.941667,357,243,7,113
0.999982,0.596667,0.596667,0.058333,0.941667,358,242,7,113
0.999981,0.596667,0.596667,0.058333,0.941667,358,242,7,113
0.999981,0.6,0.6,0.058333,0.941667,360,240,7,113
0.99998,0.6,0.6,0.058333,0.941667,360,240,7,113
0.999979,0.601667,0.601667,0.058333,0.941667,361,239,7,113
0.999978,0.603333,0.603333,0.058333,0.941667,362,238,7,113
0.999978,0.606667,0.606667,0.058333,0.941667,364,236,7,113
0.999978,0.606667,0.606667,0.058333,0.941667,364,236,7,113
0.999978,0.61,0.61,0.058333,0.941667,366,234,7,113
0.999978,0.611667,0.611667,0.058333,0.941667,367,233,7,113
0.999977,0.611667,0.611667,0.066667,0.933333,367,233,8,112
0.999976,0.611667,0.611667,0.066667,0.933333,367,233,8,112
0.999974,0.613333,0.613333,0.066667,0.933333,368,232,8,112
0.999972,0.615,0.615,0.066667,0.933333,369,231,8,112
0.999971,0.618333,0.618333,0.066667,0.933333,371,229,8,112
0.999971,0.62,0.62,0.066667,0.933333,372,228,8,112
0.999971,0.62,0.62,0.066667,0.933333,372,228,8,112
0.99997,0.623333,0.623333,0.066667,0.933333,374,226,8,112
0.99997,0.625,0.625,0.066667,0.933333,375,225,8,112
0.999969,0.625,0.625,0.066667,0.933333,375,225,8,112
0.999968,0.626667,0.626667,0.066667,0.933333,376,224,8,112
0.999968,0.63,0.63,0.066667,0.933333,378,222,8,112
0.999968,0.631667,0.631667,0.066667,0.933333,379,221,8,112
0.999968,0.633333,0.633333,0.066667,0.933333,380,220,8,112
0.999967,0.635,0.635,0.066667,0.933333,381,219,8,112
0.999966,0.635,0.635,0.066667,0.933333,381,219,8,112
0.999965,0.636667,0.636667,0.066667,0.933333,382,218,8,112
0.999961,0.638333,0.638333,0.066667,0.933333,383,217,8,112
0.999959,0.641667,0.641667,0.066667,0.933333,385,215,8,112
0.999959,0.641667,0.641667,0.066667,0.933333,385,215,8,112
0.999958,0.643333,0.643333,0.066667,0.933333,386,214,8,112
0.999955,0.646667,0.646667,0.066667,0.933333,388,212,8,112
0.999954,0.646667,0.646667,0.066667,0.933333,388,212,8,112
0.999952,0.648333,0.648333,0.066667,0.933333,389,211,8,112
0.999951,0.651667,0.651667,0.066667,0.933333,391,209,8,112
0.999951,0.653333,0.653333,0.066667,0.933333,392,208,8,112
0.99995,0.655,0.655,0.066667,0.933333,393,207,8,112
0.999947,0.655,0.655,0.066667,0.933333,393,207,8,112
0.999946,0.656667,0.656667,0.075,0.925,394,206,9,111
0.999945,0.656667,0.656667,0.075,0.925,394,206,9,111
0.999944,0.66,0.66,0.075,0.925,396,204,9,111
0.999944,0.661667,0.661667,0.075,0.925,397,203,9,111
0.999943,0.663333,0.663333,0.075,0.925,398,202,9,111
0.999938,0.665,0.665,0.075,0.925,399,201,9,111
0.999936,0.666667,0.666667,0.075,0.925,400,200,9,111
0.999936,0.666667,0.666667,0.075,0.925,400,200,9,111
0.999931,0.668333,0.668333,0.075,0.925,401,199,9,111
0.999928,0.671667,0.671667,0.075,0.925,403,197,9,111
0.999926,0.673333,0.673333,0.075,0.925,404,196,9,111
0.999924,0.673333,0.673333,0.075,0.925,404,196,9,111
0.999924,0.676667,0.676667,0.075,0.925,406,194,9,111
0.999924,0.678333,0.678333,0.075,0.925,407,193,9,111
0.999922,0.68,0.68,0.075,0.925,408,192,9,111
0.999922,0.68,0.68,0.075,0.925,408,192,9,111
0.999921,0.681667,0.681667,0.075,0.925,409,191,9,111
0.99992,0.685,0.685,0.075,0.925,411,189,9,111
0.999917,0.685,0.685,0.075,0.925,411,189,9,111
0.999917,0.688333,0.688333,0.075,0.925,413,187,9,111
0.999908,0.688333,0.688333,0.075,0.925,413,187,9,111
0.999906,0.69,0.69,0.075,0.925,414,186,9,111
0.999904,0.691667,0.691667,0.075,0.925,415,185,9,111
0.999895,0.695,0.695,0.075,0.925,417,183,9,111
0.999895,0.696667,0.696667,0.075,0.925,418,182,9,111
0.999891,0.698333,0.698333,0.075,0.925,419,181,9,111
0.999889,0.698333,0.698333,0.075,0.925,419,181,9,111
0.999885,0.7,0.7,0.075,0.925,420,180,9,111
0.999875,0.703333,0.703333,0.075,0.925,422,178,9,111
