                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     73,                0.12652,                 0.9125,                      1,                0.40096,               0.006436,               0.006436,               0.006436
                     74,                 0.1181,                0.90833,                      1,                0.39948,              0.0063865,              0.0063865,              0.0063865
                     75,                0.10913,                0.90833,                      1,                0.40186,               0.006337,               0.006337,               0.006337
                     76,                0.12067,                0.90694,                      1,                0.39671,              0.0062875,              0.0062875,              0.0062875
                     77,                0.10928,                0.91389,                      1,                0.39364,               0.006238,               0.006238,               0.006238
                     78,                0.10228,                0.91667,                      1,                0.39504,              0.0061885,              0.0061885,              0.0061885
                     79,                0.11247,                0.91667,                      1,                0.39427,               0.006139,               0.006139,               0.006139
                     80,                0.10305,                0.91944,                      1,                0.39327,              0.0060895,              0.0060895,              0.0060895
                     81,                0.11738,                0.91389,                      1,                0.39187,                0.00604,                0.00604,                0.00604
                     82,                0.10496,                0.91389,                      1,                0.40653,              0.0059905,              0.0059905,              0.0059905
