discovery_or_confirmation,arm,epoch,run_count,top1_mean,top1_std,val_loss_mean,val_loss_std,train_loss_mean,top1,val_loss,series
confirmation,T,29,5,0.919718,0.0010505884065608,0.208818,0.0004155670824307,0.250854,0.919718,0.208818,confirmation/T
confirmation,T,30,5,0.91944,0.0008124776920014,0.209448,0.0005247628035598,0.250996,0.91944,0.209448,confirmation/T
confirmation,T,31,5,0.918974,0.0006813105019005,0.21021,0.0007179693586776,0.249812,0.918974,0.21021,confirmation/T
confirmation,T,32,5,0.918342,0.0005710831813317,0.211052,0.0007016095780418,0.24954,0.918342,0.211052,confirmation/T
confirmation,T,33,5,0.917986,0.000564290705222,0.21155,0.0007167147270706,0.248156,0.917986,0.21155,confirmation/T
confirmation,T,34,5,0.9177,0.000573375967407,0.212196,0.0006249031925026,0.247604,0.9177,0.212196,confirmation/T
confirmation,T,35,5,0.917608,0.0003690745182209,0.21248,0.0004651021393199,0.247466,0.917608,0.21248,confirmation/T
confirmation,T,36,5,0.917384,0.0004298185663742,0.213056,0.0005745467779041,0.249516,0.917384,0.213056,confirmation/T
confirmation,T,37,5,0.916892,0.0006943025277211,0.213806,0.0006038410386848,0.246338,0.916892,0.213806,confirmation/T
confirmation,T,38,5,0.916666,0.0006892488665206,0.21421,0.0005206918474491,0.246712,0.916666,0.21421,confirmation/T
confirmation,T,39,5,0.916376,0.0006695849460673,0.2148159999999999,0.0005881360386849,0.244076,0.916376,0.2148159999999999,confirmation/T
confirmation,T,40,5,0.916166,0.0006013518105069,0.215042,0.0005181273974612,0.244254,0.916166,0.215042,confirmation/T
confirmation,T,41,5,0.916168,0.0004720338970879,0.2148079999999999,0.0007377099701102,0.245118,0.916168,0.2148079999999999,confirmation/T
confirmation,T,42,5,0.916108,0.0006482406960381,0.2150939999999999,0.0011653600302052,0.2422979999999999,0.916108,0.2150939999999999,confirmation/T
confirmation,T,43,5,0.91635,0.0007119831458679,0.2149059999999999,0.0015233200582937,0.2425659999999999,0.91635,0.2149059999999999,confirmation/T
confirmation,T,44,5,0.91624,0.0009173221898547,0.2145039999999999,0.0016707794588155,0.24178,0.91624,0.2145039999999999,confirmation/T
confirmation,T,45,5,0.916418,0.0010986245946637,0.214208,0.0018231884159351,0.240782,0.916418,0.214208,confirmation/T
confirmation,T,46,5,0.9164,0.0011956086316182,0.214116,0.0021318592824105,0.238154,0.9164,0.214116,confirmation/T
confirmation,T,47,5,0.91654,0.0013762412579195,0.213918,0.0021563061007194,0.24053,0.91654,0.213918,confirmation/T
confirmation,T,48,5,0.916752,0.0014018758860897,0.213382,0.0021549236645412,0.238528,0.916752,0.213382,confirmation/T
confirmation,T,49,5,0.917174,0.0013767004031378,0.212506,0.0019779039410446,0.239756,0.917174,0.212506,confirmation/T
confirmation,T,50,5,0.917494,0.0010952369606619,0.21197,0.0017838273459054,0.236564,0.917494,0.21197,confirmation/T
confirmation,T,51,5,0.917666,0.0009827023964558,0.2107899999999999,0.0016267882468225,0.235456,0.917666,0.2107899999999999,confirmation/T
confirmation,T,52,5,0.918012,0.0010268865565387,0.2103499999999999,0.0016063748005991,0.236204,0.918012,0.2103499999999999,confirmation/T
confirmation,T,53,5,0.918132,0.0010043385883256,0.2095959999999999,0.0015881637195201,0.2343039999999999,0.918132,0.2095959999999999,confirmation/T
confirmation,T,54,5,0.9185,0.0011006725216884,0.208902,0.0014861143966734,0.234764,0.9185,0.208902,confirmation/T
confirmation,T,55,5,0.918892,0.0010028240124767,0.208282,0.0015793340368649,0.233496,0.918892,0.208282,confirmation/T
confirmation,T,56,5,0.919082,0.0011117085949114,0.207822,0.0016934391043081,0.2326359999999999,0.919082,0.207822,confirmation/T
confirmation,T,57,5,0.919356,0.0010859760586679,0.2072099999999999,0.0017537616713795,0.233092,0.919356,0.2072099999999999,confirmation/T
confirmation,T,58,5,0.919828,0.0010004279084471,0.206472,0.001609799987576,0.232608,0.919828,0.206472,confirmation/T
confirmation,T,59,5,0.91989,0.0011037209792334,0.205736,0.0015250127868316,0.23181,0.91989,0.205736,confirmation/T
confirmation,T,60,5,0.920148,0.0007619553792709,0.205106,0.0014329075336531,0.22949,0.920148,0.205106,confirmation/T
confirmation,T,61,5,0.92071,0.000818437535796,0.204278,0.0014521074340419,0.227964,0.92071,0.204278,confirmation/T
confirmation,T,62,5,0.921058,0.0006911266164748,0.203258,0.0014351362304673,0.229372,0.921058,0.203258,confirmation/T
confirmation,T,63,5,0.921382,0.0008783029090239,0.202696,0.0014094055484494,0.2290239999999999,0.921382,0.202696,confirmation/T
confirmation,T,64,5,0.921618,0.0009878744859545,0.202082,0.0014643551481795,0.228106,0.921618,0.202082,confirmation/T
confirmation,T,65,5,0.921864,0.001031980619973,0.201752,0.0015019374154737,0.226694,0.921864,0.201752,confirmation/T
confirmation,T,66,5,0.922124,0.001062480117461,0.20139,0.0014773083632065,0.2254519999999999,0.922124,0.20139,confirmation/T
confirmation,T,67,5,0.922608,0.0008071530214277,0.200998,0.0012996368723608,0.226128,0.922608,0.200998,confirmation/T
confirmation,T,68,5,0.922774,0.0007017862922571,0.200332,0.0011081588333808,0.225334,0.922774,0.200332,confirmation/T
confirmation,T,69,5,0.922858,0.0006779203493036,0.19976,0.0010039123467713,0.225166,0.922858,0.19976,confirmation/T
confirmation,T,70,5,0.92325,0.0004903876018008,0.1991679999999999,0.001074902786302,0.224296,0.92325,0.1991679999999999,confirmation/T
confirmation,T,71,5,0.9234,0.0005875712722725,0.1987439999999999,0.0011864164530214,0.222578,0.9234,0.1987439999999999,confirmation/T
confirmation,T,72,5,0.923598,0.0005996465625683,0.198656,0.0012619920760448,0.223754,0.923598,0.198656,confirmation/T
confirmation,T,73,5,0.9237,0.0006989134424233,0.1983299999999999,0.0012819360358457,0.2220359999999999,0.9237,0.1983299999999999,confirmation/T
confirmation,T,74,5,0.923724,0.0007471171260251,0.198158,0.0013640879737025,0.221782,0.923724,0.198158,confirmation/T
confirmation,T,75,5,0.9243,0.0008115910300145,0.1975319999999999,0.0012661184778684,0.2188419999999999,0.9243,0.1975319999999999,confirmation/T
confirmation,T,76,5,0.924568,0.0005995131358027,0.196844,0.0012061940142448,0.21983,0.924568,0.196844,confirmation/T
confirmation,T,77,5,0.924968,0.0005839657524204,0.196406,0.0012844080348549,0.2191799999999999,0.924968,0.196406,confirmation/T
confirmation,T,78,5,0.925342,0.0006462321564267,0.195704,0.001213566644235,0.218436,0.925342,0.195704,confirmation/T
confirmation,T,79,5,0.925782,0.0005930059021628,0.195496,0.0012799156222189,0.217674,0.925782,0.195496,confirmation/T
confirmation,T,80,5,0.926002,0.0008057642335075,0.195036,0.0012757209726268,0.217022,0.926002,0.195036,confirmation/T
confirmation,T,81,5,0.92654,0.0007288346863315,0.194524,0.0012135996044824,0.216306,0.92654,0.194524,confirmation/T
confirmation,T,82,5,0.92699,0.0006798529252713,0.193912,0.0011466891470664,0.2152839999999999,0.92699,0.193912,confirmation/T
confirmation,T,83,5,0.927108,0.0006531278588453,0.193458,0.0011677568240006,0.21483,0.927108,0.193458,confirmation/T
confirmation,T,84,5,0.927372,0.0007487963675125,0.19291,0.001191687878599,0.212786,0.927372,0.19291,confirmation/T
confirmation,T,85,5,0.927774,0.0007077739752208,0.192522,0.00110407246139,0.212666,0.927774,0.192522,confirmation/T
confirmation,T,86,5,0.92801,0.0006428996811322,0.19231,0.0010540208726586,0.211762,0.92801,0.19231,confirmation/T
confirmation,T,87,5,0.92806,0.0007796922469795,0.192056,0.0011996432803129,0.2119479999999999,0.92806,0.192056,confirmation/T
confirmation,T,88,5,0.928374,0.0006716725392629,0.191714,0.0012514407696731,0.2107979999999999,0.928374,0.191714,confirmation/T
confirmation,T,89,5,0.928566,0.0006951143790772,0.191164,0.0012084138363987,0.21048,0.928566,0.191164,confirmation/T
confirmation,T,90,5,0.928744,0.0005015416233972,0.190834,0.0012016255656401,0.208826,0.928744,0.190834,confirmation/T
confirmation,T,91,5,0.929218,0.0006186566091136,0.190556,0.0012487689938495,0.20891,0.929218,0.190556,confirmation/T
confirmation,T,92,5,0.929392,0.0006944177417088,0.190356,0.0012447264759777,0.20831,0.929392,0.190356,confirmation/T
confirmation,T,93,5,0.929768,0.000778290434221,0.19004,0.0013504813956511,0.20682,0.929768,0.19004,confirmation/T
confirmation,T,94,5,0.930016,0.000841085013539,0.190018,0.0014376425146746,0.205174,0.930016,0.190018,confirmation/T
confirmation,T,95,5,0.930258,0.0008850175139509,0.189408,0.00154657557203,0.205764,0.930258,0.189408,confirmation/T
confirmation,T,96,5,0.930414,0.0008447390129501,0.189502,0.0016933209973303,0.204022,0.930414,0.189502,confirmation/T
confirmation,T,97,5,0.930684,0.0008025609011159,0.18917,0.0018764967359417,0.204454,0.930684,0.18917,confirmation/T
confirmation,T,98,5,0.93095,0.0008888869444423,0.1889219999999999,0.0020613044413671,0.202596,0.93095,0.1889219999999999,confirmation/T
confirmation,T,99,5,0.931092,0.0009806610015698,0.18843,0.0021595092034997,0.2024659999999999,0.931092,0.18843,confirmation/T
confirmation,T,100,5,0.93099,0.0010169955752115,0.188726,0.0021703142629582,0.201866,0.93099,0.188726,confirmation/T
confirmation,T,101,5,0.931284,0.0010988830693026,0.188408,0.0023056487156546,0.20142,0.931284,0.188408,confirmation/T
confirmation,T,102,5,0.931424,0.0010950360724651,0.1881759999999999,0.0023024387071103,0.200082,0.931424,0.1881759999999999,confirmation/T
confirmation,T,103,5,0.931632,0.0009915926583027,0.187506,0.0021522044512545,0.199376,0.931632,0.187506,confirmation/T
confirmation,T,104,5,0.93199,0.0007771228989033,0.187356,0.0019641140496417,0.197862,0.93199,0.187356,confirmation/T
confirmation,T,105,5,0.932076,0.0007831883553781,0.186836,0.0019601897867298,0.196856,0.932076,0.186836,confirmation/T
confirmation,T,106,5,0.932342,0.0009386458331021,0.1869219999999999,0.0020239308288575,0.195072,0.932342,0.1869219999999999,confirmation/T
confirmation,T,107,5,0.932608,0.0009017405391796,0.18673,0.0019569670411123,0.195696,0.932608,0.18673,confirmation/T
confirmation,T,108,5,0.932874,0.0009192736262941,0.185918,0.0020182903656312,0.192846,0.932874,0.185918,confirmation/T
confirmation,T,109,5,0.932922,0.000713285356642,0.185904,0.0019779848331066,0.194128,0.932922,0.185904,confirmation/T
confirmation,T,110,5,0.933148,0.0007631618439099,0.185836,0.0018178734829464,0.192048,0.933148,0.185836,confirmation/T
confirmation,T,111,5,0.93342,0.000612241782305,0.185592,0.0019395607750209,0.192022,0.93342,0.185592,confirmation/T
confirmation,T,112,5,0.933666,0.0008068853698016,0.185496,0.0021208073934235,0.190234,0.933666,0.185496,confirmation/T
confirmation,T,113,5,0.933692,0.0007951704219851,0.185242,0.0021627981875339,0.190182,0.933692,0.185242,confirmation/T
confirmation,T,114,5,0.93395,0.0007358532462386,0.185254,0.0020589181625309,0.189108,0.93395,0.185254,confirmation/T
confirmation,T,115,5,0.933934,0.0007748186884684,0.185218,0.0019228562088726,0.188228,0.933934,0.185218,confirmation/T
confirmation,T,116,5,0.934186,0.0008159068574292,0.18483,0.0018530947088586,0.1881,0.934186,0.18483,confirmation/T
confirmation,T,117,5,0.934368,0.0007553912893329,0.184772,0.0016972495396965,0.1853199999999999,0.934368,0.184772,confirmation/T
confirmation,T,118,5,0.93456,0.0006310942877256,0.185048,0.0014565218844905,0.18535,0.93456,0.185048,confirmation/T
confirmation,T,119,5,0.934824,0.0004497377013326,0.184658,0.0013510055514319,0.184958,0.934824,0.184658,confirmation/T
confirmation,T,120,5,0.934932,0.0005900305076858,0.184714,0.0013034814920051,0.182404,0.934932,0.184714,confirmation/T
confirmation,T,121,5,0.935058,0.0004830900537166,0.184418,0.0011261864854454,0.18221,0.935058,0.184418,confirmation/T
confirmation,T,122,5,0.93534,0.0004228001892147,0.184172,0.0009693998143181,0.179906,0.93534,0.184172,confirmation/T
confirmation,T,123,5,0.935558,0.0003469524463093,0.18367,0.000660666330306,0.180952,0.935558,0.18367,confirmation/T
confirmation,T,124,5,0.935642,0.0004331004502421,0.1841539999999999,0.0005734317744945,0.178924,0.935642,0.1841539999999999,confirmation/T
confirmation,T,125,5,0.935916,0.0003569649842771,0.183976,0.0004963305350268,0.177112,0.935916,0.183976,confirmation/T
confirmation,T,126,5,0.936168,0.0005083069938531,0.183866,0.0004266427076606,0.176364,0.936168,0.183866,confirmation/T
confirmation,T,127,5,0.936258,0.0004231028243819,0.183632,0.000472160989494,0.175736,0.936258,0.183632,confirmation/T
confirmation,T,128,5,0.936602,0.0005687670876553,0.183926,0.0004431072105032,0.174324,0.936602,0.183926,confirmation/T
confirmation,T,129,5,0.936666,0.000593417222534,0.183866,0.0005963086449146,0.172996,0.936666,0.183866,confirmation/T
confirmation,T,130,5,0.936892,0.0005898610005755,0.18393,0.0006209347791837,0.17229,0.936892,0.18393,confirmation/T
confirmation,T,131,5,0.93724,0.000564659189246,0.183986,0.0006367291417863,0.169768,0.93724,0.183986,confirmation/T
confirmation,T,132,5,0.937234,0.0006786633922645,0.183774,0.0006216622877415,0.169384,0.937234,0.183774,confirmation/T
confirmation,T,133,5,0.937576,0.0007465815427667,0.184278,0.0005128508555125,0.167852,0.937576,0.184278,confirmation/T
confirmation,T,134,5,0.937692,0.0009021396787638,0.183892,0.0004119902911477,0.166792,0.937692,0.183892,confirmation/T
confirmation,T,135,5,0.937984,0.0005663779656731,0.184258,0.000348734856302,0.166432,0.937984,0.184258,confirmation/T
confirmation,T,136,5,0.938192,0.000761771619319,0.184172,0.0003715588782413,0.16442,0.938192,0.184172,confirmation/T
confirmation,T,137,5,0.93836,0.0006779085484045,0.184188,0.0004368706902505,0.163832,0.93836,0.184188,confirmation/T
confirmation,T,138,5,0.938782,0.0007762319241051,0.184012,0.0005884352130863,0.16167,0.938782,0.184012,confirmation/T
confirmation,T,139,5,0.938768,0.0007741937741935,0.18422,0.0006460030959678,0.161006,0.938768,0.18422,confirmation/T
confirmation,T,140,5,0.939016,0.0006740504432162,0.1844319999999999,0.0007241104888067,0.158198,0.939016,0.1844319999999999,confirmation/T
confirmation,T,141,5,0.939374,0.000657163602157,0.184492,0.0008025060747433,0.15811,0.939374,0.184492,confirmation/T
confirmation,T,142,5,0.939492,0.000666195166599,0.184698,0.0008388897424572,0.157272,0.939492,0.184698,confirmation/T
confirmation,T,143,5,0.939594,0.000510630982217,0.1844279999999999,0.0007792663216128,0.155284,0.939594,0.1844279999999999,confirmation/T
confirmation,T,144,5,0.9399840000000002,0.0005204459626128,0.184348,0.0008460827382709,0.1537,0.9399840000000002,0.184348,confirmation/T
confirmation,T,145,5,0.940076,0.000666981259107,0.184668,0.0008518309691482,0.15162,0.940076,0.184668,confirmation/T
confirmation,T,146,5,0.94019,0.000626482242366,0.184572,0.0008135207434355,0.150924,0.94019,0.184572,confirmation/T
confirmation,T,147,5,0.940408,0.0006547488067954,0.18494,0.0008093701254679,0.150274,0.940408,0.18494,confirmation/T
confirmation,T,148,5,0.940642,0.0006144721311825,0.185028,0.0007038011082685,0.1474639999999999,0.940642,0.185028,confirmation/T
confirmation,T,149,5,0.940674,0.0006094784655752,0.18522,0.0008194388323725,0.145652,0.940674,0.18522,confirmation/T
confirmation,T,150,5,0.940702,0.0005711182014259,0.185382,0.0008378400802062,0.1440739999999999,0.940702,0.185382,confirmation/T
confirmation,T,151,5,0.940992,0.0003428352373954,0.185828,0.0008406045443607,0.142324,0.940992,0.185828,confirmation/T
confirmation,T,152,5,0.94126,0.0003171119676076,0.1863199999999999,0.0008603952580064,0.140406,0.94126,0.1863199999999999,confirmation/T
confirmation,T,153,5,0.9413,0.0003488266044899,0.186484,0.0008762328457664,0.1405219999999999,0.9413,0.186484,confirmation/T
confirmation,T,154,5,0.9415,0.000268029849084,0.186946,0.0009019667399632,0.138374,0.9415,0.186946,confirmation/T
confirmation,T,155,5,0.94164,0.0004526809030652,0.187178,0.0008416032319329,0.1352479999999999,0.94164,0.187178,confirmation/T
confirmation,T,156,5,0.941742,0.0005811505828957,0.187866,0.0007802717475341,0.132416,0.941742,0.187866,confirmation/T
confirmation,T,157,5,0.941926,0.0007487749995826,0.188462,0.000697349266867,0.132342,0.941926,0.188462,confirmation/T
confirmation,T,158,5,0.941842,0.0007070332382568,0.1887059999999999,0.0005993863528643,0.1308379999999999,0.941842,0.1887059999999999,confirmation/T
confirmation,T,159,5,0.941964,0.0006763608504341,0.189338,0.0006431609440878,0.1280819999999999,0.941964,0.189338,confirmation/T
confirmation,T,160,5,0.942134,0.0007141596460176,0.190554,0.0007160893798961,0.127492,0.942134,0.190554,confirmation/T
confirmation,T,161,5,0.942134,0.000677572136381,0.190824,0.000727807666901,0.12423,0.942134,0.190824,confirmation/T
confirmation,T,162,5,0.942266,0.0006137295821451,0.191426,0.0008965846306958,0.1216199999999999,0.942266,0.191426,confirmation/T
confirmation,T,163,5,0.942358,0.000330962233495,0.191966,0.0009983306065627,0.120234,0.942358,0.191966,confirmation/T
confirmation,T,164,5,0.942284,0.0003215338240372,0.19321,0.0009171913649833,0.119408,0.942284,0.19321,confirmation/T
confirmation,T,165,5,0.9424,0.0004670331893987,0.19376,0.0009629122493768,0.116938,0.9424,0.19376,confirmation/T
confirmation,T,166,5,0.942518,0.0004223458298598,0.194932,0.0009457145446697,0.113734,0.942518,0.194932,confirmation/T
confirmation,T,167,5,0.942818,0.0003757871738098,0.195974,0.0010639849622997,0.11252,0.942818,0.195974,confirmation/T
confirmation,T,168,5,0.94285,0.0004026412795528,0.197294,0.0010639285690308,0.109966,0.94285,0.197294,confirmation/T
confirmation,T,169,5,0.942966,0.0004927717524371,0.198248,0.0010426581414826,0.108318,0.942966,0.198248,confirmation/T
confirmation,T,170,5,0.943286,0.0003870710529088,0.199376,0.0010533109702267,0.105766,0.943286,0.199376,confirmation/T
confirmation,T,171,5,0.943164,0.0002894546596619,0.200614,0.0011738245184012,0.103606,0.943164,0.200614,confirmation/T
confirmation,T,172,5,0.94336,0.0002551862065237,0.201572,0.001098788423674,0.100082,0.94336,0.201572,confirmation/T
confirmation,T,173,5,0.943474,0.0003189106457928,0.203724,0.0011081804907143,0.097732,0.943474,0.203724,confirmation/T
confirmation,T,174,5,0.9437,0.0002974558790812,0.204632,0.00118124341268,0.09522,0.9437,0.204632,confirmation/T
confirmation,T,175,5,0.943932,0.0003583517824707,0.205978,0.0013004829872012,0.093566,0.943932,0.205978,confirmation/T
confirmation,T,176,5,0.944166,0.000521405792066,0.207556,0.0014246206512612,0.0910499999999999,0.944166,0.207556,confirmation/T
confirmation,T,177,5,0.944458,0.0005413834131186,0.2093179999999999,0.001408778194039,0.08784,0.944458,0.2093179999999999,confirmation/T
confirmation,T,178,5,0.944468,0.00053588804801,0.211288,0.0016110046554867,0.086234,0.944468,0.211288,confirmation/T
confirmation,T,179,5,0.94446,0.0005263458938758,0.212616,0.0016842042631462,0.0831,0.94446,0.212616,confirmation/T
confirmation,T,180,5,0.944534,0.0004943521012395,0.214136,0.0017967370425301,0.0806119999999999,0.944534,0.214136,confirmation/T
confirmation,T,181,5,0.944634,0.0005007434472861,0.216304,0.001828,0.078146,0.944634,0.216304,confirmation/T
confirmation,T,182,5,0.944634,0.0004719576252164,0.218406,0.0018211271235144,0.07538,0.944634,0.218406,confirmation/T
confirmation,T,183,5,0.944648,0.0004314348154703,0.2204419999999999,0.0017039882628703,0.072534,0.944648,0.2204419999999999,confirmation/T
confirmation,T,184,5,0.944824,0.0005367532021329,0.223214,0.001641007007907,0.0691219999999999,0.944824,0.223214,confirmation/T
confirmation,T,185,5,0.945016,0.0006509869430333,0.224992,0.0015407842159108,0.065362,0.945016,0.224992,confirmation/T
confirmation,T,186,5,0.945048,0.0008342038120267,0.227214,0.0014643578797548,0.0644479999999999,0.945048,0.227214,confirmation/T
confirmation,T,187,5,0.945066,0.0007400162160385,0.22981,0.0016090742680187,0.0606079999999999,0.945066,0.22981,confirmation/T
confirmation,T,188,5,0.945,0.0008552192701289,0.232238,0.0018106065282109,0.058416,0.945,0.232238,confirmation/T
confirmation,T,189,5,0.945026,0.0008677926019505,0.235088,0.0019528379349039,0.05447,0.945026,0.235088,confirmation/T
confirmation,T,190,5,0.945058,0.0009526678329827,0.237806,0.0020352749200046,0.051382,0.945058,0.237806,confirmation/T
confirmation,T,191,5,0.945018,0.0007485826607663,0.240254,0.0020603358949452,0.048908,0.945018,0.240254,confirmation/T
confirmation,T,192,5,0.944966,0.0008124186113082,0.242968,0.0021829008223004,0.045238,0.944966,0.242968,confirmation/T
confirmation,T,193,5,0.945018,0.0008158774417766,0.245798,0.0023796924170993,0.043392,0.945018,0.245798,confirmation/T
confirmation,T,194,5,0.944866,0.000650341448779,0.248178,0.0025929550709566,0.04118,0.944866,0.248178,confirmation/T
confirmation,T,195,5,0.945,0.0006686703223562,0.251418,0.0027727127510797,0.038878,0.945,0.251418,confirmation/T
confirmation,T,196,5,0.945076,0.0006213082970635,0.253838,0.0028373255012423,0.03575,0.945076,0.253838,confirmation/T
confirmation,T,197,5,0.94504,0.0006095572163464,0.256824,0.0031003909430908,0.0331959999999999,0.94504,0.256824,confirmation/T
confirmation,T,198,5,0.94514,0.0006545838372584,0.25926,0.0032926645744745,0.0306919999999999,0.94514,0.25926,confirmation/T
confirmation,T,199,5,0.945298,0.0006752895675189,0.26173,0.0034596358189844,0.029524,0.945298,0.26173,confirmation/T
confirmation,T,200,5,0.9453,0.00065839198051,0.263898,0.0033931424962709,0.02622,0.9453,0.263898,confirmation/T
discovery,R1,1,3,0.8960400000000001,0.0034135709552705,0.2592066666666666,0.0090617780938523,0.3724233333333333,0.8960400000000001,0.2592066666666666,discovery/R1
discovery,R1,2,3,0.9033066666666666,0.0038666293101643,0.2478233333333333,0.0094539456783339,0.2552333333333333,0.9033066666666666,0.2478233333333333,discovery/R1
discovery,R1,3,3,0.89786,0.0006654822812567,0.25905,0.0021165538027652,0.2561233333333333,0.89786,0.25905,discovery/R1
discovery,R1,4,3,0.90022,0.0039107629264207,0.25485,0.0067243041771373,0.27332,0.90022,0.25485,discovery/R1
discovery,R1,5,3,0.9015866666666666,0.0023481671339342,0.2482866666666666,0.0060822218162627,0.2662766666666666,0.9015866666666666,0.2482866666666666,discovery/R1
discovery,R1,6,3,0.9087633333333334,0.0007815511641743,0.2332466666666666,0.0031486116870067,0.2614166666666667,0.9087633333333334,0.2332466666666666,discovery/R1
discovery,R1,7,3,0.91111,0.0012615334584016,0.2285333333333333,0.0029814686910238,0.26106,0.91111,0.2285333333333333,discovery/R1
discovery,R1,8,3,0.9164433333333334,0.0007239858807708,0.2173833333333333,0.0020719448727115,0.2618766666666667,0.9164433333333334,0.2173833333333333,discovery/R1
discovery,R1,9,3,0.9163166666666666,0.0023517700189904,0.2172566666666666,0.0047292094711719,0.2604,0.9163166666666666,0.2172566666666666,discovery/R1
discovery,R1,10,3,0.9204166666666668,0.0002379542439676,0.2099766666666666,0.0007966736401368,0.2594266666666667,0.9204166666666668,0.2099766666666666,discovery/R1
discovery,R1,11,3,0.9190833333333334,0.0003061952898977,0.2126433333333333,0.0019130487593251,0.25876,0.9190833333333334,0.2126433333333333,discovery/R1
discovery,R1,12,3,0.9208066666666668,0.0002734146220588,0.2084533333333333,0.0010727638240648,0.2581433333333333,0.9208066666666668,0.2084533333333333,discovery/R1
discovery,R1,13,3,0.9217766666666668,0.0002916999980954,0.2079233333333333,0.0007490586685226,0.25765,0.9217766666666668,0.2079233333333333,discovery/R1
discovery,R1,14,3,0.9203033333333334,0.0002701028610651,0.2098433333333333,0.0002315647257727,0.25726,0.9203033333333334,0.2098433333333333,discovery/R1
discovery,R1,15,3,0.9209833333333334,0.0002661244487495,0.2099633333333333,0.0001265789169736,0.25616,0.9209833333333334,0.2099633333333333,discovery/R1
discovery,R1,16,3,0.9203733333333334,6.944222218662129e-05,0.2122333333333333,0.0002428076513529,0.2563566666666667,0.9203733333333334,0.2122333333333333,discovery/R1
discovery,R1,17,3,0.9198466666666666,0.0001096458946893,0.21397,0.0005832666628567,0.25406,0.9198466666666666,0.21397,discovery/R1
discovery,R1,18,3,0.9200966666666668,0.0004057366414587,0.2138066666666666,0.0009949651026822,0.25375,0.9200966666666668,0.2138066666666666,discovery/R1
discovery,R1,19,3,0.9200433333333334,0.0004949298491256,0.2139766666666666,0.0009009747807544,0.2528966666666666,0.9200433333333334,0.2139766666666666,discovery/R1
discovery,R1,20,3,0.9198333333333334,0.0006003517487458,0.2132933333333333,0.000862489935529,0.2525033333333333,0.9198333333333334,0.2132933333333333,discovery/R1
discovery,R1,21,3,0.91982,0.0004537253207245,0.2133666666666666,0.0004870546398734,0.25116,0.91982,0.2133666666666666,discovery/R1
discovery,R1,22,3,0.9193066666666666,0.0007307682411149,0.2138833333333333,0.0002743882083634,0.2506233333333333,0.9193066666666666,0.2138833333333333,discovery/R1
discovery,R1,23,3,0.9185033333333332,0.000591570414706,0.2146333333333333,0.0001793197020841,0.2505066666666666,0.9185033333333332,0.2146333333333333,discovery/R1
discovery,R1,24,3,0.91825,0.0006149796744608,0.2150566666666666,4.988876515699128e-05,0.24986,0.91825,0.2150566666666666,discovery/R1
discovery,R1,25,3,0.91786,0.0003884155849945,0.2153933333333333,0.0001755625877635,0.24934,0.91786,0.2153933333333333,discovery/R1
discovery,R1,26,3,0.91732,0.0007061161377563,0.2150066666666666,0.0005029468715039,0.24747,0.91732,0.2150066666666666,discovery/R1
discovery,R1,27,3,0.9169033333333332,0.0008204199466668,0.2155899999999999,0.0006946941773183,0.24782,0.9169033333333332,0.2155899999999999,discovery/R1
discovery,R1,28,3,0.91639,0.0009590620417887,0.21634,0.0008202845034905,0.24665,0.91639,0.21634,discovery/R1
discovery,R1,29,3,0.91568,0.0009443516294262,0.21679,0.0008532682266829,0.24509,0.91568,0.21679,discovery/R1
discovery,R1,30,3,0.9150566666666666,0.0008320790560731,0.2177466666666666,0.0008684213007265,0.2447399999999999,0.9150566666666666,0.2177466666666666,discovery/R1
discovery,R1,31,3,0.9141533333333332,0.0005758664968742,0.2183966666666666,0.0009092243336431,0.2444766666666666,0.9141533333333332,0.2183966666666666,discovery/R1
discovery,R1,32,3,0.9136933333333334,0.0005267721413371,0.2192566666666666,0.0009431271859557,0.2422866666666666,0.9136933333333334,0.2192566666666666,discovery/R1
discovery,R1,33,3,0.9130533333333334,0.0004086835233065,0.21969,0.0010808638520492,0.2425933333333333,0.9130533333333334,0.21969,discovery/R1
discovery,R1,34,3,0.91271,0.0005093132631298,0.2204366666666667,0.0009013076919429,0.2424166666666666,0.91271,0.2204366666666667,discovery/R1
discovery,R1,35,3,0.9122633333333332,0.0004246828882302,0.2210333333333333,0.0007359498775203,0.2403866666666666,0.9122633333333332,0.2210333333333333,discovery/R1
discovery,R1,36,3,0.9117766666666668,0.0002720702523654,0.2217466666666666,0.0003607707797973,0.2413633333333333,0.9117766666666668,0.2217466666666666,discovery/R1
discovery,R1,37,3,0.9114033333333332,0.0003691732505056,0.2226899999999999,0.0002824889378365,0.2399466666666666,0.9114033333333332,0.2226899999999999,discovery/R1
discovery,R1,38,3,0.91089,0.0003982461550347,0.2231966666666666,0.0004126607430915,0.2404633333333333,0.91089,0.2231966666666666,discovery/R1
discovery,R1,39,3,0.9107366666666666,0.0005837998134825,0.2239233333333333,0.0005925275427259,0.2387833333333333,0.9107366666666666,0.2239233333333333,discovery/R1
discovery,R1,40,3,0.9106533333333332,0.0007155572808813,0.2243699999999999,0.0009117382665363,0.2394266666666666,0.9106533333333332,0.2243699999999999,discovery/R1
discovery,R1,41,3,0.91028,0.0006237520875048,0.2240299999999999,0.0012581202910161,0.2376633333333333,0.91028,0.2240299999999999,discovery/R1
