run_slot,triad_id,condition_slot,phase,method,budget,guard_ratio,arm,y_true,replay_role,dynamic_bucket,count,share
RUN_117,TRIAD_039,A13,A,BottomGap-3000-stress-control,3000,0.0,R2,0,normal_replay,learnable_hard,1764,0.588
RUN_117,TRIAD_039,A13,A,BottomGap-3000-stress-control,3000,0.0,R2,0,normal_replay,ordinary,292,0.0973333333333333
RUN_117,TRIAD_039,A13,A,BottomGap-3000-stress-control,3000,0.0,R2,0,normal_replay,persistent_hard,104,0.0346666666666666
RUN_117,TRIAD_039,A13,A,BottomGap-3000-stress-control,3000,0.0,R2,0,normal_replay,unstable_boundary,376,0.1253333333333333
RUN_118,TRIAD_040,A14,A,FoldBalanced-Gap,3000,0.0,T,0,normal_replay,learnable_hard,3000,1.0
RUN_119,TRIAD_040,A14,A,FoldBalanced-Gap,3000,0.0,R1,0,normal_replay,easy_clean,2398,0.7993333333333333
RUN_119,TRIAD_040,A14,A,FoldBalanced-Gap,3000,0.0,R1,0,normal_replay,learnable_hard,363,0.121
RUN_119,TRIAD_040,A14,A,FoldBalanced-Gap,3000,0.0,R1,0,normal_replay,ordinary,160,0.0533333333333333
RUN_119,TRIAD_040,A14,A,FoldBalanced-Gap,3000,0.0,R1,0,normal_replay,persistent_hard,39,0.013
RUN_119,TRIAD_040,A14,A,FoldBalanced-Gap,3000,0.0,R1,0,normal_replay,unstable_boundary,40,0.0133333333333333
RUN_120,TRIAD_040,A14,A,FoldBalanced-Gap,3000,0.0,R2,0,normal_replay,learnable_hard,2940,0.98
RUN_120,TRIAD_040,A14,A,FoldBalanced-Gap,3000,0.0,R2,0,normal_replay,ordinary,43,0.0143333333333333
RUN_120,TRIAD_040,A14,A,FoldBalanced-Gap,3000,0.0,R2,0,normal_replay,persistent_hard,11,0.0036666666666666
RUN_120,TRIAD_040,A14,A,FoldBalanced-Gap,3000,0.0,R2,0,normal_replay,unstable_boundary,6,0.002
RUN_121,TRIAD_041,A14,A,FoldBalanced-Gap,3000,0.0,T,0,normal_replay,learnable_hard,3000,1.0
RUN_122,TRIAD_041,A14,A,FoldBalanced-Gap,3000,0.0,R1,0,normal_replay,easy_clean,2377,0.7923333333333333
RUN_122,TRIAD_041,A14,A,FoldBalanced-Gap,3000,0.0,R1,0,normal_replay,learnable_hard,389,0.1296666666666666
RUN_122,TRIAD_041,A14,A,FoldBalanced-Gap,3000,0.0,R1,0,normal_replay,ordinary,151,0.0503333333333333
RUN_122,TRIAD_041,A14,A,FoldBalanced-Gap,3000,0.0,R1,0,normal_replay,persistent_hard,41,0.0136666666666666
RUN_122,TRIAD_041,A14,A,FoldBalanced-Gap,3000,0.0,R1,0,normal_replay,unstable_boundary,42,0.014
RUN_123,TRIAD_041,A14,A,FoldBalanced-Gap,3000,0.0,R2,0,normal_replay,learnable_hard,2935,0.9783333333333334
RUN_123,TRIAD_041,A14,A,FoldBalanced-Gap,3000,0.0,R2,0,normal_replay,ordinary,45,0.015
RUN_123,TRIAD_041,A14,A,FoldBalanced-Gap,3000,0.0,R2,0,normal_replay,persistent_hard,16,0.0053333333333333
RUN_123,TRIAD_041,A14,A,FoldBalanced-Gap,3000,0.0,R2,0,normal_replay,unstable_boundary,4,0.0013333333333333
RUN_124,TRIAD_042,A14,A,FoldBalanced-Gap,3000,0.0,T,0,normal_replay,learnable_hard,3000,1.0
RUN_125,TRIAD_042,A14,A,FoldBalanced-Gap,3000,0.0,R1,0,normal_replay,easy_clean,2393,0.7976666666666666
RUN_125,TRIAD_042,A14,A,FoldBalanced-Gap,3000,0.0,R1,0,normal_replay,learnable_hard,354,0.118
RUN_125,TRIAD_042,A14,A,FoldBalanced-Gap,3000,0.0,R1,0,normal_replay,ordinary,180,0.06
RUN_125,TRIAD_042,A14,A,FoldBalanced-Gap,3000,0.0,R1,0,normal_replay,persistent_hard,41,0.0136666666666666
RUN_125,TRIAD_042,A14,A,FoldBalanced-Gap,3000,0.0,R1,0,normal_replay,unstable_boundary,32,0.0106666666666666
RUN_126,TRIAD_042,A14,A,FoldBalanced-Gap,3000,0.0,R2,0,normal_replay,learnable_hard,2944,0.9813333333333332
RUN_126,TRIAD_042,A14,A,FoldBalanced-Gap,3000,0.0,R2,0,normal_replay,ordinary,43,0.0143333333333333
RUN_126,TRIAD_042,A14,A,FoldBalanced-Gap,3000,0.0,R2,0,normal_replay,persistent_hard,9,0.003
RUN_126,TRIAD_042,A14,A,FoldBalanced-Gap,3000,0.0,R2,0,normal_replay,unstable_boundary,4,0.0013333333333333
RUN_127,TRIAD_043,A15,A,GroupDiverse-Gap,3000,0.0,T,0,normal_replay,learnable_hard,3000,1.0
RUN_128,TRIAD_043,A15,A,GroupDiverse-Gap,3000,0.0,R1,0,normal_replay,easy_clean,2360,0.7866666666666666
RUN_128,TRIAD_043,A15,A,GroupDiverse-Gap,3000,0.0,R1,0,normal_replay,learnable_hard,371,0.1236666666666666
RUN_128,TRIAD_043,A15,A,GroupDiverse-Gap,3000,0.0,R1,0,normal_replay,ordinary,172,0.0573333333333333
RUN_128,TRIAD_043,A15,A,GroupDiverse-Gap,3000,0.0,R1,0,normal_replay,persistent_hard,39,0.013
RUN_128,TRIAD_043,A15,A,GroupDiverse-Gap,3000,0.0,R1,0,normal_replay,unstable_boundary,58,0.0193333333333333
RUN_129,TRIAD_043,A15,A,GroupDiverse-Gap,3000,0.0,R2,0,normal_replay,easy_clean,13,0.0043333333333333
RUN_129,TRIAD_043,A15,A,GroupDiverse-Gap,3000,0.0,R2,0,normal_replay,learnable_hard,2985,0.995
RUN_129,TRIAD_043,A15,A,GroupDiverse-Gap,3000,0.0,R2,0,normal_replay,ordinary,2,0.0006666666666666
RUN_130,TRIAD_044,A15,A,GroupDiverse-Gap,3000,0.0,T,0,normal_replay,learnable_hard,3000,1.0
RUN_131,TRIAD_044,A15,A,GroupDiverse-Gap,3000,0.0,R1,0,normal_replay,easy_clean,2385,0.795
RUN_131,TRIAD_044,A15,A,GroupDiverse-Gap,3000,0.0,R1,0,normal_replay,learnable_hard,393,0.131
RUN_131,TRIAD_044,A15,A,GroupDiverse-Gap,3000,0.0,R1,0,normal_replay,ordinary,145,0.0483333333333333
RUN_131,TRIAD_044,A15,A,GroupDiverse-Gap,3000,0.0,R1,0,normal_replay,persistent_hard,37,0.0123333333333333
RUN_131,TRIAD_044,A15,A,GroupDiverse-Gap,3000,0.0,R1,0,normal_replay,unstable_boundary,40,0.0133333333333333
RUN_132,TRIAD_044,A15,A,GroupDiverse-Gap,3000,0.0,R2,0,normal_replay,easy_clean,13,0.0043333333333333
RUN_132,TRIAD_044,A15,A,GroupDiverse-Gap,3000,0.0,R2,0,normal_replay,learnable_hard,2985,0.995
RUN_132,TRIAD_044,A15,A,GroupDiverse-Gap,3000,0.0,R2,0,normal_replay,ordinary,2,0.0006666666666666
RUN_133,TRIAD_045,A15,A,GroupDiverse-Gap,3000,0.0,T,0,normal_replay,learnable_hard,3000,1.0
RUN_134,TRIAD_045,A15,A,GroupDiverse-Gap,3000,0.0,R1,0,normal_replay,easy_clean,2336,0.7786666666666666
RUN_134,TRIAD_045,A15,A,GroupDiverse-Gap,3000,0.0,R1,0,normal_replay,learnable_hard,415,0.1383333333333333
RUN_134,TRIAD_045,A15,A,GroupDiverse-Gap,3000,0.0,R1,0,normal_replay,ordinary,158,0.0526666666666666
RUN_134,TRIAD_045,A15,A,GroupDiverse-Gap,3000,0.0,R1,0,normal_replay,persistent_hard,39,0.013
RUN_134,TRIAD_045,A15,A,GroupDiverse-Gap,3000,0.0,R1,0,normal_replay,unstable_boundary,52,0.0173333333333333
RUN_135,TRIAD_045,A15,A,GroupDiverse-Gap,3000,0.0,R2,0,normal_replay,easy_clean,13,0.0043333333333333
RUN_135,TRIAD_045,A15,A,GroupDiverse-Gap,3000,0.0,R2,0,normal_replay,learnable_hard,2985,0.995
RUN_135,TRIAD_045,A15,A,GroupDiverse-Gap,3000,0.0,R2,0,normal_replay,ordinary,2,0.0006666666666666
RUN_136,TRIAD_046,A16,A,GapResidual-Strict,3000,0.0,T,0,normal_replay,learnable_hard,3000,1.0
RUN_137,TRIAD_046,A16,A,GapResidual-Strict,3000,0.0,R1,0,normal_replay,easy_clean,2364,0.788
RUN_137,TRIAD_046,A16,A,GapResidual-Strict,3000,0.0,R1,0,normal_replay,learnable_hard,377,0.1256666666666666
RUN_137,TRIAD_046,A16,A,GapResidual-Strict,3000,0.0,R1,0,normal_replay,ordinary,173,0.0576666666666666
RUN_137,TRIAD_046,A16,A,GapResidual-Strict,3000,0.0,R1,0,normal_replay,persistent_hard,36,0.012
RUN_137,TRIAD_046,A16,A,GapResidual-Strict,3000,0.0,R1,0,normal_replay,unstable_boundary,50,0.0166666666666666
RUN_138,TRIAD_046,A16,A,GapResidual-Strict,3000,0.0,R2,0,normal_replay,easy_clean,49,0.0163333333333333
RUN_138,TRIAD_046,A16,A,GapResidual-Strict,3000,0.0,R2,0,normal_replay,learnable_hard,2947,0.9823333333333332
RUN_138,TRIAD_046,A16,A,GapResidual-Strict,3000,0.0,R2,0,normal_replay,ordinary,4,0.0013333333333333
RUN_139,TRIAD_047,A16,A,GapResidual-Strict,3000,0.0,T,0,normal_replay,learnable_hard,3000,1.0
RUN_140,TRIAD_047,A16,A,GapResidual-Strict,3000,0.0,R1,0,normal_replay,easy_clean,2352,0.784
RUN_140,TRIAD_047,A16,A,GapResidual-Strict,3000,0.0,R1,0,normal_replay,learnable_hard,408,0.136
RUN_140,TRIAD_047,A16,A,GapResidual-Strict,3000,0.0,R1,0,normal_replay,ordinary,159,0.053
RUN_140,TRIAD_047,A16,A,GapResidual-Strict,3000,0.0,R1,0,normal_replay,persistent_hard,39,0.013
RUN_140,TRIAD_047,A16,A,GapResidual-Strict,3000,0.0,R1,0,normal_replay,unstable_boundary,42,0.014
RUN_141,TRIAD_047,A16,A,GapResidual-Strict,3000,0.0,R2,0,normal_replay,easy_clean,48,0.016
RUN_141,TRIAD_047,A16,A,GapResidual-Strict,3000,0.0,R2,0,normal_replay,learnable_hard,2947,0.9823333333333332
RUN_141,TRIAD_047,A16,A,GapResidual-Strict,3000,0.0,R2,0,normal_replay,ordinary,5,0.0016666666666666
RUN_142,TRIAD_048,A16,A,GapResidual-Strict,3000,0.0,T,0,normal_replay,learnable_hard,3000,1.0
RUN_143,TRIAD_048,A16,A,GapResidual-Strict,3000,0.0,R1,0,normal_replay,easy_clean,2363,0.7876666666666666
RUN_143,TRIAD_048,A16,A,GapResidual-Strict,3000,0.0,R1,0,normal_replay,learnable_hard,414,0.138
RUN_143,TRIAD_048,A16,A,GapResidual-Strict,3000,0.0,R1,0,normal_replay,ordinary,155,0.0516666666666666
RUN_143,TRIAD_048,A16,A,GapResidual-Strict,3000,0.0,R1,0,normal_replay,persistent_hard,31,0.0103333333333333
RUN_143,TRIAD_048,A16,A,GapResidual-Strict,3000,0.0,R1,0,normal_replay,unstable_boundary,37,0.0123333333333333
RUN_144,TRIAD_048,A16,A,GapResidual-Strict,3000,0.0,R2,0,normal_replay,easy_clean,44,0.0146666666666666
RUN_144,TRIAD_048,A16,A,GapResidual-Strict,3000,0.0,R2,0,normal_replay,learnable_hard,2953,0.9843333333333332
RUN_144,TRIAD_048,A16,A,GapResidual-Strict,3000,0.0,R2,0,normal_replay,ordinary,3,0.001
RUN_145,TRIAD_049,A17,A,WindowEarlyLate40,3000,0.0,T,0,normal_replay,learnable_hard,3000,1.0
RUN_146,TRIAD_049,A17,A,WindowEarlyLate40,3000,0.0,R1,0,normal_replay,easy_clean,2399,0.7996666666666666
RUN_146,TRIAD_049,A17,A,WindowEarlyLate40,3000,0.0,R1,0,normal_replay,learnable_hard,355,0.1183333333333333
RUN_146,TRIAD_049,A17,A,WindowEarlyLate40,3000,0.0,R1,0,normal_replay,ordinary,154,0.0513333333333333
RUN_146,TRIAD_049,A17,A,WindowEarlyLate40,3000,0.0,R1,0,normal_replay,persistent_hard,38,0.0126666666666666
RUN_146,TRIAD_049,A17,A,WindowEarlyLate40,3000,0.0,R1,0,normal_replay,unstable_boundary,54,0.018
RUN_147,TRIAD_049,A17,A,WindowEarlyLate40,3000,0.0,R2,0,normal_replay,learnable_hard,2958,0.986
RUN_147,TRIAD_049,A17,A,WindowEarlyLate40,3000,0.0,R2,0,normal_replay,ordinary,29,0.0096666666666666
RUN_147,TRIAD_049,A17,A,WindowEarlyLate40,3000,0.0,R2,0,normal_replay,persistent_hard,11,0.0036666666666666
RUN_147,TRIAD_049,A17,A,WindowEarlyLate40,3000,0.0,R2,0,normal_replay,unstable_boundary,2,0.0006666666666666
RUN_148,TRIAD_050,A17,A,WindowEarlyLate40,3000,0.0,T,0,normal_replay,learnable_hard,3000,1.0
RUN_149,TRIAD_050,A17,A,WindowEarlyLate40,3000,0.0,R1,0,normal_replay,easy_clean,2408,0.8026666666666666
RUN_149,TRIAD_050,A17,A,WindowEarlyLate40,3000,0.0,R1,0,normal_replay,learnable_hard,359,0.1196666666666666
RUN_149,TRIAD_050,A17,A,WindowEarlyLate40,3000,0.0,R1,0,normal_replay,ordinary,154,0.0513333333333333
RUN_149,TRIAD_050,A17,A,WindowEarlyLate40,3000,0.0,R1,0,normal_replay,persistent_hard,31,0.0103333333333333
RUN_149,TRIAD_050,A17,A,WindowEarlyLate40,3000,0.0,R1,0,normal_replay,unstable_boundary,48,0.016
RUN_150,TRIAD_050,A17,A,WindowEarlyLate40,3000,0.0,R2,0,normal_replay,learnable_hard,2943,0.981
RUN_150,TRIAD_050,A17,A,WindowEarlyLate40,3000,0.0,R2,0,normal_replay,ordinary,41,0.0136666666666666
RUN_150,TRIAD_050,A17,A,WindowEarlyLate40,3000,0.0,R2,0,normal_replay,persistent_hard,13,0.0043333333333333
RUN_150,TRIAD_050,A17,A,WindowEarlyLate40,3000,0.0,R2,0,normal_replay,unstable_boundary,3,0.001
RUN_151,TRIAD_051,A17,A,WindowEarlyLate40,3000,0.0,T,0,normal_replay,learnable_hard,3000,1.0
RUN_152,TRIAD_051,A17,A,WindowEarlyLate40,3000,0.0,R1,0,normal_replay,easy_clean,2381,0.7936666666666666
RUN_152,TRIAD_051,A17,A,WindowEarlyLate40,3000,0.0,R1,0,normal_replay,learnable_hard,370,0.1233333333333333
RUN_152,TRIAD_051,A17,A,WindowEarlyLate40,3000,0.0,R1,0,normal_replay,ordinary,158,0.0526666666666666
RUN_152,TRIAD_051,A17,A,WindowEarlyLate40,3000,0.0,R1,0,normal_replay,persistent_hard,43,0.0143333333333333
RUN_152,TRIAD_051,A17,A,WindowEarlyLate40,3000,0.0,R1,0,normal_replay,unstable_boundary,48,0.016
RUN_153,TRIAD_051,A17,A,WindowEarlyLate40,3000,0.0,R2,0,normal_replay,learnable_hard,2963,0.9876666666666668
RUN_153,TRIAD_051,A17,A,WindowEarlyLate40,3000,0.0,R2,0,normal_replay,ordinary,27,0.009
RUN_153,TRIAD_051,A17,A,WindowEarlyLate40,3000,0.0,R2,0,normal_replay,persistent_hard,5,0.0016666666666666
RUN_153,TRIAD_051,A17,A,WindowEarlyLate40,3000,0.0,R2,0,normal_replay,unstable_boundary,5,0.0016666666666666
RUN_154,TRIAD_052,A18,A,GapCritical-Global-B6000,6000,0.0,T,0,normal_replay,easy_clean,114,0.019
RUN_154,TRIAD_052,A18,A,GapCritical-Global-B6000,6000,0.0,T,0,normal_replay,learnable_hard,5025,0.8375
RUN_154,TRIAD_052,A18,A,GapCritical-Global-B6000,6000,0.0,T,0,normal_replay,ordinary,610,0.1016666666666666
RUN_154,TRIAD_052,A18,A,GapCritical-Global-B6000,6000,0.0,T,0,normal_replay,persistent_hard,43,0.0071666666666666
RUN_154,TRIAD_052,A18,A,GapCritical-Global-B6000,6000,0.0,T,0,normal_replay,unstable_boundary,208,0.0346666666666666
RUN_155,TRIAD_052,A18,A,GapCritical-Global-B6000,6000,0.0,R1,0,normal_replay,easy_clean,5043,0.8405
RUN_155,TRIAD_052,A18,A,GapCritical-Global-B6000,6000,0.0,R1,0,normal_replay,learnable_hard,568,0.0946666666666666
RUN_155,TRIAD_052,A18,A,GapCritical-Global-B6000,6000,0.0,R1,0,normal_replay,ordinary,239,0.0398333333333333
RUN_155,TRIAD_052,A18,A,GapCritical-Global-B6000,6000,0.0,R1,0,normal_replay,persistent_hard,78,0.013
RUN_155,TRIAD_052,A18,A,GapCritical-Global-B6000,6000,0.0,R1,0,normal_replay,unstable_boundary,72,0.012
RUN_156,TRIAD_052,A18,A,GapCritical-Global-B6000,6000,0.0,R2,0,normal_replay,easy_clean,195,0.0325
RUN_156,TRIAD_052,A18,A,GapCritical-Global-B6000,6000,0.0,R2,0,normal_replay,learnable_hard,4766,0.7943333333333333
RUN_156,TRIAD_052,A18,A,GapCritical-Global-B6000,6000,0.0,R2,0,normal_replay,ordinary,760,0.1266666666666666
RUN_156,TRIAD_052,A18,A,GapCritical-Global-B6000,6000,0.0,R2,0,normal_replay,persistent_hard,78,0.013
RUN_156,TRIAD_052,A18,A,GapCritical-Global-B6000,6000,0.0,R2,0,normal_replay,unstable_boundary,201,0.0335
RUN_157,TRIAD_053,A18,A,GapCritical-Global-B6000,6000,0.0,T,0,normal_replay,easy_clean,114,0.019
RUN_157,TRIAD_053,A18,A,GapCritical-Global-B6000,6000,0.0,T,0,normal_replay,learnable_hard,5025,0.8375
RUN_157,TRIAD_053,A18,A,GapCritical-Global-B6000,6000,0.0,T,0,normal_replay,ordinary,610,0.1016666666666666
RUN_157,TRIAD_053,A18,A,GapCritical-Global-B6000,6000,0.0,T,0,normal_replay,persistent_hard,43,0.0071666666666666
RUN_157,TRIAD_053,A18,A,GapCritical-Global-B6000,6000,0.0,T,0,normal_replay,unstable_boundary,208,0.0346666666666666
RUN_158,TRIAD_053,A18,A,GapCritical-Global-B6000,6000,0.0,R1,0,normal_replay,easy_clean,5039,0.8398333333333333
RUN_158,TRIAD_053,A18,A,GapCritical-Global-B6000,6000,0.0,R1,0,normal_replay,learnable_hard,556,0.0926666666666666
RUN_158,TRIAD_053,A18,A,GapCritical-Global-B6000,6000,0.0,R1,0,normal_replay,ordinary,250,0.0416666666666666
RUN_158,TRIAD_053,A18,A,GapCritical-Global-B6000,6000,0.0,R1,0,normal_replay,persistent_hard,68,0.0113333333333333
RUN_158,TRIAD_053,A18,A,GapCritical-Global-B6000,6000,0.0,R1,0,normal_replay,unstable_boundary,87,0.0145
RUN_159,TRIAD_053,A18,A,GapCritical-Global-B6000,6000,0.0,R2,0,normal_replay,easy_clean,189,0.0315
RUN_159,TRIAD_053,A18,A,GapCritical-Global-B6000,6000,0.0,R2,0,normal_replay,learnable_hard,4752,0.792
RUN_159,TRIAD_053,A18,A,GapCritical-Global-B6000,6000,0.0,R2,0,normal_replay,ordinary,774,0.129
RUN_159,TRIAD_053,A18,A,GapCritical-Global-B6000,6000,0.0,R2,0,normal_replay,persistent_hard,81,0.0135
RUN_159,TRIAD_053,A18,A,GapCritical-Global-B6000,6000,0.0,R2,0,normal_replay,unstable_boundary,204,0.034
RUN_160,TRIAD_054,A18,A,GapCritical-Global-B6000,6000,0.0,T,0,normal_replay,easy_clean,114,0.019
RUN_160,TRIAD_054,A18,A,GapCritical-Global-B6000,6000,0.0,T,0,normal_replay,learnable_hard,5025,0.8375
RUN_160,TRIAD_054,A18,A,GapCritical-Global-B6000,6000,0.0,T,0,normal_replay,ordinary,610,0.1016666666666666
RUN_160,TRIAD_054,A18,A,GapCritical-Global-B6000,6000,0.0,T,0,normal_replay,persistent_hard,43,0.0071666666666666
RUN_160,TRIAD_054,A18,A,GapCritical-Global-B6000,6000,0.0,T,0,normal_replay,unstable_boundary,208,0.0346666666666666
RUN_161,TRIAD_054,A18,A,GapCritical-Global-B6000,6000,0.0,R1,0,normal_replay,easy_clean,5046,0.841
RUN_161,TRIAD_054,A18,A,GapCritical-Global-B6000,6000,0.0,R1,0,normal_replay,learnable_hard,542,0.0903333333333333
RUN_161,TRIAD_054,A18,A,GapCritical-Global-B6000,6000,0.0,R1,0,normal_replay,ordinary,243,0.0405
RUN_161,TRIAD_054,A18,A,GapCritical-Global-B6000,6000,0.0,R1,0,normal_replay,persistent_hard,96,0.016
RUN_161,TRIAD_054,A18,A,GapCritical-Global-B6000,6000,0.0,R1,0,normal_replay,unstable_boundary,73,0.0121666666666666
RUN_162,TRIAD_054,A18,A,GapCritical-Global-B6000,6000,0.0,R2,0,normal_replay,easy_clean,186,0.031
RUN_162,TRIAD_054,A18,A,GapCritical-Global-B6000,6000,0.0,R2,0,normal_replay,learnable_hard,4783,0.7971666666666667
RUN_162,TRIAD_054,A18,A,GapCritical-Global-B6000,6000,0.0,R2,0,normal_replay,ordinary,747,0.1245
RUN_162,TRIAD_054,A18,A,GapCritical-Global-B6000,6000,0.0,R2,0,normal_replay,persistent_hard,78,0.013
RUN_162,TRIAD_054,A18,A,GapCritical-Global-B6000,6000,0.0,R2,0,normal_replay,unstable_boundary,206,0.0343333333333333
RUN_163,TRIAD_055,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,T,0,normal_replay,learnable_hard,3000,1.0
RUN_164,TRIAD_055,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R1,0,normal_replay,easy_clean,2355,0.785
RUN_164,TRIAD_055,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R1,0,normal_replay,learnable_hard,395,0.1316666666666666
RUN_164,TRIAD_055,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R1,0,normal_replay,ordinary,141,0.047
RUN_164,TRIAD_055,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R1,0,normal_replay,persistent_hard,40,0.0133333333333333
RUN_164,TRIAD_055,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R1,0,normal_replay,unstable_boundary,69,0.023
RUN_165,TRIAD_055,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R2,0,normal_replay,easy_clean,8,0.0026666666666666
RUN_165,TRIAD_055,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R2,0,normal_replay,learnable_hard,2982,0.994
RUN_165,TRIAD_055,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R2,0,normal_replay,ordinary,8,0.0026666666666666
RUN_165,TRIAD_055,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R2,0,normal_replay,persistent_hard,1,0.0003333333333333
RUN_165,TRIAD_055,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R2,0,normal_replay,unstable_boundary,1,0.0003333333333333
RUN_166,TRIAD_056,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,T,0,normal_replay,learnable_hard,3000,1.0
RUN_167,TRIAD_056,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R1,0,normal_replay,easy_clean,2393,0.7976666666666666
RUN_167,TRIAD_056,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R1,0,normal_replay,learnable_hard,360,0.12
RUN_167,TRIAD_056,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R1,0,normal_replay,ordinary,166,0.0553333333333333
RUN_167,TRIAD_056,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R1,0,normal_replay,persistent_hard,34,0.0113333333333333
RUN_167,TRIAD_056,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R1,0,normal_replay,unstable_boundary,47,0.0156666666666666
RUN_168,TRIAD_056,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R2,0,normal_replay,easy_clean,9,0.003
RUN_168,TRIAD_056,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R2,0,normal_replay,learnable_hard,2981,0.9936666666666668
RUN_168,TRIAD_056,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R2,0,normal_replay,ordinary,8,0.0026666666666666
RUN_168,TRIAD_056,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R2,0,normal_replay,persistent_hard,1,0.0003333333333333
RUN_168,TRIAD_056,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R2,0,normal_replay,unstable_boundary,1,0.0003333333333333
RUN_169,TRIAD_057,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,T,0,normal_replay,learnable_hard,3000,1.0
RUN_170,TRIAD_057,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R1,0,normal_replay,easy_clean,2371,0.7903333333333333
RUN_170,TRIAD_057,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R1,0,normal_replay,learnable_hard,397,0.1323333333333333
RUN_170,TRIAD_057,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R1,0,normal_replay,ordinary,146,0.0486666666666666
RUN_170,TRIAD_057,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R1,0,normal_replay,persistent_hard,35,0.0116666666666666
RUN_170,TRIAD_057,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R1,0,normal_replay,unstable_boundary,51,0.017
RUN_171,TRIAD_057,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R2,0,normal_replay,easy_clean,11,0.0036666666666666
RUN_171,TRIAD_057,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R2,0,normal_replay,learnable_hard,2975,0.9916666666666668
RUN_171,TRIAD_057,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R2,0,normal_replay,ordinary,12,0.004
RUN_171,TRIAD_057,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R2,0,normal_replay,persistent_hard,1,0.0003333333333333
RUN_171,TRIAD_057,A19,A,GapCritical-Strict-TimeMatched,3000,0.0,R2,0,normal_replay,unstable_boundary,1,0.0003333333333333
RUN_172,TRIAD_058,B01,B,LowConfidence-Defect,3000,0.1,T,0,normal_replay,learnable_hard,2700,0.9
RUN_172,TRIAD_058,B01,B,LowConfidence-Defect,3000,0.1,T,1,defect_guard,learnable_hard,195,0.065
RUN_172,TRIAD_058,B01,B,LowConfidence-Defect,3000,0.1,T,1,defect_guard,persistent_hard,105,0.035
RUN_173,TRIAD_058,B01,B,LowConfidence-Defect,3000,0.1,R1,0,normal_replay,learnable_hard,2700,0.9
RUN_173,TRIAD_058,B01,B,LowConfidence-Defect,3000,0.1,R1,1,defect_guard,easy_clean,245,0.0816666666666666
RUN_173,TRIAD_058,B01,B,LowConfidence-Defect,3000,0.1,R1,1,defect_guard,learnable_hard,41,0.0136666666666666
RUN_173,TRIAD_058,B01,B,LowConfidence-Defect,3000,0.1,R1,1,defect_guard,ordinary,11,0.0036666666666666
RUN_173,TRIAD_058,B01,B,LowConfidence-Defect,3000,0.1,R1,1,defect_guard,persistent_hard,1,0.0003333333333333
RUN_173,TRIAD_058,B01,B,LowConfidence-Defect,3000,0.1,R1,1,defect_guard,unstable_boundary,2,0.0006666666666666
RUN_174,TRIAD_058,B01,B,LowConfidence-Defect,3000,0.1,R2,0,normal_replay,learnable_hard,2700,0.9
RUN_174,TRIAD_058,B01,B,LowConfidence-Defect,3000,0.1,R2,1,defect_guard,learnable_hard,190,0.0633333333333333
RUN_174,TRIAD_058,B01,B,LowConfidence-Defect,3000,0.1,R2,1,defect_guard,persistent_hard,110,0.0366666666666666
RUN_175,TRIAD_059,B01,B,LowConfidence-Defect,3000,0.1,T,0,normal_replay,learnable_hard,2700,0.9
RUN_175,TRIAD_059,B01,B,LowConfidence-Defect,3000,0.1,T,1,defect_guard,learnable_hard,195,0.065
RUN_175,TRIAD_059,B01,B,LowConfidence-Defect,3000,0.1,T,1,defect_guard,persistent_hard,105,0.035
RUN_176,TRIAD_059,B01,B,LowConfidence-Defect,3000,0.1,R1,0,normal_replay,learnable_hard,2700,0.9
RUN_176,TRIAD_059,B01,B,LowConfidence-Defect,3000,0.1,R1,1,defect_guard,easy_clean,224,0.0746666666666666
