run_slot,triad_id,condition_slot,phase,arm,training_seed,split,row_count,auroc,auprc,auroc_raw,auprc_raw,brier,log_loss,ece,ece_bins
RUN_148,TRIAD_050,A17,A,T,1385197443,val_cal,120000,0.9860998165,0.9448795261535988,0.9861083675,0.9448884777368876,0.0402226036553107,0.1447535349798735,0.0536148911383211,15
RUN_148,TRIAD_050,A17,A,T,1385197443,val_op,120000,0.98649171925,0.9451628278583316,0.98648740175,0.9451671164962642,0.0400199055430656,0.1446207017006501,0.0535844816388438,15
RUN_149,TRIAD_050,A17,A,R1,1385197443,val_cal,120000,0.98615502275,0.9456267602069294,0.98615982225,0.9456316609426344,0.0408953805151491,0.1461343859731329,0.0544760612363579,15
RUN_149,TRIAD_050,A17,A,R1,1385197443,val_op,120000,0.986566771,0.945794598703672,0.9865721225,0.9457981897755366,0.0401110315405984,0.1446979388273121,0.0541953851051483,15
RUN_150,TRIAD_050,A17,A,R2,1385197443,val_cal,120000,0.9861180605,0.9460666142184072,0.98612442675,0.9460735590395344,0.0404373567429158,0.1450543325873333,0.054161519209628,15
RUN_150,TRIAD_050,A17,A,R2,1385197443,val_op,120000,0.98676762825,0.9472616235328232,0.98677445775,0.9472676896402132,0.0396046154292112,0.143002058182378,0.0534313878252798,15
RUN_151,TRIAD_051,A17,A,T,1343723075,val_cal,120000,0.9861461104999998,0.9455432065694968,0.98615478675,0.945548579434407,0.0401557754319676,0.1450199632465167,0.0538901077451168,15
RUN_151,TRIAD_051,A17,A,T,1343723075,val_op,120000,0.98670662425,0.9458366718141222,0.9867147285,0.9458404087454956,0.0394471139130998,0.1433897599381403,0.0534630651078555,15
RUN_152,TRIAD_051,A17,A,R1,1343723075,val_cal,120000,0.98582174375,0.9446601673150185,0.98583109125,0.9446662523939232,0.0411691984915059,0.1470842080921313,0.0546712247016,15
RUN_152,TRIAD_051,A17,A,R1,1343723075,val_op,120000,0.9863835145,0.9445955691126592,0.9863791335,0.9445985689199652,0.0405888620829736,0.1461746954523722,0.0544940178997454,15
RUN_153,TRIAD_051,A17,A,R2,1343723075,val_cal,120000,0.9860835815,0.9463645352734104,0.986091809,0.9463733406717326,0.0404865999812208,0.1456183932631952,0.0541506764757197,15
RUN_153,TRIAD_051,A17,A,R2,1343723075,val_op,120000,0.9869422865,0.947069154135476,0.98695142425,0.947076993731878,0.0397131378565969,0.1435073936087218,0.0541684099812174,15
RUN_154,TRIAD_052,A18,A,T,1829910790,val_cal,120000,0.9861142795,0.9457890053215424,0.98612337875,0.9457995000886994,0.0402256372253117,0.1453338311999849,0.0540918071171394,15
RUN_154,TRIAD_052,A18,A,T,1829910790,val_op,120000,0.986793864,0.9476402942783436,0.9868161325,0.9476530407372868,0.0394387590491529,0.1428227862306108,0.0538173072681591,15
RUN_155,TRIAD_052,A18,A,R1,1829910790,val_cal,120000,0.986138925,0.9463702592483648,0.98613336975,0.9463762250462032,0.0408650123117891,0.145760262475942,0.05472127901689,15
RUN_155,TRIAD_052,A18,A,R1,1829910790,val_op,120000,0.9867931437500002,0.9471201948920736,0.98679254475,0.9471245833092156,0.0401150287862668,0.1441638117961212,0.0544553512007508,15
RUN_156,TRIAD_052,A18,A,R2,1829910790,val_cal,120000,0.98643681425,0.9471820606584695,0.9864398707500002,0.9471882984565696,0.0396510025696909,0.1438049015442716,0.0535228477825746,15
RUN_156,TRIAD_052,A18,A,R2,1829910790,val_op,120000,0.9867754015,0.9465446107828414,0.986779726,0.9465509518382456,0.0389477779165197,0.142499278141768,0.0534208800848818,15
RUN_157,TRIAD_053,A18,A,T,1385197443,val_cal,120000,0.98613635275,0.9459142307965832,0.98615618675,0.9459293672069348,0.039855405156047,0.1444212716119106,0.0537026818806527,15
RUN_157,TRIAD_053,A18,A,T,1385197443,val_op,120000,0.9866649485,0.9468576088903112,0.9866819485,0.9468675556274402,0.0393094281356987,0.1428004962316172,0.05327393498201,15
RUN_158,TRIAD_053,A18,A,R1,1385197443,val_cal,120000,0.98619636825,0.9465205629738928,0.98618882875,0.946525120284793,0.0409742182347164,0.1458772900750395,0.0543528068865974,15
RUN_158,TRIAD_053,A18,A,R1,1385197443,val_op,120000,0.98659960625,0.9463949513053388,0.98660286175,0.9463984368882872,0.0404612951341115,0.1449293615296083,0.0538587456359338,15
RUN_159,TRIAD_053,A18,A,R2,1385197443,val_cal,120000,0.98613350175,0.9454665015145922,0.9861306735,0.9454712070669996,0.0398657873350312,0.1449183046583525,0.0542200034400148,15
RUN_159,TRIAD_053,A18,A,R2,1385197443,val_op,120000,0.98663844675,0.9455641570937524,0.98664561875,0.945567494874062,0.0389940805306743,0.1427142877231441,0.0535974105899929,15
RUN_160,TRIAD_054,A18,A,T,1343723075,val_cal,120000,0.9860473435,0.9466922115032614,0.9860502355,0.9466949236202374,0.0404027516971616,0.1453622164933171,0.0546138655231756,15
RUN_160,TRIAD_054,A18,A,T,1343723075,val_op,120000,0.98668951125,0.9469644044678156,0.9866922025,0.9469665544709592,0.0397631563329971,0.1439048864630937,0.0542060287663996,15
RUN_161,TRIAD_054,A18,A,R1,1343723075,val_cal,120000,0.9862822245,0.9479896429425752,0.986283108,0.9479910514806112,0.041035493960851,0.145598897356048,0.0551311988431834,15
RUN_161,TRIAD_054,A18,A,R1,1343723075,val_op,120000,0.98681939625,0.9485286984786184,0.98681939625,0.9485286984786186,0.0402811556930823,0.143843137595452,0.0545164335443097,15
RUN_162,TRIAD_054,A18,A,R2,1343723075,val_cal,120000,0.98618354475,0.9461366982572356,0.98618715975,0.9461418487278446,0.0399014407537861,0.144388320605219,0.0538308438732036,15
RUN_162,TRIAD_054,A18,A,R2,1343723075,val_op,120000,0.98649321475,0.94652345197681,0.98649923425,0.946530745776112,0.0395973196061029,0.1437219696798516,0.0538216218945239,15
RUN_163,TRIAD_055,A19,A,T,1829910790,val_cal,120000,0.98627850725,0.9467403479095544,0.98628374175,0.9467439111593546,0.0404439579533985,0.1451116529138762,0.0546162883467666,15
RUN_163,TRIAD_055,A19,A,T,1829910790,val_op,120000,0.98667680125,0.9467393125726868,0.98667623125,0.9467402884963152,0.0398446415124475,0.1441103522724502,0.0541914700929902,15
RUN_164,TRIAD_055,A19,A,R1,1829910790,val_cal,120000,0.9864837390000002,0.9470765742471892,0.986486138,0.9470819049569132,0.0405169160260858,0.1443591064991635,0.0538742873320057,15
RUN_164,TRIAD_055,A19,A,R1,1829910790,val_op,120000,0.98696552825,0.94708371467138,0.9869789857500002,0.9470908346483516,0.0397932374018284,0.1426732498310885,0.0535324279709732,15
RUN_165,TRIAD_055,A19,A,R2,1829910790,val_cal,120000,0.98594170025,0.944573912115168,0.9859418335,0.9445787177035406,0.0402960003374682,0.1458811868291792,0.0542645656573149,15
RUN_165,TRIAD_055,A19,A,R2,1829910790,val_op,120000,0.986302979,0.9435040360808,0.986297645,0.943506591571132,0.0396859203446363,0.1448658083291545,0.0539258810633175,15
RUN_166,TRIAD_056,A19,A,T,1385197443,val_cal,120000,0.9862568515,0.9470165896794908,0.98625325,0.9470206938321446,0.0404231965563135,0.1448909289995328,0.0543895965981167,15
RUN_166,TRIAD_056,A19,A,T,1385197443,val_op,120000,0.9868571712499998,0.947816053213434,0.98686719425,0.9478194268466136,0.039849990345777,0.1431411131510677,0.0539397851463499,15
RUN_167,TRIAD_056,A19,A,R1,1385197443,val_cal,120000,0.9860601517499998,0.945426908564962,0.98606271375,0.9454331056576436,0.0408670134596273,0.145881456993481,0.0541906481185764,15
RUN_167,TRIAD_056,A19,A,R1,1385197443,val_op,120000,0.98668191225,0.9453768663710024,0.98668128775,0.9453789231147705,0.040246331663494,0.1445449569444279,0.0537517652300155,15
RUN_168,TRIAD_056,A19,A,R2,1385197443,val_cal,120000,0.98630526775,0.9469838082543688,0.98630147475,0.9469876111734364,0.0404547933314099,0.1447054166838652,0.0539331695673577,15
RUN_168,TRIAD_056,A19,A,R2,1385197443,val_op,120000,0.9867438472500002,0.94628654715082,0.98674461225,0.9462888588434624,0.039752552328379,0.1435768392624142,0.0536259152456969,15
RUN_169,TRIAD_057,A19,A,T,1343723075,val_cal,120000,0.9862695355,0.9468322278730406,0.986270795,0.9468354253327816,0.0403294832654288,0.1448266822140923,0.0539073379734453,15
RUN_169,TRIAD_057,A19,A,T,1343723075,val_op,120000,0.9866228042500002,0.946965324308955,0.98661683975,0.9469694706752068,0.0395526306531145,0.1434794821281665,0.0539041382820862,15
RUN_170,TRIAD_057,A19,A,R1,1343723075,val_cal,120000,0.986296494,0.9465521500484284,0.98630261175,0.9465542610050928,0.0410106162631551,0.1455627741798202,0.0546139302774431,15
RUN_170,TRIAD_057,A19,A,R1,1343723075,val_op,120000,0.98682300375,0.9472393791295391,0.9868230037500002,0.9472393791295391,0.0403531730507831,0.1441055021716089,0.0541008602648667,15
RUN_171,TRIAD_057,A19,A,R2,1343723075,val_cal,120000,0.9861954825,0.946221565602648,0.98619924675,0.9462283441718916,0.0402873342475541,0.1451571949803046,0.0544917999883085,15
RUN_171,TRIAD_057,A19,A,R2,1343723075,val_op,120000,0.98667344575,0.947174920627999,0.986672735,0.947178288140276,0.0397301362633789,0.1438252440901245,0.0542128405904141,15
RUN_172,TRIAD_058,B01,B,T,1829910790,val_cal,120000,0.98618262125,0.9469395325613577,0.98619510475,0.9469504039803228,0.0400553840230613,0.1445727753513093,0.054207756500671,15
RUN_172,TRIAD_058,B01,B,T,1829910790,val_op,120000,0.986685858,0.9470958618803752,0.9866939615,0.9471041868197246,0.0393486226924756,0.1430454203873719,0.0538839317770596,15
RUN_173,TRIAD_058,B01,B,R1,1829910790,val_cal,120000,0.98614501225,0.9459031097064358,0.9861495115,0.9459105312804124,0.0403839914757648,0.1449306590670712,0.0540427604122281,15
RUN_173,TRIAD_058,B01,B,R1,1829910790,val_op,120000,0.98676795425,0.9476276003689836,0.98677163925,0.9476377613044904,0.0396399136656677,0.1433738203937164,0.0538270183402415,15
RUN_174,TRIAD_058,B01,B,R2,1829910790,val_cal,120000,0.98630531975,0.9463081498537852,0.98630907975,0.9463121964214326,0.0402807979251772,0.1447667234676453,0.0539508074504918,15
RUN_174,TRIAD_058,B01,B,R2,1829910790,val_op,120000,0.98659189375,0.945693721935102,0.98659696275,0.9456986212642446,0.0398545579865535,0.144207536062378,0.0537193334481526,15
RUN_175,TRIAD_059,B01,B,T,1385197443,val_cal,120000,0.98584746425,0.9437852439900064,0.98584360525,0.9437896036991568,0.040696670551173,0.1466983080461072,0.0545975602877356,15
RUN_175,TRIAD_059,B01,B,T,1385197443,val_op,120000,0.9866047535,0.945621540738729,0.986615554,0.945627523887459,0.0399270935534738,0.1444340929516437,0.0540612692621177,15
RUN_176,TRIAD_059,B01,B,R1,1385197443,val_cal,120000,0.986399889,0.946873810327368,0.986397475,0.9468745038771326,0.0403395838550311,0.144959220471379,0.0545114618396248,15
RUN_176,TRIAD_059,B01,B,R1,1385197443,val_op,120000,0.986919868,0.9480358475371652,0.986926107,0.9480389966131828,0.0398545064777564,0.1434528477918786,0.0543359615134546,15
RUN_177,TRIAD_059,B01,B,R2,1385197443,val_cal,120000,0.98625931125,0.946512589559312,0.9862637885,0.9465144322553506,0.0410254210217531,0.1461629360109978,0.0551712849081419,15
RUN_177,TRIAD_059,B01,B,R2,1385197443,val_op,120000,0.9870458245,0.947781652354874,0.9870458245,0.947781652354874,0.0403141634192383,0.1441086559853161,0.05472697455749,15
RUN_178,TRIAD_060,B01,B,T,1343723075,val_cal,120000,0.9863121095,0.9467263907602528,0.986313072,0.946730629879628,0.0405482779109014,0.1451228591729628,0.054306746534638,15
RUN_178,TRIAD_060,B01,B,T,1343723075,val_op,120000,0.98688797175,0.946957121114779,0.9869000365,0.946961891456814,0.0397578653418432,0.1434934176747476,0.0539442809272065,15
RUN_179,TRIAD_060,B01,B,R1,1343723075,val_cal,120000,0.98640707675,0.9481569655873936,0.98640525475,0.9481582040341666,0.0404121395057337,0.1439954543585398,0.0541636376035335,15
RUN_179,TRIAD_060,B01,B,R1,1343723075,val_op,120000,0.98722708625,0.9494083408853886,0.98723297825,0.949410793227658,0.039330083254303,0.1412365901053753,0.0535896068811239,15
RUN_180,TRIAD_060,B01,B,R2,1343723075,val_cal,120000,0.9864754745,0.9466236046826356,0.986478133,0.946628905776856,0.0398674427131296,0.1436960592146683,0.0535155202897009,15
RUN_180,TRIAD_060,B01,B,R2,1343723075,val_op,120000,0.98677090425,0.9466876938821208,0.98678086225,0.9466957001026878,0.039481253735935,0.1431952041004646,0.0533478877857658,15
RUN_181,TRIAD_061,B02,B,T,1829910790,val_cal,120000,0.9867303625,0.94904394324238,0.986735719,0.949047662140622,0.0398913340186316,0.1426027771841103,0.0535966624037147,15
RUN_181,TRIAD_061,B02,B,T,1829910790,val_op,120000,0.987186963,0.9500320624668503,0.9871833515,0.9500337749375276,0.0394664758850919,0.141507057550948,0.0533894365993037,15
RUN_182,TRIAD_061,B02,B,R1,1829910790,val_cal,120000,0.9860330635,0.9462713632165988,0.986040256,0.9462747129064808,0.040614155393846,0.14602255325367,0.055048841383742,15
RUN_182,TRIAD_061,B02,B,R1,1829910790,val_op,120000,0.986984549,0.9473371511365468,0.986985434,0.9473378264064298,0.0398972115301493,0.1438828148283085,0.0547383154621507,15
RUN_183,TRIAD_061,B02,B,R2,1829910790,val_cal,120000,0.986204806,0.9460133797495252,0.986214971,0.9460233796478688,0.0403683424499653,0.1450967391447603,0.0541634975133238,15
RUN_183,TRIAD_061,B02,B,R2,1829910790,val_op,120000,0.986704493,0.9465620251842598,0.98671364475,0.9465692788006472,0.0398386982539808,0.1440142022757649,0.0541430904862892,15
RUN_184,TRIAD_062,B02,B,T,1385197443,val_cal,120000,0.9862275315,0.9457271192005736,0.9862289565,0.9457341512533616,0.0400760586703369,0.1441466222937414,0.0535449696698604,15
RUN_184,TRIAD_062,B02,B,T,1385197443,val_op,120000,0.9867438495,0.9458594205112492,0.98674664875,0.9458642440902,0.0394044509547556,0.1429328529514644,0.0528814824822079,15
RUN_185,TRIAD_062,B02,B,R1,1385197443,val_cal,120000,0.98634410175,0.948124841023268,0.9863476755,0.9481268601701908,0.0406781608992237,0.1444275186759875,0.0542472921834735,15
RUN_185,TRIAD_062,B02,B,R1,1385197443,val_op,120000,0.9869476505,0.9485645036691872,0.9869484355,0.9485655550917024,0.0397436703366364,0.1422808767082614,0.0534377854621278,15
RUN_186,TRIAD_062,B02,B,R2,1385197443,val_cal,120000,0.98619207325,0.9468521602123758,0.98619634325,0.9468571333473396,0.0405999078474195,0.1454183536138434,0.0546072013891645,15
RUN_186,TRIAD_062,B02,B,R2,1385197443,val_op,120000,0.98672863275,0.9473601234312088,0.98672544075,0.947361014289456,0.0403301044482898,0.1450887788625508,0.0549286401635456,15
RUN_187,TRIAD_063,B02,B,T,1343723075,val_cal,120000,0.9865957045,0.9487151513172484,0.98659792775,0.94871601617739,0.0403338937381078,0.1437827558018246,0.0542197327538293,15
RUN_187,TRIAD_063,B02,B,T,1343723075,val_op,120000,0.9869440975,0.948643810544234,0.98694426375,0.9486443344499222,0.039720735525415,0.1426044897226955,0.0537477205993343,15
RUN_188,TRIAD_063,B02,B,R1,1343723075,val_cal,120000,0.9861113912499998,0.9459879051259624,0.9861144275,0.9459932394986356,0.0403901584226647,0.1453532171506592,0.0544084010485344,15
RUN_188,TRIAD_063,B02,B,R1,1343723075,val_op,120000,0.9866231035,0.9468562631101896,0.9866298775,0.9468601512732284,0.0398937545749497,0.1441748403727973,0.0543398893923038,15
RUN_189,TRIAD_063,B02,B,R2,1343723075,val_cal,120000,0.986493282,0.9478754564112012,0.9864943575,0.9478781363673344,0.0404184981161001,0.1443323320939821,0.0542720647721868,15
RUN_189,TRIAD_063,B02,B,R2,1343723075,val_op,120000,0.9870805325,0.9486226854186036,0.98708427975,0.9486251797841614,0.0394573276068148,0.1425010473366049,0.0539034201667946,15
RUN_190,TRIAD_064,B03,B,T,1829910790,val_cal,120000,0.98643754875,0.94686100002643,0.9864424135,0.946867759209818,0.0399348270710181,0.1439862068023724,0.0537055149067328,15
RUN_190,TRIAD_064,B03,B,T,1829910790,val_op,120000,0.98665510825,0.9467488348925612,0.98667609075,0.9467611964021506,0.0391056308331035,0.1424283771292681,0.0531773362132311,15
RUN_191,TRIAD_064,B03,B,R1,1829910790,val_cal,120000,0.9868450675,0.9482269037083134,0.986846221,0.9482283321456324,0.0399182337629967,0.1431391721499164,0.0537861285421388,15
RUN_191,TRIAD_064,B03,B,R1,1829910790,val_op,120000,0.987207516,0.9479400279667952,0.98720591125,0.9479403620975352,0.0393972194645056,0.1424627161591861,0.0537530464859721,15
RUN_192,TRIAD_064,B03,B,R2,1829910790,val_cal,120000,0.98651772375,0.9467796666009772,0.9865283635,0.9467869078456186,0.040173621427286,0.1442432371556711,0.0539924293039613,15
RUN_192,TRIAD_064,B03,B,R2,1829910790,val_op,120000,0.9869612305,0.946889930977687,0.9869596905,0.9468943035303324,0.0395989812019197,0.143050087275798,0.0537836820537296,15
RUN_193,TRIAD_065,B03,B,T,1385197443,val_cal,120000,0.98643272425,0.9476459066260614,0.98643957125,0.9476526625798988,0.039890282098529,0.1434296988033044,0.053568691403746,15
RUN_193,TRIAD_065,B03,B,T,1385197443,val_op,120000,0.98690565475,0.9476961776276362,0.98690559325,0.9476976398149654,0.0394499416796732,0.1424242608411436,0.0535164720964151,15
RUN_194,TRIAD_065,B03,B,R1,1385197443,val_cal,120000,0.986540163,0.9469680826723788,0.98654308625,0.946976385052414,0.0398184728059946,0.143334961519416,0.0535013577359453,15
RUN_194,TRIAD_065,B03,B,R1,1385197443,val_op,120000,0.9871450565,0.9484909561706596,0.98716941825,0.9485013135646938,0.0392739097745016,0.1417897065709247,0.0533081527635401,15
RUN_195,TRIAD_065,B03,B,R2,1385197443,val_cal,120000,0.986444902,0.946253405856918,0.98644342175,0.9462580413441424,0.0397604947507855,0.1438618094228688,0.0537751077954003,15
RUN_195,TRIAD_065,B03,B,R2,1385197443,val_op,120000,0.98656417675,0.946246926578492,0.986565365,0.946250665314565,0.0392344561871183,0.1434944546688621,0.0536455258162426,15
RUN_196,TRIAD_066,B03,B,T,1343723075,val_cal,120000,0.986060369,0.9464255128466365,0.98609829,0.9464456329790274,0.0400038992744797,0.1443734523345492,0.0537403426335847,15
RUN_196,TRIAD_066,B03,B,T,1343723075,val_op,120000,0.986986237,0.947994146019034,0.986991899,0.9480069475712172,0.039170459207034,0.1418963859002047,0.0533636845293078,15
RUN_197,TRIAD_066,B03,B,R1,1343723075,val_cal,120000,0.9866543795,0.9482921197124136,0.98665250425,0.948293661804132,0.0397687416803158,0.1429859533213802,0.0535991894121118,15
RUN_197,TRIAD_066,B03,B,R1,1343723075,val_op,120000,0.9869434995,0.9487211566134388,0.986946009,0.9487227433281707,0.0393525686557704,0.1421388587483093,0.0532814922239673,15
RUN_198,TRIAD_066,B03,B,R2,1343723075,val_cal,120000,0.98653176425,0.9473392669320662,0.98653394375,0.947340783144678,0.040211853952941,0.1441121406924475,0.0541859030557415,15
RUN_198,TRIAD_066,B03,B,R2,1343723075,val_op,120000,0.9871800595,0.9493311154127816,0.9871800595,0.9493311154127816,0.0394398451409608,0.1419776061974139,0.0538080542490271,15
RUN_199,TRIAD_067,B04,B,T,1829910790,val_cal,120000,0.98635249525,0.946887184801404,0.98636082475,0.9468902694143092,0.0403125458862354,0.1445063612241963,0.0543352089407218,15
RUN_199,TRIAD_067,B04,B,T,1829910790,val_op,120000,0.98712615625,0.948523974047772,0.98713253225,0.9485266870993392,0.0395488659471944,0.1423658930447763,0.0541299633806384,15
RUN_200,TRIAD_067,B04,B,R1,1829910790,val_cal,120000,0.9863367655,0.9466522349046844,0.986339462,0.9466591050787648,0.0403168426360429,0.144878903942457,0.0539077863001742,15
RUN_200,TRIAD_067,B04,B,R1,1829910790,val_op,120000,0.9869792620000002,0.9476179484742046,0.9869795784999998,0.947622831049247,0.039386509702057,0.1425623366777267,0.0535558984080634,15
RUN_201,TRIAD_067,B04,B,R2,1829910790,val_cal,120000,0.9863226835,0.9466955490362678,0.986340372,0.9467046614243864,0.0398190287327613,0.1438336565372776,0.0535563068709478,15
RUN_201,TRIAD_067,B04,B,R2,1829910790,val_op,120000,0.98654382175,0.9459420628923704,0.98655819625,0.9459534306229026,0.0394442808605133,0.1433118392957811,0.0534624398442357,15
RUN_202,TRIAD_068,B04,B,T,1385197443,val_cal,120000,0.9861396685,0.9456792652492456,0.9861419175,0.9456825030088708,0.0403190728555755,0.1449604929322074,0.0539094569964293,15
RUN_202,TRIAD_068,B04,B,T,1385197443,val_op,120000,0.98648701775,0.9457199319452764,0.98650099825,0.945729197035594,0.0396840715545459,0.1436653098230531,0.0534702481333184,15
RUN_203,TRIAD_068,B04,B,R1,1385197443,val_cal,120000,0.9863394915,0.9472986295426782,0.98633622675,0.9473016035201958,0.0398387981869629,0.1440010981962362,0.0540290961913778,15
RUN_203,TRIAD_068,B04,B,R1,1385197443,val_op,120000,0.9870273365,0.948601502222334,0.9870368745,0.9486051781955068,0.0390448203167154,0.1417187403763339,0.0537417106358437,15
RUN_204,TRIAD_068,B04,B,R2,1385197443,val_cal,120000,0.986460215,0.9473703198577256,0.986461807,0.9473717243186444,0.0407112562058439,0.1450383525038114,0.0545557232622434,15
RUN_204,TRIAD_068,B04,B,R2,1385197443,val_op,120000,0.9869121,0.9485649635445546,0.986912645,0.9485661524356976,0.0398628266659819,0.1427940599426529,0.0540083001046136,15
RUN_205,TRIAD_069,B04,B,T,1343723075,val_cal,120000,0.9865069205,0.9481975957221273,0.986506998,0.9481980682288268,0.0404685210234055,0.1442533678610644,0.0544694544487944,15
RUN_205,TRIAD_069,B04,B,T,1343723075,val_op,120000,0.98711827925,0.9491047053459272,0.98712012125,0.9491054521905656,0.0397938564913403,0.1424702437357913,0.0540774326465181,15
RUN_206,TRIAD_069,B04,B,R1,1343723075,val_cal,120000,0.9861995185,0.945441969268611,0.986200561,0.9454520542213732,0.0399458656587774,0.1442628940485897,0.0536450721246916,15
RUN_206,TRIAD_069,B04,B,R1,1343723075,val_op,120000,0.98664035925,0.9474040139451742,0.9866533132499998,0.9474135454142366,0.0393496331929141,0.1429132106485617,0.0533786797514389,15
RUN_207,TRIAD_069,B04,B,R2,1343723075,val_cal,120000,0.9862136635,0.9454684630341016,0.9862077815,0.945476033206634,0.0401236588281202,0.1445347848675633,0.0537509992026895,15
RUN_207,TRIAD_069,B04,B,R2,1343723075,val_op,120000,0.98660122925,0.9469962921914729,0.98659326275,0.9470024652032398,0.0392360202878569,0.1428457895617582,0.0531376714263454,15
RUN_208,TRIAD_070,B05,B,T,1829910790,val_cal,120000,0.986210559,0.9459358556002851,0.986232129,0.9459457498928018,0.0400359686900557,0.1442518478803165,0.0535016425459719,15
RUN_208,TRIAD_070,B05,B,T,1829910790,val_op,120000,0.98670054825,0.9458125201724248,0.986697789,0.9458176957724546,0.0396298070942375,0.1435861668452497,0.0533453080646279,15
RUN_209,TRIAD_070,B05,B,R1,1829910790,val_cal,120000,0.9861647025,0.9455430042384578,0.9861658585,0.945550139336384,0.0402823914060945,0.1450984516972162,0.0538207936813733,15
RUN_209,TRIAD_070,B05,B,R1,1829910790,val_op,120000,0.9864008755,0.945239501877834,0.9864124075,0.9452459942449049,0.039727948607426,0.1444322041400201,0.0538809224280952,15
RUN_210,TRIAD_070,B05,B,R2,1829910790,val_cal,120000,0.986324918,0.9466152970411188,0.9863382975,0.9466355807420472,0.0399438673002264,0.1437227979152918,0.0533798481894472,15
RUN_210,TRIAD_070,B05,B,R2,1829910790,val_op,120000,0.98672311925,0.945362618748096,0.98674004375,0.9453752002887512,0.0396483274669096,0.1439107577924104,0.0535204824116515,15
RUN_211,TRIAD_071,B05,B,T,1385197443,val_cal,120000,0.9861630655,0.9462120620181712,0.986167356,0.9462175420398562,0.0403862080218033,0.1450802037902675,0.0541847811341576,15
RUN_211,TRIAD_071,B05,B,T,1385197443,val_op,120000,0.9868046695,0.9469502024841376,0.98680017925,0.9469535280350376,0.0396421250646578,0.1431502744140584,0.0537013850603212,15
RUN_212,TRIAD_071,B05,B,R1,1385197443,val_cal,120000,0.98597932775,0.9452555855337388,0.9859986445,0.9452697895989703,0.0403567791364308,0.1452688872978799,0.05384707608133,15
RUN_212,TRIAD_071,B05,B,R1,1385197443,val_op,120000,0.98650556125,0.9449860676252946,0.98651356625,0.9449924378806892,0.0397169876164847,0.1441188407694879,0.0534380168050355,15
RUN_213,TRIAD_071,B05,B,R2,1385197443,val_cal,120000,0.98615177575,0.9459201120423448,0.98617604525,0.9459355641010632,0.0402573037908971,0.1446564552750409,0.0536058522363708,15
RUN_213,TRIAD_071,B05,B,R2,1385197443,val_op,120000,0.98653371975,0.9450779750576724,0.98654242175,0.9450911541063112,0.0394711005461943,0.1434733589804002,0.0530755340978156,15
RUN_214,TRIAD_072,B05,B,T,1343723075,val_cal,120000,0.9863489415,0.9462015962877632,0.986349906,0.946209377384875,0.0402327759897637,0.1441218897684423,0.0534249545911376,15
RUN_214,TRIAD_072,B05,B,T,1343723075,val_op,120000,0.9868595695,0.947166143648654,0.98686993625,0.9471727529555104,0.0395926004667483,0.1427750190129257,0.0531106543660302,15
RUN_215,TRIAD_072,B05,B,R1,1343723075,val_cal,120000,0.9862003845,0.946218816254892,0.9862119165000002,0.9462264741950668,0.0402866111764804,0.1450542952006788,0.0543879979400317,15
RUN_215,TRIAD_072,B05,B,R1,1343723075,val_op,120000,0.9870611432500002,0.9476749471893428,0.98706270925,0.947677152714832,0.0395267128473221,0.1427468032708448,0.054143237420316,15
RUN_216,TRIAD_072,B05,B,R2,1343723075,val_cal,120000,0.98608179025,0.9450010413239164,0.9861023277499998,0.945015862102455,0.0405045917802936,0.1453147760481799,0.0538274696436854,15
RUN_216,TRIAD_072,B05,B,R2,1343723075,val_op,120000,0.986777214,0.9458719477369,0.98679381025,0.9458795285801728,0.0397483778077718,0.143517310433987,0.0536543249965178,15
RUN_217,TRIAD_073,B06,B,T,1829910790,val_cal,120000,0.98606826025,0.945684646424403,0.98608117275,0.9456947682850108,0.0405340155483359,0.1454633986912297,0.0537986010647029,15
RUN_217,TRIAD_073,B06,B,T,1829910790,val_op,120000,0.98666741875,0.9453598297164474,0.98666922125,0.9453669634961585,0.0399108501324358,0.1440856117459961,0.0537265694540436,15
RUN_218,TRIAD_073,B06,B,R1,1829910790,val_cal,120000,0.98636399675,0.9473784773004944,0.98636045825,0.947382078126116,0.0402040286425722,0.1447000766348214,0.0542349353324064,15
RUN_218,TRIAD_073,B06,B,R1,1829910790,val_op,120000,0.98669907425,0.9467403248813812,0.986693826,0.9467430274696867,0.0396832608037477,0.1437019623972603,0.0540239438465899,15
RUN_219,TRIAD_073,B06,B,R2,1829910790,val_cal,120000,0.9863674765,0.9473547930186956,0.98637292925,0.9473617759260652,0.0401688680253584,0.1439913574113706,0.0537400304432462,15
RUN_219,TRIAD_073,B06,B,R2,1829910790,val_op,120000,0.9869919225,0.9479603838210732,0.98699674425,0.947963806956794,0.0394448005379395,0.1424882511208705,0.0535533635343187,15
RUN_220,TRIAD_074,B06,B,T,1385197443,val_cal,120000,0.9863594965,0.947299257188943,0.9863627885,0.947303319518552,0.0403860100634093,0.1447247905982216,0.0544645489898875,15
RUN_220,TRIAD_074,B06,B,T,1385197443,val_op,120000,0.9869657749999998,0.9480494252568962,0.98696697825,0.948051370538888,0.0396894914218015,0.143058911542613,0.0541559783462373,15
RUN_221,TRIAD_074,B06,B,R1,1385197443,val_cal,120000,0.986128927,0.945666458070313,0.986140659,0.9456763594032952,0.0401550333744353,0.1451377755878536,0.0540035953895152,15
