condition_slot,condition_id,control,analysis_set,n,mean_delta_FN,std_delta_FN,worst_delta_FN,FN_one_sided_95_upper,safety_noninferior,strict_safety_improvement,mean_delta_TN,std_delta_TN,worst_delta_TN,TN_one_sided_95_lower,confirmed_TN_improvement,FN_win_rate,TN_win_rate,median_delta_TN,median_delta_FN,mean_delta_gap_q68_q050,std_delta_gap_q68_q050,median_delta_gap_q68_q050,mean_delta_tail_gap_q90_q05,std_delta_tail_gap_q90_q05,median_delta_tail_gap_q90_q05,mean_delta_normal_q68,std_delta_normal_q68,median_delta_normal_q68,mean_delta_normal_q90,std_delta_normal_q90,median_delta_normal_q90,mean_delta_defect_q50,std_delta_defect_q50,median_delta_defect_q50,mean_delta_defect_q05,std_delta_defect_q05,median_delta_defect_q05,exploratory
A09,A09_Persistent-0.5-Clean_B600,R2,same_machine,3,3.0,6.082762530298219,7.0,13.254652345976533,False,False,-678.3333333333334,1388.6296602526295,-1890.0,-3019.3608405347504,False,0.3333333333333333,0.3333333333333333,-982.0,6.0,-0.0016232076508119,0.001047155019429,-0.001387823888662,0.0043533704795621,0.0034207850326377,0.0023876247677908,0.0010307665865664,0.0015414656549152,0.0014677612645011,0.0026353787515108,0.0062587315970562,-0.0006148366117837,-0.0005924410642454,0.0007465337184612,-0.0004614654121261,0.0069887492310729,0.0052419469745907,0.0069737625491365,True
A09,A09_Persistent-0.5-Clean_B600,R2,no_resume,2,1.5,7.7781745930520225,7.0,36.2256333307127,False,False,-526.5,1928.280192295715,-1890.0,-9135.300190259411,False,0.5,0.5,-526.5,1.5,-0.0010508007357781,0.0004766227136422,-0.0010508007357781,0.0053362433354478,0.0041961060727793,0.0053362433354478,0.0003928718454729,0.001520123194441,0.0003928718454729,-0.0009722062283676,0.000505396958553,-0.0009722062283676,-0.0006579288903051,0.0010435004807987,-0.0006579288903051,0.0043640371070801,0.0036907091142262,0.0043640371070801,True
A10,A10_Persistent-0.5-Clean_B3000,R1,all,3,-3.333333333333333,6.658328118479393,1.0,7.891638826988487,False,True,-239.33333333333331,1906.223054454366,-1579.0,-3452.9479730547127,False,0.3333333333333333,0.3333333333333333,-1082.0,0.0,-0.0017447722745808,0.001389798399076,-0.0009882922143223,-0.0123381279774309,0.0106314381082083,-0.0158402979389009,0.0019489282214611,0.0016261978510116,0.001877158277387,-0.0006521914706732,0.0018993508950008,-0.0013973882631967,0.0002041559468803,0.0008056790092882,0.0002611094705995,-0.0129903194481041,0.0099237685410844,-0.0143335413477513,True
A10,A10_Persistent-0.5-Clean_B3000,R1,same_machine,3,-3.333333333333333,6.658328118479393,1.0,7.891638826988487,False,True,-239.33333333333331,1906.223054454366,-1579.0,-3452.9479730547127,False,0.3333333333333333,0.3333333333333333,-1082.0,0.0,-0.0017447722745808,0.001389798399076,-0.0009882922143223,-0.0123381279774309,0.0106314381082083,-0.0158402979389009,0.0019489282214611,0.0016261978510116,0.001877158277387,-0.0006521914706732,0.0018993508950008,-0.0013973882631967,0.0002041559468803,0.0008056790092882,0.0002611094705995,-0.0129903194481041,0.0099237685410844,-0.0143335413477513,True
A10,A10_Persistent-0.5-Clean_B3000,R1,no_resume,2,-5.5,7.7781745930520225,0.0,29.225633330712697,False,True,430.5,2138.9980130893064,-1082.0,-9119.049165945991,False,0.5,0.5,430.5,-5.5,-0.00212301230471,0.0017334030280912,-0.00212301230471,-0.0105870429966959,0.0144103143906992,-0.0105870429966959,0.0027434905441946,0.0012251788412407,0.0027434905441946,-0.0017316655015846,0.0004727394041208,-0.0017316655015846,0.0006204782394845,0.0005082241868505,0.0006204782394845,-0.0123187084982805,0.0139375749865783,-0.0123187084982805,True
A10,A10_Persistent-0.5-Clean_B3000,R2,all,3,-0.3333333333333333,8.082903768654761,7.0,13.293266041650714,False,True,-164.0,1782.994952320393,-2019.0,-3169.869994037105,False,0.3333333333333333,0.3333333333333333,-10.0,1.0,-0.0007478649924825,0.0005125974204575,-0.0008873110409763,-0.006588664416136,0.0135039165469651,-0.0043698635657179,0.0005662298303655,0.0007082345306265,0.0002073320601937,0.0047380866935729,0.0086498572615215,0.0001828817016026,-0.0001816351621168,0.0007381482610998,-7.068298528867256e-05,-0.0018505777225631,0.0067015845862343,-0.0050520709236294,True
A10,A10_Persistent-0.5-Clean_B3000,R2,same_machine,3,-0.3333333333333333,8.082903768654761,7.0,13.293266041650714,False,True,-164.0,1782.994952320393,-2019.0,-3169.869994037105,False,0.3333333333333333,0.3333333333333333,-10.0,1.0,-0.0007478649924825,0.0005125974204575,-0.0008873110409763,-0.006588664416136,0.0135039165469651,-0.0043698635657179,0.0005662298303655,0.0007082345306265,0.0002073320601937,0.0047380866935729,0.0086498572615215,0.0001828817016026,-0.0001816351621168,0.0007381482610998,-7.068298528867256e-05,-0.0018505777225631,0.0067015845862343,-0.0050520709236294,True
A10,A10_Persistent-0.5-Clean_B3000,R2,no_resume,2,-4.0,7.071067811865476,1.0,27.568757573375184,False,True,763.5,1093.894190495589,-10.0,-4120.1867966011405,False,0.5,0.5,763.5,-4.0,-0.0010318109356375,0.0002043537107913,-0.0010318109356375,-0.0076980648413451,0.0189030925616438,-0.0076980648413451,0.0007946996851065,0.0008306632612506,0.0007946996851065,0.0074482337193151,0.0102747593588637,0.0074482337193151,-0.0002371112505309,0.0010350169720419,-0.0002371112505309,-0.0002498311220299,0.0086283332027801,-0.0002498311220299,True
A11,A11_EndpointTrend_B600,R1,all,3,-0.3333333333333333,16.010413278030438,16.0,26.657893311439096,False,True,-319.6666666666667,2339.2726077422726,-2502.0,-4263.339827566285,False,0.6666666666666666,0.3333333333333333,-607.0,-1.0,-6.360343848421657e-05,0.0020553114382237,-0.0010643829049515,-0.0049925614257331,0.0160859628932147,0.0006381524463521,0.0001303230244474,0.0019452748647327,0.0001524585567359,0.0024707474596142,0.0054865747078755,0.0036817797248976,6.671958596330778e-05,0.0008514444280092,0.0004744961573568,-0.0025218139661189,0.0115751059651009,0.00400095216054,True
A11,A11_EndpointTrend_B600,R1,same_machine,3,-0.3333333333333333,16.010413278030438,16.0,26.657893311439096,False,True,-319.6666666666667,2339.2726077422726,-2502.0,-4263.339827566285,False,0.6666666666666666,0.3333333333333333,-607.0,-1.0,-6.360343848421657e-05,0.0020553114382237,-0.0010643829049515,-0.0049925614257331,0.0160859628932147,0.0006381524463521,0.0001303230244474,0.0019452748647327,0.0001524585567359,0.0024707474596142,0.0054865747078755,0.0036817797248976,6.671958596330778e-05,0.0008514444280092,0.0004744961573568,-0.0025218139661189,0.0115751059651009,0.00400095216054,True
A11,A11_EndpointTrend_B600,R1,no_resume,2,0.0,22.62741699796952,16.0,101.0200242348006,False,True,-176.0,3289.4607460798197,-2502.0,-14861.786023134136,False,0.5,0.5,-176.0,0.0,0.0004367862947494,0.002635577907297,0.0004367862947494,-0.0078079183617757,0.0216785376891483,-0.0078079183617757,0.0001192552583032,0.0027509005118393,0.0001192552583032,0.0018652313269725,0.0076161082797491,0.0018652313269725,0.0005560415530527,0.0001153226045421,0.0005560415530527,-0.0059426870348032,0.0140624294093991,-0.0059426870348032,True
A11,A11_EndpointTrend_B600,R2,all,3,-12.333333333333334,12.662279942148386,-1.0,9.01342779163163,False,True,2216.333333333333,1806.516076134761,1036.0,-829.1898522103597,False,1.0,1.0,1317.0,-10.0,3.57738749737028e-05,0.0012588361016503,0.0002900406454547,0.0008905635374452,0.0139543956732275,0.0035791413816106,0.0003186311297287,0.0010536631084784,-4.3670048424759855e-05,9.065899491421854e-05,0.0120593499013626,0.0016650263570691,0.0003544050047025,0.0006782823140428,0.0001748575523571,0.0009812225323594,0.0040971154106384,0.0006264964823192,True
A11,A11_EndpointTrend_B600,R2,same_machine,3,-12.333333333333334,12.662279942148386,-1.0,9.01342779163163,False,True,2216.333333333333,1806.516076134761,1036.0,-829.1898522103597,False,1.0,1.0,1317.0,-10.0,3.57738749737028e-05,0.0012588361016503,0.0002900406454547,0.0008905635374452,0.0139543956732275,0.0035791413816106,0.0003186311297287,0.0010536631084784,-4.3670048424759855e-05,9.065899491421854e-05,0.0120593499013626,0.0016650263570691,0.0003544050047025,0.0006782823140428,0.0001748575523571,0.0009812225323594,0.0040971154106384,0.0006264964823192,True
A11,A11_EndpointTrend_B600,R2,no_resume,2,-18.0,11.31370849898476,-10.0,32.510012117400294,False,True,2806.5,2106.471101154725,1317.0,-6597.832881108467,False,1.0,1.0,2806.5,-18.0,-9.135951026684186e-05,0.0017528146723998,-9.135951026684186e-05,-0.0004537253846374,0.0194578426598062,-0.0004537253846374,0.0007309870776082,0.0010955306138248,0.0007309870776082,-0.0006965246861632,0.0169451435874843,-0.0006965246861632,0.0006396275673413,0.000657284058575,0.0006396275673413,-0.0011502500708007,0.0025126990723219,-0.0011502500708007,True
A12,A12_EndpointTrend_B3000,R1,all,3,1.6666666666666667,9.018499505645789,11.0,16.87054428840652,False,False,-317.6666666666667,1482.6167182833644,-1966.0,-2817.1426749110883,False,0.3333333333333333,0.6666666666666666,106.0,1.0,-0.0002813234214877,0.000932413798658,-0.0005258066335595,0.0040798826595408,0.0115911074137235,0.0059391814472845,0.0002104785843628,0.0005799162128853,0.0003524684112024,-0.007799468598374,0.0043805605963096,-0.0092340685509828,-7.084483712486526e-05,0.0003526796628456,-0.0001733382223571,-0.0037195859388331,0.0156837187345062,-0.0032948871036983,True
A12,A12_EndpointTrend_B3000,R1,same_machine,3,1.6666666666666667,9.018499505645789,11.0,16.87054428840652,False,False,-317.6666666666667,1482.6167182833644,-1966.0,-2817.1426749110883,False,0.3333333333333333,0.6666666666666666,106.0,1.0,-0.0002813234214877,0.000932413798658,-0.0005258066335595,0.0040798826595408,0.0115911074137235,0.0059391814472845,0.0002104785843628,0.0005799162128853,0.0003524684112024,-0.007799468598374,0.0043805605963096,-0.0092340685509828,-7.084483712486526e-05,0.0003526796628456,-0.0001733382223571,-0.0037195859388331,0.0156837187345062,-0.0032948871036983,True
A12,A12_EndpointTrend_B3000,R2,all,3,-12.666666666666666,7.505553499465135,-5.0,-0.0133958184671918,True,True,1478.3333333333333,1109.053800919204,743.0,-391.36996426568135,False,1.0,1.0,938.0,-13.0,0.0002624304347826,0.000665814899188,0.0003640134440658,0.0014004431942247,0.0077830857931863,-0.0010620325179667,0.0001143790957684,0.0006367874413655,-5.878703352307779e-05,-0.0016490408503659,0.0069423718266363,-0.0033050272386357,0.000376809530551,0.0004333895764793,0.0003715004007212,-0.0002485976561412,0.0036333161152563,0.0011180379575755,True
A12,A12_EndpointTrend_B3000,R2,same_machine,3,-12.666666666666666,7.505553499465135,-5.0,-0.0133958184671918,True,True,1478.3333333333333,1109.053800919204,743.0,-391.36996426568135,False,1.0,1.0,938.0,-13.0,0.0002624304347826,0.000665814899188,0.0003640134440658,0.0014004431942247,0.0077830857931863,-0.0010620325179667,0.0001143790957684,0.0006367874413655,-5.878703352307779e-05,-0.0016490408503659,0.0069423718266363,-0.0033050272386357,0.000376809530551,0.0004333895764793,0.0003715004007212,-0.0002485976561412,0.0036333161152563,0.0011180379575755,True
A12,A12_EndpointTrend_B3000,R2,no_resume,1,-13.0,0.0,-13.0,,False,True,938.0,0.0,938.0,,False,1.0,1.0,938.0,-13.0,0.0003640134440658,0.0,0.0003640134440658,-0.0010620325179667,0.0,-0.0010620325179667,-0.0004179145350838,0.0,-0.0004179145350838,-0.0033050272386357,0.0,-0.0033050272386357,-5.3901091017993785e-05,0.0,-5.3901091017993785e-05,-0.0043670597566024,0.0,-0.0043670597566024,True
A13,A13_BottomGap-3000-stress-control_B3000,R1,all,3,6.666666666666667,13.428824718989125,22.0,29.30571072310759,False,False,-774.3333333333334,2318.9709643144165,-2784.0,-4683.780878097574,False,0.3333333333333333,0.3333333333333333,-1302.0,1.0,-0.0010352038127066,0.0016003284717003,-0.001506975724734,0.0011425359496182,0.0167609335792646,0.005384012032662,0.0012869689582625,0.0010074854650613,0.001173855952819,-0.0087912416161809,0.0090478986792686,-0.0043593747036646,0.0002517651455558,0.0007437335461489,-3.764687898089037e-07,-0.0076487056665627,0.0125744602059198,-0.0038253939061471,True
A13,A13_BottomGap-3000-stress-control_B3000,R1,same_machine,3,6.666666666666667,13.428824718989125,22.0,29.30571072310759,False,False,-774.3333333333334,2318.9709643144165,-2784.0,-4683.780878097574,False,0.3333333333333333,0.3333333333333333,-1302.0,1.0,-0.0010352038127066,0.0016003284717003,-0.001506975724734,0.0011425359496182,0.0167609335792646,0.005384012032662,0.0012869689582625,0.0010074854650613,0.001173855952819,-0.0087912416161809,0.0090478986792686,-0.0043593747036646,0.0002517651455558,0.0007437335461489,-3.764687898089037e-07,-0.0076487056665627,0.0125744602059198,-0.0038253939061471,True
A13,A13_BottomGap-3000-stress-control_B3000,R1,no_resume,3,6.666666666666667,13.428824718989125,22.0,29.30571072310759,False,False,-774.3333333333334,2318.9709643144165,-2784.0,-4683.780878097574,False,0.3333333333333333,0.3333333333333333,-1302.0,1.0,-0.0010352038127066,0.0016003284717003,-0.001506975724734,0.0011425359496182,0.0167609335792646,0.005384012032662,0.0012869689582625,0.0010074854650613,0.001173855952819,-0.0087912416161809,0.0090478986792686,-0.0043593747036646,0.0002517651455558,0.0007437335461489,-3.764687898089037e-07,-0.0076487056665627,0.0125744602059198,-0.0038253939061471,True
A13,A13_BottomGap-3000-stress-control_B3000,R2,all,3,6.333333333333333,13.051181300301264,21.0,28.3357255477698,False,False,-578.6666666666666,1329.4082643542326,-2071.0,-2819.855519415182,False,0.3333333333333333,0.3333333333333333,-144.0,2.0,-0.0005246818759463,0.0014767793567888,-0.0009133218277225,-0.0098196560542168,0.0027444918307881,-0.0103445647755619,0.000563758378688,0.0011230655158485,0.0005646356504332,0.0010768464796558,0.0090641818404393,0.0059315909382562,3.907650274163436e-05,0.0015761129836429,-8.189084209353492e-05,-0.008742809574561,0.0112571790838515,-0.0036649607243987,True
A13,A13_BottomGap-3000-stress-control_B3000,R2,same_machine,3,6.333333333333333,13.051181300301264,21.0,28.3357255477698,False,False,-578.6666666666666,1329.4082643542326,-2071.0,-2819.855519415182,False,0.3333333333333333,0.3333333333333333,-144.0,2.0,-0.0005246818759463,0.0014767793567888,-0.0009133218277225,-0.0098196560542168,0.0027444918307881,-0.0103445647755619,0.000563758378688,0.0011230655158485,0.0005646356504332,0.0010768464796558,0.0090641818404393,0.0059315909382562,3.907650274163436e-05,0.0015761129836429,-8.189084209353492e-05,-0.008742809574561,0.0112571790838515,-0.0036649607243987,True
