threshold,tpr,recall,fpr,specificity,tp,fn,fp,tn
0.99975,0.685,0.685,0.041667,0.958333,411,189,5,115
0.999743,0.688333,0.688333,0.041667,0.958333,413,187,5,115
0.999743,0.688333,0.688333,0.041667,0.958333,413,187,5,115
0.999734,0.691667,0.691667,0.041667,0.958333,415,185,5,115
0.999722,0.693333,0.693333,0.041667,0.958333,416,184,5,115
0.999699,0.693333,0.693333,0.041667,0.958333,416,184,5,115
0.999691,0.695,0.695,0.05,0.95,417,183,6,114
0.999687,0.695,0.695,0.05,0.95,417,183,6,114
0.999687,0.698333,0.698333,0.05,0.95,419,181,6,114
0.999654,0.698333,0.698333,0.05,0.95,419,181,6,114
0.999637,0.701667,0.701667,0.05,0.95,421,179,6,114
0.999636,0.701667,0.701667,0.05,0.95,421,179,6,114
0.999612,0.703333,0.703333,0.05,0.95,422,178,6,114
0.999597,0.705,0.705,0.05,0.95,423,177,6,114
0.999558,0.708333,0.708333,0.05,0.95,425,175,6,114
0.999545,0.71,0.71,0.05,0.95,426,174,6,114
0.999516,0.711667,0.711667,0.05,0.95,427,173,6,114
0.999511,0.713333,0.713333,0.05,0.95,428,172,6,114
0.999502,0.715,0.715,0.05,0.95,429,171,6,114
0.999498,0.715,0.715,0.05,0.95,429,171,6,114
0.99949,0.716667,0.716667,0.05,0.95,430,170,6,114
0.999486,0.718333,0.718333,0.05,0.95,431,169,6,114
0.999462,0.72,0.72,0.05,0.95,432,168,6,114
0.999443,0.721667,0.721667,0.05,0.95,433,167,6,114
0.999441,0.723333,0.723333,0.05,0.95,434,166,6,114
0.999435,0.725,0.725,0.05,0.95,435,165,6,114
0.999405,0.726667,0.726667,0.05,0.95,436,164,6,114
0.999385,0.728333,0.728333,0.05,0.95,437,163,6,114
0.999345,0.73,0.73,0.05,0.95,438,162,6,114
0.99934,0.731667,0.731667,0.05,0.95,439,161,6,114
0.99933,0.733333,0.733333,0.05,0.95,440,160,6,114
0.999329,0.733333,0.733333,0.058333,0.941667,440,160,7,113
0.999284,0.736667,0.736667,0.058333,0.941667,442,158,7,113
0.999262,0.738333,0.738333,0.058333,0.941667,443,157,7,113
0.999233,0.74,0.74,0.058333,0.941667,444,156,7,113
0.99923,0.74,0.74,0.058333,0.941667,444,156,7,113
0.999224,0.743333,0.743333,0.058333,0.941667,446,154,7,113
0.99921,0.745,0.745,0.058333,0.941667,447,153,7,113
0.99917,0.746667,0.746667,0.058333,0.941667,448,152,7,113
0.999166,0.748333,0.748333,0.058333,0.941667,449,151,7,113
0.999119,0.75,0.75,0.058333,0.941667,450,150,7,113
0.999094,0.751667,0.751667,0.058333,0.941667,451,149,7,113
0.999091,0.753333,0.753333,0.058333,0.941667,452,148,7,113
0.999062,0.755,0.755,0.058333,0.941667,453,147,7,113
0.999062,0.756667,0.756667,0.058333,0.941667,454,146,7,113
0.999019,0.756667,0.756667,0.058333,0.941667,454,146,7,113
0.999001,0.76,0.76,0.058333,0.941667,456,144,7,113
