threshold,precision,recall,f1,tp,fn,fp,tn
0.999935,0.98615,0.593333,0.740895,356,244,5,115
0.999934,0.986226,0.596667,0.74351,358,242,5,115
0.999933,0.986226,0.596667,0.74351,358,242,5,115
0.999933,0.986301,0.6,0.746114,360,240,5,115
0.999933,0.986301,0.6,0.746114,360,240,5,115
0.999931,0.986339,0.601667,0.747412,361,239,5,115
0.99993,0.986376,0.603333,0.748707,362,238,5,115
0.999928,0.986413,0.605,0.75,363,237,5,115
0.999925,0.98645,0.606667,0.75129,364,236,5,115
0.999923,0.986523,0.61,0.753862,366,234,5,115
0.999921,0.986559,0.611667,0.755144,367,233,5,115
0.999918,0.986559,0.611667,0.755144,367,233,5,115
0.999918,0.986631,0.615,0.7577,369,231,5,115
0.999914,0.986667,0.616667,0.758974,370,230,5,115
0.999913,0.986702,0.618333,0.760246,371,229,5,115
0.999907,0.986737,0.62,0.761515,372,228,5,115
0.999906,0.986772,0.621667,0.762781,373,227,5,115
0.999906,0.986807,0.623333,0.764045,374,226,5,115
0.999906,0.986842,0.625,0.765306,375,225,5,115
0.999901,0.986877,0.626667,0.766565,376,224,5,115
0.999898,0.986877,0.626667,0.766565,376,224,5,115
0.999892,0.986945,0.63,0.769074,378,222,5,115
0.999886,0.986979,0.631667,0.770325,379,221,5,115
0.999885,0.987013,0.633333,0.771574,380,220,5,115
0.999884,0.987047,0.635,0.772819,381,219,5,115
0.999876,0.98708,0.636667,0.774063,382,218,5,115
0.999876,0.987113,0.638333,0.775304,383,217,5,115
0.999875,0.987147,0.64,0.776542,384,216,5,115
0.999873,0.987179,0.641667,0.777778,385,215,5,115
0.99987,0.987212,0.643333,0.779011,386,214,5,115
0.999866,0.987245,0.645,0.780242,387,213,5,115
0.999862,0.987245,0.645,0.780242,387,213,5,115
0.999855,0.987277,0.646667,0.78147,388,212,5,115
0.999848,0.987342,0.65,0.78392,390,210,5,115
0.999846,0.987342,0.65,0.78392,390,210,5,115
0.999846,0.987374,0.651667,0.785141,391,209,5,115
0.999841,0.987437,0.655,0.787575,393,207,5,115
0.99984,0.987469,0.656667,0.788789,394,206,5,115
0.999836,0.987469,0.656667,0.788789,394,206,5,115
0.999836,0.9875,0.658333,0.79,395,205,5,115
0.999835,0.987562,0.661667,0.792415,397,203,5,115
0.999832,0.987593,0.663333,0.793619,398,202,5,115
0.99983,0.987624,0.665,0.794821,399,201,5,115
0.999829,0.987654,0.666667,0.79602,400,200,5,115
0.999821,0.987654,0.666667,0.79602,400,200,5,115
0.999816,0.987685,0.668333,0.797217,401,199,5,115
0.999807,0.987715,0.67,0.798411,402,198,5,115
0.999797,0.987775,0.673333,0.800793,404,196,5,115
0.999795,0.987805,0.675,0.80198,405,195,5,115
0.999791,0.987835,0.676667,0.803165,406,194,5,115
0.999781,0.987835,0.676667,0.803165,406,194,5,115
0.999775,0.987864,0.678333,0.804348,407,193,5,115
0.999761,0.987923,0.681667,0.806706,409,191,5,115
0.999753,0.987952,0.683333,0.807882,410,190,5,115
0.999752,0.987952,0.683333,0.807882,410,190,5,115
0.99975,0.987981,0.685,0.809055,411,189,5,115
0.999743,0.988038,0.688333,0.811395,413,187,5,115
0.999743,0.988038,0.688333,0.811395,413,187,5,115
0.999734,0.988095,0.691667,0.813725,415,185,5,115
0.999722,0.988124,0.693333,0.814887,416,184,5,115
0.999699,0.988124,0.693333,0.814887,416,184,5,115
0.999691,0.985816,0.695,0.815249,417,183,6,114
0.999687,0.985816,0.695,0.815249,417,183,6,114
