threshold,tpr,recall,fpr,specificity,tp,fn,fp,tn
0.960409,0.64,0.64,0.075,0.925,384,216,9,111
0.959836,0.641667,0.641667,0.075,0.925,385,215,9,111
0.959492,0.641667,0.641667,0.075,0.925,385,215,9,111
0.959473,0.645,0.645,0.075,0.925,387,213,9,111
0.959388,0.645,0.645,0.075,0.925,387,213,9,111
0.958259,0.648333,0.648333,0.075,0.925,389,211,9,111
0.958237,0.65,0.65,0.075,0.925,390,210,9,111
0.957061,0.651667,0.651667,0.075,0.925,391,209,9,111
0.957044,0.653333,0.653333,0.075,0.925,392,208,9,111
0.955899,0.655,0.655,0.075,0.925,393,207,9,111
0.955116,0.656667,0.656667,0.075,0.925,394,206,9,111
0.954398,0.658333,0.658333,0.075,0.925,395,205,9,111
0.954361,0.66,0.66,0.075,0.925,396,204,9,111
0.952882,0.661667,0.661667,0.075,0.925,397,203,9,111
0.952735,0.661667,0.661667,0.075,0.925,397,203,9,111
0.952008,0.663333,0.663333,0.075,0.925,398,202,9,111
0.95131,0.666667,0.666667,0.075,0.925,400,200,9,111
0.951009,0.668333,0.668333,0.075,0.925,401,199,9,111
0.949745,0.668333,0.668333,0.075,0.925,401,199,9,111
0.948954,0.67,0.67,0.075,0.925,402,198,9,111
0.948933,0.671667,0.671667,0.075,0.925,403,197,9,111
0.948371,0.675,0.675,0.075,0.925,405,195,9,111
0.947868,0.676667,0.676667,0.075,0.925,406,194,9,111
0.945867,0.676667,0.676667,0.075,0.925,406,194,9,111
0.945348,0.678333,0.678333,0.075,0.925,407,193,9,111
0.943236,0.681667,0.681667,0.075,0.925,409,191,9,111
0.943185,0.681667,0.681667,0.075,0.925,409,191,9,111
0.94235,0.681667,0.681667,0.083333,0.916667,409,191,10,110
0.941857,0.685,0.685,0.083333,0.916667,411,189,10,110
0.941623,0.686667,0.686667,0.083333,0.916667,412,188,10,110
0.941538,0.686667,0.686667,0.083333,0.916667,412,188,10,110
0.941221,0.69,0.69,0.083333,0.916667,414,186,10,110
