threshold,precision,recall,f1,tp,fn,fp,tn
0.989294,0.988722,0.438333,0.60739,263,337,3,117
0.989176,0.988806,0.441667,0.610599,265,335,3,117
0.988975,0.988848,0.443333,0.612198,266,334,3,117
0.988781,0.988848,0.443333,0.612198,266,334,3,117
0.988715,0.98893,0.446667,0.615385,268,332,3,117
0.988612,0.988971,0.448333,0.616972,269,331,3,117
0.988558,0.989011,0.45,0.618557,270,330,3,117
0.988536,0.989011,0.45,0.618557,270,330,3,117
0.988531,0.989051,0.451667,0.620137,271,329,3,117
0.988125,0.98913,0.455,0.623288,273,327,3,117
0.987963,0.98917,0.456667,0.624857,274,326,3,117
0.987925,0.989209,0.458333,0.626424,275,325,3,117
0.98787,0.989209,0.458333,0.626424,275,325,3,117
0.987793,0.989247,0.46,0.627986,276,324,3,117
0.987328,0.989324,0.463333,0.631101,278,322,3,117
0.986966,0.989324,0.463333,0.631101,278,322,3,117
0.986955,0.989362,0.465,0.632653,279,321,3,117
0.986926,0.989437,0.468333,0.635747,281,319,3,117
0.986721,0.989474,0.47,0.637288,282,318,3,117
0.986712,0.989474,0.47,0.637288,282,318,3,117
0.986485,0.986063,0.471667,0.638106,283,317,4,116
0.986409,0.986063,0.471667,0.638106,283,317,4,116
0.985783,0.986111,0.473333,0.63964,284,316,4,116
0.985683,0.986159,0.475,0.64117,285,315,4,116
0.985344,0.986254,0.478333,0.64422,287,313,4,116
0.985097,0.986254,0.478333,0.64422,287,313,4,116
0.984839,0.982935,0.48,0.645017,288,312,5,115
0.984759,0.982993,0.481667,0.646532,289,311,5,115
0.984747,0.982993,0.481667,0.646532,289,311,5,115
0.984683,0.979661,0.481667,0.64581,289,311,6,114
0.984604,0.979798,0.485,0.648829,291,309,6,114
0.984569,0.979798,0.485,0.648829,291,309,6,114
0.984543,0.979866,0.486667,0.650334,292,308,6,114
0.984483,0.979933,0.488333,0.651835,293,307,6,114
0.984094,0.980066,0.491667,0.654828,295,305,6,114
0.983679,0.980066,0.491667,0.654828,295,305,6,114
0.98342,0.980132,0.493333,0.656319,296,304,6,114
0.983354,0.980263,0.496667,0.659292,298,302,6,114
0.983256,0.980328,0.498333,0.660773,299,301,6,114
0.983222,0.980392,0.5,0.662252,300,300,6,114
0.982518,0.980392,0.5,0.662252,300,300,6,114
0.982173,0.977273,0.501667,0.662996,301,299,7,113
0.98204,0.977346,0.503333,0.664466,302,298,7,113
0.981437,0.977346,0.503333,0.664466,302,298,7,113
0.981421,0.977419,0.505,0.665934,303,297,7,113
0.981083,0.977492,0.506667,0.667398,304,296,7,113
0.980912,0.977564,0.508333,0.66886,305,295,7,113
0.980664,0.977636,0.51,0.670318,306,294,7,113
0.980647,0.977778,0.513333,0.673224,308,292,7,113
0.980529,0.977778,0.513333,0.673224,308,292,7,113
0.980432,0.977848,0.515,0.674672,309,291,7,113
0.980426,0.977987,0.518333,0.67756,311,289,7,113
0.980407,0.978056,0.52,0.678999,312,288,7,113
0.979742,0.978056,0.52,0.678999,312,288,7,113
0.979717,0.978125,0.521667,0.680435,313,287,7,113
0.979523,0.978193,0.523333,0.681868,314,286,7,113
0.978916,0.978261,0.525,0.683297,315,285,7,113
0.978745,0.978328,0.526667,0.684724,316,284,7,113
0.9787,0.978462,0.53,0.687568,318,282,7,113
0.978333,0.978528,0.531667,0.688985,319,281,7,113
0.978305,0.978528,0.531667,0.688985,319,281,7,113
0.978252,0.978659,0.535,0.69181,321,279,7,113
0.97806,0.978659,0.535,0.69181,321,279,7,113
0.977912,0.978788,0.538333,0.694624,323,277,7,113
0.977852,0.978852,0.54,0.696026,324,276,7,113
0.977749,0.978916,0.541667,0.697425,325,275,7,113
0.977605,0.978916,0.541667,0.697425,325,275,7,113
0.977388,0.978979,0.543333,0.698821,326,274,7,113
0.977073,0.976048,0.543333,0.698073,326,274,8,112
0.975525,0.976119,0.545,0.699465,327,273,8,112
0.974958,0.976261,0.548333,0.702241,329,271,8,112
0.974933,0.976331,0.55,0.703625,330,270,8,112
0.974328,0.976331,0.55,0.703625,330,270,8,112
0.974005,0.976401,0.551667,0.705005,331,269,8,112
0.973936,0.976471,0.553333,0.706383,332,268,8,112
0.973893,0.976608,0.556667,0.70913,334,266,8,112
0.973891,0.976676,0.558333,0.710498,335,265,8,112
0.973824,0.976744,0.56,0.711864,336,264,8,112
0.973725,0.976744,0.56,0.711864,336,264,8,112
0.973516,0.976812,0.561667,0.713228,337,263,8,112
0.973429,0.976879,0.563333,0.714588,338,262,8,112
0.97292,0.976945,0.565,0.715945,339,261,8,112
0.97229,0.977077,0.568333,0.718651,341,259,8,112
0.972188,0.977143,0.57,0.72,342,258,8,112
0.971947,0.977143,0.57,0.72,342,258,8,112
0.971906,0.977208,0.571667,0.721346,343,257,8,112
