epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990,ratio_id
199,epoch198.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn08_200ep\weights\epoch_199.pt,3.368088,0.14,0.19,0.392857,0.428571,0.896552,0.920635,33,2,36,4,hn08
200,epoch199.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn08_200ep\weights\epoch_200.pt,3.373611,0.14,0.19,0.392857,0.428571,0.896552,0.920635,33,2,36,4,hn08
1,epoch0.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_001.pt,1.51689,0.32,0.37,0.559524,0.583333,0.922395,0.894841,47,2,49,4,hn20
2,epoch1.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_002.pt,1.52796,0.17,0.2,0.440476,0.47619,0.904348,0.912698,37,2,40,4,hn20
3,epoch2.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_003.pt,1.417673,0.29,0.32,0.440476,0.47619,0.904555,0.914683,37,2,40,3,hn20
4,epoch3.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_004.pt,1.606178,0.19,0.21,0.321429,0.380952,0.889126,0.930556,27,2,32,3,hn20
5,epoch4.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_005.pt,1.242012,0.3,0.38,0.22619,0.345238,0.883227,0.934524,19,2,29,4,hn20
6,epoch5.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_006.pt,1.166285,0.07,0.11,0.261905,0.333333,0.881607,0.938492,22,2,28,3,hn20
7,epoch6.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_007.pt,1.407339,0.26,0.29,0.369048,0.416667,0.894624,0.922619,31,2,35,4,hn20
8,epoch7.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_008.pt,1.20495,0.12,0.2,0.214286,0.309524,0.877637,0.940476,18,2,26,4,hn20
9,epoch8.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_009.pt,1.545249,0.11,0.11,0.261905,0.261905,0.870833,0.952381,22,2,22,2,hn20
10,epoch9.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_010.pt,1.099571,0.08,0.19,0.166667,0.369048,0.886994,0.930556,14,2,31,4,hn20
11,epoch10.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_011.pt,1.170506,0.2,0.25,0.428571,0.47619,0.904555,0.914683,36,2,40,3,hn20
12,epoch11.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_012.pt,1.124367,0.09,0.22,0.25,0.452381,0.900433,0.916667,21,2,38,4,hn20
13,epoch12.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_013.pt,1.018023,0.12,0.19,0.392857,0.52381,0.912281,0.904762,33,2,44,4,hn20
14,epoch13.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_014.pt,1.02537,0.16,0.25,0.416667,0.52381,0.912281,0.904762,35,2,44,4,hn20
15,epoch14.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_015.pt,1.520824,0.26,0.35,0.25,0.392857,0.890792,0.926587,21,0,33,4,hn20
16,epoch15.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_016.pt,1.32191,0.22,0.35,0.25,0.428571,0.896552,0.920635,21,2,36,4,hn20
17,epoch16.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_017.pt,1.216397,0.09,0.13,0.297619,0.369048,0.886994,0.930556,25,1,31,4,hn20
18,epoch17.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_018.pt,1.071519,0.1,0.13,0.321429,0.416667,0.894624,0.922619,27,1,35,4,hn20
19,epoch18.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_019.pt,1.097324,0.07,0.16,0.238095,0.333333,0.881356,0.936508,20,0,28,4,hn20
20,epoch19.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_020.pt,1.318561,0.26,0.35,0.428571,0.464286,0.902386,0.914683,36,2,39,4,hn20
21,epoch20.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_021.pt,1.515042,0.3,0.32,0.404762,0.416667,0.89485,0.924603,34,2,35,3,hn20
22,epoch21.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_022.pt,1.497494,0.15,0.18,0.27381,0.345238,0.883227,0.934524,23,2,29,4,hn20
23,epoch22.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_023.pt,1.395003,0.2,0.22,0.297619,0.333333,0.881356,0.936508,25,2,28,4,hn20
24,epoch23.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_024.pt,1.538966,0.24,0.34,0.416667,0.511905,0.910284,0.906746,35,2,43,4,hn20
25,epoch24.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_025.pt,1.223716,0.15,0.16,0.369048,0.380952,0.889126,0.930556,31,2,32,3,hn20
26,epoch25.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_026.pt,1.340173,0.17,0.25,0.285714,0.392857,0.890792,0.926587,24,2,33,4,hn20
27,epoch26.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_027.pt,1.517939,0.15,0.16,0.345238,0.392857,0.890792,0.926587,29,2,33,4,hn20
28,epoch27.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_028.pt,1.54867,0.11,0.15,0.27381,0.357143,0.885106,0.93254,23,2,30,4,hn20
29,epoch28.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_029.pt,1.509984,0.23,0.26,0.333333,0.380952,0.889126,0.930556,28,2,32,3,hn20
30,epoch29.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_030.pt,1.501643,0.22,0.25,0.357143,0.392857,0.890792,0.926587,30,2,33,4,hn20
31,epoch30.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_031.pt,1.656275,0.13,0.23,0.202381,0.428571,0.896552,0.920635,17,2,36,4,hn20
32,epoch31.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_032.pt,1.397018,0.12,0.24,0.261905,0.5,0.908297,0.90873,22,2,42,4,hn20
33,epoch32.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_033.pt,1.633515,0.11,0.15,0.22619,0.309524,0.877637,0.940476,19,2,26,4,hn20
34,epoch33.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_034.pt,1.710968,0.26,0.28,0.47619,0.511905,0.910284,0.906746,40,2,43,4,hn20
35,epoch34.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_035.pt,1.469252,0.19,0.21,0.428571,0.440476,0.898707,0.920635,36,2,37,3,hn20
36,epoch35.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_036.pt,1.988101,0.2,0.25,0.261905,0.357143,0.88535,0.934524,22,2,30,3,hn20
37,epoch36.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_037.pt,1.531004,0.15,0.22,0.345238,0.464286,0.902386,0.914683,29,2,39,4,hn20
38,epoch37.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_038.pt,1.793544,0.13,0.18,0.22619,0.297619,0.875789,0.94246,19,1,25,4,hn20
39,epoch38.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_039.pt,1.718743,0.15,0.22,0.416667,0.511905,0.910284,0.906746,35,2,43,4,hn20
40,epoch39.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_040.pt,1.70442,0.24,0.29,0.428571,0.511905,0.910284,0.906746,36,2,43,4,hn20
41,epoch40.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_041.pt,1.74516,0.24,0.27,0.440476,0.5,0.908297,0.90873,37,2,42,4,hn20
42,epoch41.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_042.pt,1.978351,0.3,0.36,0.404762,0.511905,0.910284,0.906746,34,2,43,4,hn20
43,epoch42.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_043.pt,1.806204,0.17,0.21,0.440476,0.464286,0.902386,0.914683,37,2,39,4,hn20
44,epoch43.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_044.pt,1.803117,0.16,0.19,0.369048,0.416667,0.894624,0.922619,31,2,35,4,hn20
45,epoch44.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_045.pt,2.0197,0.25,0.28,0.404762,0.5,0.908297,0.90873,34,2,42,4,hn20
46,epoch45.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_046.pt,1.756558,0.15,0.27,0.261905,0.392857,0.890792,0.926587,22,1,33,4,hn20
47,epoch46.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_047.pt,1.862673,0.17,0.21,0.309524,0.392857,0.891026,0.928571,26,2,33,3,hn20
48,epoch47.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_048.pt,1.871998,0.22,0.26,0.392857,0.440476,0.898707,0.920635,33,1,37,3,hn20
49,epoch48.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_049.pt,1.655122,0.1,0.18,0.238095,0.440476,0.898488,0.918651,20,2,37,4,hn20
50,epoch49.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_050.pt,1.899505,0.18,0.28,0.392857,0.5,0.908297,0.90873,33,2,42,4,hn20
51,epoch50.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_051.pt,2.005168,0.24,0.29,0.369048,0.452381,0.900433,0.916667,31,1,38,4,hn20
52,epoch51.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_052.pt,2.027644,0.09,0.16,0.238095,0.392857,0.891026,0.928571,20,2,33,3,hn20
53,epoch52.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_053.pt,1.670609,0.13,0.17,0.404762,0.440476,0.898488,0.918651,34,2,37,4,hn20
54,epoch53.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_054.pt,1.699531,0.13,0.18,0.321429,0.416667,0.894624,0.922619,27,1,35,4,hn20
55,epoch54.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_055.pt,2.006065,0.18,0.2,0.345238,0.404762,0.892934,0.926587,29,2,34,3,hn20
56,epoch55.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_056.pt,2.48201,0.22,0.25,0.345238,0.380952,0.888889,0.928571,29,2,32,4,hn20
57,epoch56.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_057.pt,2.085846,0.1,0.23,0.22619,0.5,0.908297,0.90873,19,2,42,4,hn20
58,epoch57.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_058.pt,1.870379,0.11,0.13,0.190476,0.261905,0.870293,0.948413,16,2,22,4,hn20
59,epoch58.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_059.pt,2.212316,0.2,0.26,0.297619,0.47619,0.904348,0.912698,25,2,40,4,hn20
60,epoch59.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_060.pt,2.162569,0.22,0.26,0.464286,0.511905,0.910284,0.906746,39,2,43,4,hn20
61,epoch60.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_061.pt,2.145089,0.21,0.23,0.440476,0.452381,0.900648,0.918651,37,2,38,3,hn20
62,epoch61.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_062.pt,2.077959,0.19,0.23,0.369048,0.416667,0.894624,0.922619,31,2,35,4,hn20
63,epoch62.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_063.pt,2.436642,0.32,0.32,0.547619,0.547619,0.916667,0.904762,46,2,46,2,hn20
64,epoch63.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_064.pt,2.222088,0.14,0.23,0.22619,0.392857,0.890792,0.926587,19,2,33,4,hn20
65,epoch64.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_065.pt,2.317219,0.2,0.25,0.357143,0.464286,0.902386,0.914683,30,2,39,4,hn20
66,epoch65.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_066.pt,2.175217,0.18,0.19,0.357143,0.369048,0.887234,0.93254,30,1,31,3,hn20
67,epoch66.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_067.pt,2.27739,0.23,0.25,0.452381,0.5,0.908297,0.90873,38,2,42,4,hn20
68,epoch67.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_068.pt,2.217896,0.16,0.19,0.357143,0.369048,0.886994,0.930556,30,2,31,4,hn20
69,epoch68.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_069.pt,2.470552,0.17,0.25,0.285714,0.357143,0.885106,0.93254,24,2,30,4,hn20
70,epoch69.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_070.pt,2.460847,0.18,0.25,0.285714,0.380952,0.888889,0.928571,24,2,32,4,hn20
71,epoch70.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_071.pt,2.305912,0.19,0.32,0.333333,0.535714,0.914286,0.902778,28,2,45,4,hn20
72,epoch71.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_072.pt,2.440699,0.15,0.25,0.285714,0.47619,0.904348,0.912698,24,2,40,4,hn20
73,epoch72.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_073.pt,2.179081,0.15,0.22,0.27381,0.404762,0.892704,0.924603,23,2,34,4,hn20
74,epoch73.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_074.pt,2.277068,0.13,0.19,0.261905,0.357143,0.885106,0.93254,22,1,30,4,hn20
75,epoch74.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_075.pt,2.266408,0.14,0.24,0.27381,0.428571,0.896552,0.920635,23,2,36,4,hn20
76,epoch75.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_076.pt,2.412602,0.16,0.24,0.321429,0.428571,0.896774,0.922619,27,2,36,3,hn20
77,epoch76.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_077.pt,2.431543,0.18,0.23,0.357143,0.428571,0.896552,0.920635,30,2,36,4,hn20
78,epoch77.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_078.pt,2.328604,0.17,0.22,0.369048,0.440476,0.898488,0.918651,31,2,37,4,hn20
79,epoch78.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_079.pt,2.428927,0.17,0.2,0.404762,0.452381,0.900433,0.916667,34,2,38,4,hn20
80,epoch79.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_080.pt,2.561927,0.19,0.21,0.357143,0.392857,0.890792,0.926587,30,2,33,4,hn20
81,epoch80.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_081.pt,2.431966,0.15,0.17,0.345238,0.369048,0.886994,0.930556,29,1,31,4,hn20
82,epoch81.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_082.pt,2.419804,0.15,0.19,0.321429,0.428571,0.896552,0.920635,27,2,36,4,hn20
83,epoch82.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_083.pt,2.396823,0.14,0.23,0.333333,0.5,0.908297,0.90873,28,2,42,4,hn20
84,epoch83.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_084.pt,2.314312,0.16,0.21,0.392857,0.452381,0.900433,0.916667,33,2,38,4,hn20
85,epoch84.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_085.pt,2.401612,0.13,0.18,0.357143,0.440476,0.898488,0.918651,30,2,37,4,hn20
86,epoch85.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_086.pt,2.56174,0.15,0.26,0.345238,0.511905,0.910284,0.906746,29,2,43,4,hn20
87,epoch86.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_087.pt,2.6867,0.16,0.24,0.357143,0.488095,0.906318,0.910714,30,2,41,4,hn20
88,epoch87.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_088.pt,2.508077,0.18,0.21,0.416667,0.440476,0.898707,0.920635,35,1,37,3,hn20
89,epoch88.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_089.pt,2.521595,0.18,0.23,0.380952,0.47619,0.904348,0.912698,32,2,40,4,hn20
90,epoch89.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_090.pt,2.507746,0.19,0.27,0.369048,0.511905,0.910284,0.906746,31,2,43,4,hn20
91,epoch90.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_091.pt,2.444519,0.21,0.26,0.452381,0.511905,0.910284,0.906746,38,2,43,4,hn20
92,epoch91.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_092.pt,2.346957,0.12,0.14,0.309524,0.345238,0.883227,0.934524,26,1,29,4,hn20
93,epoch92.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_093.pt,2.440295,0.17,0.2,0.392857,0.428571,0.896552,0.920635,33,1,36,4,hn20
94,epoch93.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_094.pt,2.588982,0.14,0.29,0.369048,0.535714,0.914286,0.902778,31,2,45,4,hn20
95,epoch94.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_095.pt,2.515278,0.16,0.2,0.392857,0.511905,0.910284,0.906746,33,2,43,4,hn20
