cycle_id,arm_id,epoch,segment_index,ratio_id,policy_id,scientific_schedule_id,target_ratio_numerator,target_ratio_denominator,target_percent,guard_fraction_numerator,guard_fraction_denominator,guard_target_percent,normal_replay_slots,defect_guard_slots,total_replay_slots,realized_ratio_of_base,configured_train_samples,cumulative_normal_exposure,cumulative_defect_exposure,cumulative_replay_exposure,schedule_id,canonical_lock_file_sha256
CYCLE_2,C2_T_RHO_0P5_CONTINUOUS,194,4,RHO_0P5_PERCENT,CONTINUOUS,RHO_0P5_PERCENT__CONTINUOUS,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,116400,0,116400,CYCLE_2__RHO_0P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_CONTINUOUS,195,4,RHO_0P5_PERCENT,CONTINUOUS,RHO_0P5_PERCENT__CONTINUOUS,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,117000,0,117000,CYCLE_2__RHO_0P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_CONTINUOUS,196,4,RHO_0P5_PERCENT,CONTINUOUS,RHO_0P5_PERCENT__CONTINUOUS,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,117600,0,117600,CYCLE_2__RHO_0P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_CONTINUOUS,197,4,RHO_0P5_PERCENT,CONTINUOUS,RHO_0P5_PERCENT__CONTINUOUS,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,118200,0,118200,CYCLE_2__RHO_0P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_CONTINUOUS,198,4,RHO_0P5_PERCENT,CONTINUOUS,RHO_0P5_PERCENT__CONTINUOUS,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,118800,0,118800,CYCLE_2__RHO_0P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_CONTINUOUS,199,4,RHO_0P5_PERCENT,CONTINUOUS,RHO_0P5_PERCENT__CONTINUOUS,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,119400,0,119400,CYCLE_2__RHO_0P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_CONTINUOUS,200,4,RHO_0P5_PERCENT,CONTINUOUS,RHO_0P5_PERCENT__CONTINUOUS,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,120000,0,120000,CYCLE_2__RHO_0P5_PERCENT__CONTINUOUS__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,1,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,600,0,600,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,2,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,1200,0,1200,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,3,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,1800,0,1800,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,4,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,2400,0,2400,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,5,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,3000,0,3000,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,6,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,3600,0,3600,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,7,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,4200,0,4200,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,8,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,4800,0,4800,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,9,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,5400,0,5400,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,10,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,6000,0,6000,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,11,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,6600,0,6600,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,12,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,7200,0,7200,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,13,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,7800,0,7800,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,14,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,8400,0,8400,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,15,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,9000,0,9000,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,16,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,9600,0,9600,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,17,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,10200,0,10200,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,18,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,10800,0,10800,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,19,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,11400,0,11400,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,20,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,12000,0,12000,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,21,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,12600,0,12600,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,22,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,13200,0,13200,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,23,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,13800,0,13800,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,24,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,14400,0,14400,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,25,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,15000,0,15000,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,26,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,15600,0,15600,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,27,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,16200,0,16200,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,28,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,16800,0,16800,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,29,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,17400,0,17400,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,30,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,18000,0,18000,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,31,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,18600,0,18600,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,32,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,19200,0,19200,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,33,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,19800,0,19800,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,34,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,20400,0,20400,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,35,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,21000,0,21000,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,36,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,21600,0,21600,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,37,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,22200,0,22200,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,38,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,22800,0,22800,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,39,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,23400,0,23400,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,40,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,24000,0,24000,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,41,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,24600,0,24600,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,42,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,25200,0,25200,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,43,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,25800,0,25800,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,44,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,26400,0,26400,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,45,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,27000,0,27000,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,46,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,27600,0,27600,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,47,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,28200,0,28200,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,48,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,28800,0,28800,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,49,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,29400,0,29400,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,50,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,30000,0,30000,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,51,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,30600,0,30600,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,52,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,31200,0,31200,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,53,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,31800,0,31800,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,54,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,32400,0,32400,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,55,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,33000,0,33000,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
CYCLE_2,C2_T_RHO_0P5_SAME_PEAK_TAPER,56,1,RHO_0P5_PERCENT,SAME_PEAK_TAPER,RHO_0P5_PERCENT__SAME_PEAK_TAPER,1,200,0.5,0,1,0.0,600,0,600,0.005,120600,33600,0,33600,CYCLE_2__RHO_0P5_PERCENT__SAME_PEAK_TAPER__NONE__G0PCT,7AFD96784F4994903892BD5BA8477396AAF5EFFBFF158A1C57225428BF01F74E
