variant,variant_desc,threshold,tp,fn,fp,tn,recall,precision,specificity,fpr,fnr,npv,accuracy,f1,ptr,normal_filtered,normal_left,abnormal_kept,abnormal_missed
P5a,K4 multi-prototype trust,0.64,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.65,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.66,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.67,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.68,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.69,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.7,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.71,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.72,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.73,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.74,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.75,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.76,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.77,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.78,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.79,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.8,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.81,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.82,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.83,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.84,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.85,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
