epoch,train_loss,val_loss,top1,top5,lr_pg0,lr_pg1,lr_pg2,epoch_time_seconds,elapsed_seconds,batch_size,accumulate,effective_batch,gpu_mem_reserved_gb,gpu_mem_peak_reserved_gb,gpu_mem_peak_allocated_gb,fitness,best_fitness_so_far,best_epoch_so_far,possible_early_stop,stop_triggered,is_best_epoch
43,0.44385,1.38062,0.67778,0.99028,0.005842000000000001,0.005842000000000001,0.005842000000000001,58.5323703289032,2517.539141178131,32,2,64,13.7887744,13.7887744,9.373997056,0.83403,0.83403,43,0,0,1
44,0.4162,1.39608,0.66667,0.99306,0.005743000000000001,0.005743000000000001,0.005743000000000001,58.707770586013794,2576.2459127902985,32,2,64,13.771997184,13.771997184,9.411190784,0.82986,0.83403,43,0,0,0
45,0.4195,1.40617,0.64167,0.99444,0.005644000000000001,0.005644000000000001,0.005644000000000001,58.59254431724548,2634.838457107544,32,2,64,13.790871552,13.790871552,9.37163776,0.81806,0.83403,43,0,0,0
46,0.40065,1.39396,0.64444,0.99583,0.0055450000000000004,0.0055450000000000004,0.0055450000000000004,58.50602436065674,2693.345478773117,32,2,64,13.771997184,13.771997184,9.411059712,0.82014,0.83403,43,0,0,0
47,0.38661,1.38379,0.67083,0.99722,0.005446000000000001,0.005446000000000001,0.005446000000000001,58.846970558166504,2752.191452026367,32,2,64,13.7887744,13.7887744,9.373997056,0.83403,0.83403,47,0,0,1
48,0.37088,1.38713,0.66667,0.99444,0.005347000000000001,0.005347000000000001,0.005347000000000001,58.4021999835968,2810.5946519374847,32,2,64,13.771997184,13.771997184,9.411190784,0.83056,0.83403,47,0,0,0
49,0.33534,1.37785,0.67222,0.99306,0.005248000000000001,0.005248000000000001,0.005248000000000001,58.581703424453735,2869.176356315613,32,2,64,13.7887744,13.7887744,9.37163776,0.83264,0.83403,47,0,0,0
50,0.3608,1.39217,0.65694,0.99167,0.005149,0.005149,0.005149,62.42213988304138,2931.5984942913055,32,2,64,13.771997184,13.771997184,9.411059712,0.82431,0.83403,47,0,0,0
51,0.31064,1.37939,0.68194,0.99306,0.00505,0.00505,0.00505,63.535977840423584,2995.1334731578827,32,2,64,13.790871552,13.790871552,9.373997056,0.8375,0.8375,51,0,0,1
52,0.32243,1.37166,0.66806,0.99306,0.004951,0.004951,0.004951,63.06174373626709,3058.19521689415,32,2,64,13.771997184,13.771997184,9.411190784,0.83056,0.8375,51,0,0,0
53,0.29477,1.39836,0.6375,0.99167,0.0048519999999999995,0.0048519999999999995,0.0048519999999999995,61.58796715736389,3119.7841930389404,32,2,64,13.7887744,13.7887744,9.37163776,0.81458,0.8375,51,0,0,0
54,0.27655,1.38411,0.66944,0.99028,0.004753,0.004753,0.004753,58.87486696243286,3178.6580510139465,32,2,64,13.771997184,13.771997184,9.411059712,0.82986,0.8375,51,0,0,0
55,0.26053,1.38566,0.67222,0.99167,0.004654,0.004654,0.004654,58.61412239074707,3237.2721734046936,32,2,64,13.786677248,13.786677248,9.373997056,0.83194,0.8375,51,0,0,0
56,0.26692,1.36727,0.65972,0.99583,0.004555,0.004555,0.004555,58.49583888053894,3295.7680122852325,32,2,64,13.771997184,13.771997184,9.411190784,0.82778,0.8375,51,0,0,0
57,0.25755,1.37606,0.6875,0.99444,0.004456,0.004456,0.004456,58.350037813186646,3354.119049310684,32,2,64,13.7887744,13.7887744,9.37163776,0.84097,0.84097,57,0,0,1
58,0.2367,1.3728,0.66111,0.99444,0.004357000000000001,0.004357000000000001,0.004357000000000001,58.54708504676819,3412.6651351451874,32,2,64,13.774094336,13.774094336,9.411059712,0.82778,0.84097,57,0,0,0
59,0.25519,1.39079,0.66667,0.99722,0.0042580000000000005,0.0042580000000000005,0.0042580000000000005,58.593977212905884,3471.2591123580933,32,2,64,13.7887744,13.7887744,9.373997056,0.83194,0.84097,57,0,0,0
60,0.23299,1.36914,0.68611,0.99306,0.004159,0.004159,0.004159,57.4846293926239,3528.7447419166565,32,2,64,13.774094336,13.774094336,9.411190784,0.83958,0.84097,57,0,0,0
61,0.21581,1.36418,0.68472,0.99028,0.00406,0.00406,0.00406,57.59949588775635,3586.344236135483,32,2,64,13.7887744,13.7887744,9.37163776,0.8375,0.84097,57,0,0,0
62,0.19465,1.37972,0.65694,0.99306,0.003961,0.003961,0.003961,57.732861280441284,3644.0770971775055,32,2,64,13.771997184,13.771997184,9.411059712,0.825,0.84097,57,0,0,0
63,0.19094,1.38232,0.67083,0.99583,0.003862,0.003862,0.003862,57.73696231842041,3701.8140580654144,32,2,64,13.7887744,13.7887744,9.373997056,0.83333,0.84097,57,0,0,0
