threshold,tpr,recall,fpr,specificity,tp,fn,fp,tn
0.998116,0.375,0.375,0.025,0.975,225,375,3,117
0.9981,0.378333,0.378333,0.025,0.975,227,373,3,117
0.998093,0.38,0.38,0.025,0.975,228,372,3,117
0.99809,0.38,0.38,0.025,0.975,228,372,3,117
0.998046,0.381667,0.381667,0.025,0.975,229,371,3,117
0.998032,0.383333,0.383333,0.025,0.975,230,370,3,117
0.998007,0.386667,0.386667,0.025,0.975,232,368,3,117
0.997982,0.388333,0.388333,0.025,0.975,233,367,3,117
0.997948,0.388333,0.388333,0.025,0.975,233,367,3,117
0.997932,0.391667,0.391667,0.025,0.975,235,365,3,117
0.997854,0.393333,0.393333,0.025,0.975,236,364,3,117
0.997837,0.395,0.395,0.025,0.975,237,363,3,117
0.997831,0.396667,0.396667,0.025,0.975,238,362,3,117
0.997822,0.396667,0.396667,0.025,0.975,238,362,3,117
0.997752,0.4,0.4,0.025,0.975,240,360,3,117
0.99772,0.401667,0.401667,0.025,0.975,241,359,3,117
0.997595,0.401667,0.401667,0.025,0.975,241,359,3,117
0.99749,0.403333,0.403333,0.025,0.975,242,358,3,117
0.997478,0.406667,0.406667,0.025,0.975,244,356,3,117
0.997474,0.406667,0.406667,0.025,0.975,244,356,3,117
0.997471,0.41,0.41,0.025,0.975,246,354,3,117
0.997431,0.41,0.41,0.025,0.975,246,354,3,117
0.997391,0.411667,0.411667,0.025,0.975,247,353,3,117
0.997366,0.415,0.415,0.025,0.975,249,351,3,117
0.997304,0.415,0.415,0.025,0.975,249,351,3,117
0.997246,0.416667,0.416667,0.025,0.975,250,350,3,117
0.99723,0.418333,0.418333,0.025,0.975,251,349,3,117
0.997229,0.42,0.42,0.025,0.975,252,348,3,117
0.997228,0.421667,0.421667,0.025,0.975,253,347,3,117
0.997152,0.425,0.425,0.025,0.975,255,345,3,117
0.997109,0.426667,0.426667,0.025,0.975,256,344,3,117
0.996933,0.426667,0.426667,0.025,0.975,256,344,3,117
0.996887,0.428333,0.428333,0.025,0.975,257,343,3,117
0.99688,0.43,0.43,0.025,0.975,258,342,3,117
0.996859,0.431667,0.431667,0.025,0.975,259,341,3,117
0.996784,0.435,0.435,0.025,0.975,261,339,3,117
0.996758,0.435,0.435,0.025,0.975,261,339,3,117
0.996747,0.438333,0.438333,0.025,0.975,263,337,3,117
0.996741,0.438333,0.438333,0.025,0.975,263,337,3,117
0.996718,0.441667,0.441667,0.025,0.975,265,335,3,117
0.996698,0.443333,0.443333,0.025,0.975,266,334,3,117
0.996682,0.445,0.445,0.025,0.975,267,333,3,117
0.996681,0.445,0.445,0.025,0.975,267,333,3,117
0.996513,0.446667,0.446667,0.025,0.975,268,332,3,117
0.996499,0.448333,0.448333,0.025,0.975,269,331,3,117
0.996494,0.451667,0.451667,0.025,0.975,271,329,3,117
0.996428,0.453333,0.453333,0.025,0.975,272,328,3,117
0.996414,0.453333,0.453333,0.025,0.975,272,328,3,117
0.996282,0.455,0.455,0.025,0.975,273,327,3,117
0.996278,0.458333,0.458333,0.025,0.975,275,325,3,117
0.996254,0.46,0.46,0.025,0.975,276,324,3,117
0.996225,0.461667,0.461667,0.025,0.975,277,323,3,117
0.996091,0.461667,0.461667,0.025,0.975,277,323,3,117
0.995925,0.463333,0.463333,0.025,0.975,278,322,3,117
0.995871,0.465,0.465,0.025,0.975,279,321,3,117
0.995804,0.466667,0.466667,0.025,0.975,280,320,3,117
0.995796,0.468333,0.468333,0.025,0.975,281,319,3,117
0.995793,0.471667,0.471667,0.025,0.975,283,317,3,117
0.99577,0.473333,0.473333,0.025,0.975,284,316,3,117
0.995741,0.473333,0.473333,0.025,0.975,284,316,3,117
0.99574,0.475,0.475,0.025,0.975,285,315,3,117
