epoch,train_loss,val_loss,top1,top5,lr_pg0,lr_pg1,lr_pg2,epoch_time_seconds,elapsed_seconds,batch_size,accumulate,effective_batch,gpu_mem_reserved_gb,gpu_mem_peak_reserved_gb,gpu_mem_peak_allocated_gb,fitness,best_fitness_so_far,best_epoch_so_far,possible_early_stop,stop_triggered,is_best_epoch
55,0.40057,1.4012,0.66667,0.99167,0.007327,0.007327,0.007327,60.93310022354126,3402.9896075725555,32,2,64,13.786677248,13.786677248,9.373997056,0.82917,0.83194,48,0,0,0
56,0.40183,1.38713,0.66111,0.99444,0.0072775,0.0072775,0.0072775,60.74286913871765,3463.7314763069153,32,2,64,13.771997184,13.771997184,9.411190784,0.82778,0.83194,48,0,0,0
57,0.39366,1.40422,0.65,0.99583,0.007228,0.007228,0.007228,60.78885197639465,3524.5213236808777,32,2,64,13.7887744,13.7887744,9.37163776,0.82292,0.83194,48,0,0,0
58,0.37239,1.37834,0.67083,0.99444,0.007178500000000001,0.007178500000000001,0.007178500000000001,60.974628925323486,3585.4959568977356,32,2,64,13.774094336,13.774094336,9.411059712,0.83264,0.83264,58,0,0,1
59,0.35299,1.40649,0.65972,0.98889,0.007129,0.007129,0.007129,60.77218580245972,3646.2681291103363,32,2,64,13.7887744,13.7887744,9.373997056,0.82431,0.83264,58,0,0,0
60,0.34733,1.37183,0.67083,0.99444,0.007079500000000001,0.007079500000000001,0.007079500000000001,60.805562019348145,3707.0727050304413,32,2,64,13.774094336,13.774094336,9.411190784,0.83264,0.83264,60,0,0,1
61,0.36181,1.39909,0.65278,0.99167,0.00703,0.00703,0.00703,60.773022413253784,3767.845727443695,32,2,64,13.7887744,13.7887744,9.37163776,0.82222,0.83264,60,0,0,0
62,0.35094,1.37142,0.66806,0.99583,0.006980500000000001,0.006980500000000001,0.006980500000000001,60.91315937042236,3828.7598865032196,32,2,64,13.771997184,13.771997184,9.411059712,0.83194,0.83264,60,0,0,0
63,0.3415,1.38037,0.66667,0.99722,0.006931,0.006931,0.006931,60.97183012962341,3889.730716943741,32,2,64,13.7887744,13.7887744,9.373997056,0.83194,0.83264,60,0,0,0
64,0.33359,1.38647,0.66944,0.99167,0.0068815000000000005,0.0068815000000000005,0.0068815000000000005,60.92696475982666,3950.6586809158325,32,2,64,13.771997184,13.771997184,9.411190784,0.83056,0.83264,60,0,0,0
65,0.33145,1.37939,0.66806,0.99167,0.0068319999999999995,0.0068319999999999995,0.0068319999999999995,60.71279168128967,4011.371477365494,32,2,64,13.7887744,13.7887744,9.37163776,0.82986,0.83264,60,0,0,0
66,0.31444,1.39624,0.64583,0.99444,0.0067825,0.0067825,0.0067825,60.74907946586609,4072.120552301407,32,2,64,13.771997184,13.771997184,9.411059712,0.82014,0.83264,60,0,0,0
67,0.30869,1.40299,0.64861,0.99722,0.006732999999999999,0.006732999999999999,0.006732999999999999,60.74954557418823,4132.870093822479,32,2,64,13.790871552,13.790871552,9.373997056,0.82292,0.83264,60,0,0,0
