threshold,precision,recall,f1,tp,fn,fp,tn
0.998218,0.975258,0.788333,0.871889,473,127,12,108
0.998168,0.975258,0.788333,0.871889,473,127,12,108
0.998118,0.975359,0.791667,0.873965,475,125,12,108
0.99803,0.97541,0.793333,0.875,476,124,12,108
0.997931,0.97546,0.795,0.876033,477,123,12,108
0.997885,0.97546,0.795,0.876033,477,123,12,108
0.997783,0.97556,0.798333,0.878093,479,121,12,108
0.997706,0.97556,0.798333,0.878093,479,121,12,108
0.997668,0.97561,0.8,0.879121,480,120,12,108
0.997537,0.975659,0.801667,0.880146,481,119,12,108
0.997521,0.975758,0.805,0.882192,483,117,12,108
0.99721,0.975758,0.805,0.882192,483,117,12,108
0.997162,0.975806,0.806667,0.883212,484,116,12,108
0.997131,0.975904,0.81,0.885246,486,114,12,108
0.997112,0.975904,0.81,0.885246,486,114,12,108
0.997082,0.973948,0.81,0.88444,486,114,13,107
0.997068,0.974052,0.813333,0.886467,488,112,13,107
0.997057,0.972112,0.813333,0.885662,488,112,14,106
0.997055,0.972167,0.815,0.886673,489,111,14,106
0.997034,0.972167,0.815,0.886673,489,111,14,106
0.997016,0.972222,0.816667,0.887681,490,110,14,106
0.996902,0.972277,0.818333,0.888688,491,109,14,106
0.996713,0.972332,0.82,0.889693,492,108,14,106
0.996635,0.972441,0.823333,0.891697,494,106,14,106
0.996546,0.972495,0.825,0.892696,495,105,14,106
0.996437,0.970588,0.825,0.891892,495,105,15,105
0.996248,0.970646,0.826667,0.892889,496,104,15,105
0.996214,0.970646,0.826667,0.892889,496,104,15,105
0.9962,0.970703,0.828333,0.893885,497,103,15,105
0.996133,0.970817,0.831667,0.895871,499,101,15,105
0.996078,0.970817,0.831667,0.895871,499,101,15,105
0.995966,0.970874,0.833333,0.896861,500,100,15,105
0.995883,0.970986,0.836667,0.898836,502,98,15,105
0.995856,0.970986,0.836667,0.898836,502,98,15,105
0.995844,0.969171,0.838333,0.899017,503,97,16,104
0.995798,0.969171,0.838333,0.899017,503,97,16,104
0.994638,0.96929,0.841667,0.900981,505,95,16,104
0.994564,0.96929,0.841667,0.900981,505,95,16,104
0.994133,0.969407,0.845,0.902939,507,93,16,104
0.993512,0.969407,0.845,0.902939,507,93,16,104
0.993105,0.969524,0.848333,0.904889,509,91,16,104
0.992911,0.969524,0.848333,0.904889,509,91,16,104
0.992426,0.969639,0.851667,0.906832,511,89,16,104
0.992343,0.969697,0.853333,0.907801,512,88,16,104
0.992324,0.969697,0.853333,0.907801,512,88,16,104
0.991722,0.969754,0.855,0.908769,513,87,16,104
0.991436,0.969868,0.858333,0.910698,515,85,16,104
0.990877,0.969925,0.86,0.911661,516,84,16,104
0.990808,0.969925,0.86,0.911661,516,84,16,104
0.990012,0.970037,0.863333,0.91358,518,82,16,104
0.989674,0.970037,0.863333,0.91358,518,82,16,104
0.989294,0.970093,0.865,0.914537,519,81,16,104
0.989259,0.970205,0.868333,0.916447,521,79,16,104
0.988954,0.970205,0.868333,0.916447,521,79,16,104
0.988863,0.96846,0.87,0.916594,522,78,17,103
0.988712,0.968519,0.871667,0.917544,523,77,17,103
0.988615,0.968577,0.873333,0.918493,524,76,17,103
0.98734,0.968635,0.875,0.91944,525,75,17,103
0.987313,0.968635,0.875,0.91944,525,75,17,103
0.987142,0.96875,0.878333,0.921329,527,73,17,103
0.986729,0.96875,0.878333,0.921329,527,73,17,103
0.985609,0.968864,0.881667,0.923211,529,71,17,103
0.985161,0.967093,0.881667,0.922406,529,71,18,102
0.98516,0.967093,0.881667,0.922406,529,71,18,102
0.984693,0.967153,0.883333,0.923345,530,70,18,102
0.984489,0.967213,0.885,0.924282,531,69,18,102
0.984197,0.967273,0.886667,0.925217,532,68,18,102
0.98386,0.967332,0.888333,0.926151,533,67,18,102
0.98168,0.967391,0.89,0.927083,534,66,18,102
0.980735,0.96745,0.891667,0.928014,535,65,18,102
0.97814,0.967568,0.895,0.92987,537,63,18,102
0.978128,0.965827,0.895,0.929066,537,63,19,101
0.97794,0.965827,0.895,0.929066,537,63,19,101
0.976819,0.96595,0.898333,0.930915,539,61,19,101
