variant,variant_desc,threshold,tp,fn,fp,tn,recall,precision,specificity,fpr,fnr,npv,accuracy,f1,ptr,normal_filtered,normal_left,abnormal_kept,abnormal_missed
P0,calibrated p_abnormal,0.68,400,20,15,69,0.952381,0.963855,0.821429,0.178571,0.047619,0.775281,0.930556,0.958084,0.823413,69,15,400,20
P0,calibrated p_abnormal,0.69,397,23,15,69,0.945238,0.963592,0.821429,0.178571,0.054762,0.75,0.924603,0.954327,0.81746,69,15,397,23
P0,calibrated p_abnormal,0.7,395,25,14,70,0.940476,0.96577,0.833333,0.166667,0.059524,0.736842,0.922619,0.952955,0.811508,70,14,395,25
P0,calibrated p_abnormal,0.71,393,27,14,70,0.935714,0.965602,0.833333,0.166667,0.064286,0.721649,0.918651,0.950423,0.80754,70,14,393,27
P0,calibrated p_abnormal,0.72,393,27,14,70,0.935714,0.965602,0.833333,0.166667,0.064286,0.721649,0.918651,0.950423,0.80754,70,14,393,27
P0,calibrated p_abnormal,0.73,389,31,14,70,0.92619,0.965261,0.833333,0.166667,0.07381,0.693069,0.910714,0.945322,0.799603,70,14,389,31
P0,calibrated p_abnormal,0.74,387,33,14,70,0.921429,0.965087,0.833333,0.166667,0.078571,0.679612,0.906746,0.942753,0.795635,70,14,387,33
P0,calibrated p_abnormal,0.75,386,34,14,70,0.919048,0.965,0.833333,0.166667,0.080952,0.673077,0.904762,0.941463,0.793651,70,14,386,34
P0,calibrated p_abnormal,0.76,385,35,14,70,0.916667,0.964912,0.833333,0.166667,0.083333,0.666667,0.902778,0.940171,0.791667,70,14,385,35
P0,calibrated p_abnormal,0.77,382,38,13,71,0.909524,0.967089,0.845238,0.154762,0.090476,0.651376,0.89881,0.937423,0.78373,71,13,382,38
P0,calibrated p_abnormal,0.78,379,41,13,71,0.902381,0.966837,0.845238,0.154762,0.097619,0.633929,0.892857,0.933498,0.777778,71,13,379,41
P0,calibrated p_abnormal,0.79,377,43,13,71,0.897619,0.966667,0.845238,0.154762,0.102381,0.622807,0.888889,0.930864,0.77381,71,13,377,43
P0,calibrated p_abnormal,0.8,377,43,13,71,0.897619,0.966667,0.845238,0.154762,0.102381,0.622807,0.888889,0.930864,0.77381,71,13,377,43
P0,calibrated p_abnormal,0.81,373,47,12,72,0.888095,0.968831,0.857143,0.142857,0.111905,0.605042,0.882937,0.926708,0.763889,72,12,373,47
P0,calibrated p_abnormal,0.82,371,49,10,74,0.883333,0.973753,0.880952,0.119048,0.116667,0.601626,0.882937,0.926342,0.755952,74,10,371,49
P0,calibrated p_abnormal,0.83,370,50,10,74,0.880952,0.973684,0.880952,0.119048,0.119048,0.596774,0.880952,0.925,0.753968,74,10,370,50
P0,calibrated p_abnormal,0.84,364,56,10,74,0.866667,0.973262,0.880952,0.119048,0.133333,0.569231,0.869048,0.916877,0.742063,74,10,364,56
P0,calibrated p_abnormal,0.85,363,57,8,76,0.864286,0.978437,0.904762,0.095238,0.135714,0.571429,0.871032,0.917826,0.736111,76,8,363,57
P0,calibrated p_abnormal,0.86,360,60,8,76,0.857143,0.978261,0.904762,0.095238,0.142857,0.558824,0.865079,0.913706,0.730159,76,8,360,60
P0,calibrated p_abnormal,0.87,356,64,7,77,0.847619,0.980716,0.916667,0.083333,0.152381,0.546099,0.859127,0.909323,0.720238,77,7,356,64
P0,calibrated p_abnormal,0.88,351,69,7,77,0.835714,0.980447,0.916667,0.083333,0.164286,0.527397,0.849206,0.902314,0.710317,77,7,351,69
P0,calibrated p_abnormal,0.89,348,72,7,77,0.828571,0.980282,0.916667,0.083333,0.171429,0.516779,0.843254,0.898065,0.704365,77,7,348,72
P0,calibrated p_abnormal,0.9,342,78,7,77,0.814286,0.979943,0.916667,0.083333,0.185714,0.496774,0.831349,0.889467,0.69246,77,7,342,78
P0,calibrated p_abnormal,0.91,335,85,7,77,0.797619,0.979532,0.916667,0.083333,0.202381,0.475309,0.81746,0.879265,0.678571,77,7,335,85
P0,calibrated p_abnormal,0.92,326,94,7,77,0.77619,0.978979,0.916667,0.083333,0.22381,0.450292,0.799603,0.86587,0.660714,77,7,326,94
P0,calibrated p_abnormal,0.93,319,101,6,78,0.759524,0.981538,0.928571,0.071429,0.240476,0.435754,0.787698,0.856376,0.644841,78,6,319,101
P0,calibrated p_abnormal,0.94,306,114,6,78,0.728571,0.980769,0.928571,0.071429,0.271429,0.40625,0.761905,0.836066,0.619048,78,6,306,114
P0,calibrated p_abnormal,0.95,299,121,4,80,0.711905,0.986799,0.952381,0.047619,0.288095,0.39801,0.751984,0.827109,0.60119,80,4,299,121
P0,calibrated p_abnormal,0.96,286,134,3,81,0.680952,0.989619,0.964286,0.035714,0.319048,0.376744,0.728175,0.80677,0.573413,81,3,286,134
P0,calibrated p_abnormal,0.97,265,155,2,82,0.630952,0.992509,0.97619,0.02381,0.369048,0.345992,0.688492,0.77147,0.529762,82,2,265,155
P0,calibrated p_abnormal,0.98,236,184,0,84,0.561905,1.0,1.0,0.0,0.438095,0.313433,0.634921,0.719512,0.468254,84,0,236,184
P0,calibrated p_abnormal,0.99,176,244,0,84,0.419048,1.0,1.0,0.0,0.580952,0.256098,0.515873,0.590604,0.349206,84,0,176,244
