                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    144,                 0.1603,                0.66944,                0.99722,                 1.3731,              0.0029215,              0.0029215,              0.0029215
                    145,                0.15307,                0.66667,                0.99861,                 1.3732,               0.002872,               0.002872,               0.002872
                    146,                0.15024,                0.66389,                0.99722,                 1.3741,              0.0028225,              0.0028225,              0.0028225
                    147,                0.13947,                0.66806,                0.99583,                 1.3739,               0.002773,               0.002773,               0.002773
                    148,                0.15546,                0.67222,                0.99722,                 1.3728,              0.0027235,              0.0027235,              0.0027235
                    149,                0.13188,                0.67361,                0.99583,                 1.3718,               0.002674,               0.002674,               0.002674
                    150,                0.13428,                0.66944,                0.99583,                 1.3712,              0.0026245,              0.0026245,              0.0026245
                    151,                0.12986,                0.67361,                0.99861,                 1.3704,               0.002575,               0.002575,               0.002575
                    152,                0.13198,                0.67778,                0.99861,                 1.3699,              0.0025255,              0.0025255,              0.0025255
                    153,                0.10661,                0.67917,                0.99861,                 1.3691,               0.002476,               0.002476,               0.002476
                    154,                 0.1187,                0.68194,                0.99861,                 1.3685,              0.0024265,              0.0024265,              0.0024265
                    155,                0.12128,                  0.675,                0.99861,                 1.3687,               0.002377,               0.002377,               0.002377
                    156,                0.11912,                0.67778,                0.99861,                 1.3691,              0.0023275,              0.0023275,              0.0023275
                    157,                0.12889,                0.67639,                0.99861,                 1.3692,               0.002278,               0.002278,               0.002278
                    158,                0.12232,                0.67778,                0.99861,                 1.3688,              0.0022285,              0.0022285,              0.0022285
                    159,                0.12118,                0.68056,                0.99861,                 1.3681,               0.002179,               0.002179,               0.002179
                    160,                0.11336,                0.67917,                0.99861,                 1.3671,              0.0021295,              0.0021295,              0.0021295
                    161,                0.11176,                0.67917,                      1,                 1.3664,                0.00208,                0.00208,                0.00208
                    162,                0.11118,                0.67917,                      1,                 1.3659,              0.0020305,              0.0020305,              0.0020305
                    163,                0.10828,                  0.675,                      1,                 1.3659,               0.001981,               0.001981,               0.001981
                    164,                0.09394,                  0.675,                      1,                 1.3656,              0.0019315,              0.0019315,              0.0019315
                    165,                0.09547,                0.67778,                      1,                 1.3654,               0.001882,               0.001882,               0.001882
                    166,                0.09579,                0.68056,                      1,                 1.3652,              0.0018325,              0.0018325,              0.0018325
                    167,                0.09655,                0.67917,                      1,                 1.3653,               0.001783,               0.001783,               0.001783
                    168,                0.07753,                0.67778,                      1,                 1.3654,              0.0017335,              0.0017335,              0.0017335
                    169,                 0.0935,                0.67778,                      1,                 1.3651,               0.001684,               0.001684,               0.001684
                    170,                0.08557,                0.67917,                      1,                 1.3652,              0.0016345,              0.0016345,              0.0016345
                    171,                0.09395,                0.67778,                      1,                 1.3652,               0.001585,               0.001585,               0.001585
                    172,                0.07788,                0.67778,                      1,                 1.3657,              0.0015355,              0.0015355,              0.0015355
                    173,                0.08066,                0.67778,                      1,                 1.3659,               0.001486,               0.001486,               0.001486
                    174,                0.07781,                0.67778,                      1,                 1.3663,              0.0014365,              0.0014365,              0.0014365
                    175,                0.07649,                0.67778,                      1,                 1.3665,               0.001387,               0.001387,               0.001387
                    176,                 0.0715,                0.67639,                      1,                 1.3669,              0.0013375,              0.0013375,              0.0013375
                    177,                0.07555,                  0.675,                      1,                 1.3672,               0.001288,               0.001288,               0.001288
                    178,                  0.083,                0.67222,                      1,                 1.3678,              0.0012385,              0.0012385,              0.0012385
                    179,                0.07234,                0.67083,                      1,                 1.3684,               0.001189,               0.001189,               0.001189
                    180,                 0.0701,                0.66667,                      1,                 1.3687,              0.0011395,              0.0011395,              0.0011395
                    181,                0.07227,                0.66528,                      1,                  1.369,                0.00109,                0.00109,                0.00109
                    182,                0.07081,                0.66389,                      1,                 1.3695,              0.0010405,              0.0010405,              0.0010405
                    183,                0.06756,                0.66667,                      1,                 1.3697,               0.000991,               0.000991,               0.000991
                    184,                  0.061,                0.66667,                0.99861,                 1.3697,              0.0009415,              0.0009415,              0.0009415
                    185,                0.06459,                0.66667,                0.99861,                   1.37,               0.000892,               0.000892,               0.000892
                    186,                0.05652,                0.66667,                0.99861,                   1.37,              0.0008425,              0.0008425,              0.0008425
                    187,                0.06481,                0.66528,                0.99861,                 1.3702,               0.000793,               0.000793,               0.000793
                    188,                0.05868,                0.66806,                0.99861,                 1.3704,              0.0007435,              0.0007435,              0.0007435
                    189,                0.05966,                0.66806,                0.99861,                 1.3705,               0.000694,               0.000694,               0.000694
                    190,                0.05608,                0.66806,                0.99861,                 1.3707,              0.0006445,              0.0006445,              0.0006445
                    191,                  0.052,                0.66667,                0.99861,                  1.371,               0.000595,               0.000595,               0.000595
                    192,                0.05268,                0.66389,                0.99861,                 1.3712,              0.0005455,              0.0005455,              0.0005455
                    193,                0.05583,                0.65972,                0.99861,                 1.3715,               0.000496,               0.000496,               0.000496
                    194,                0.05234,                0.65972,                0.99861,                 1.3721,              0.0004465,              0.0004465,              0.0004465
                    195,                0.04684,                0.65972,                0.99861,                 1.3721,               0.000397,               0.000397,               0.000397
                    196,                0.05224,                 0.6625,                0.99861,                 1.3724,              0.0003475,              0.0003475,              0.0003475
                    197,                 0.0492,                 0.6625,                0.99861,                 1.3725,               0.000298,               0.000298,               0.000298
                    198,                0.04932,                0.66528,                0.99861,                 1.3728,              0.0002485,              0.0002485,              0.0002485
                    199,                0.04661,                0.66528,                0.99861,                 1.3731,               0.000199,               0.000199,               0.000199
                    200,                0.04965,                0.66806,                0.99861,                 1.3734,              0.0001495,              0.0001495,              0.0001495
