                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                0.60689,                 0.5875,                0.98472,                  1.473,              0.0088615,              0.0088615,              0.0088615
                     25,                0.60513,                0.60139,                0.99167,                 1.4489,               0.008812,               0.008812,               0.008812
                     26,                0.57592,                0.46111,                0.97917,                 1.5667,              0.0087625,              0.0087625,              0.0087625
                     27,                0.56055,                0.61667,                0.99306,                 1.4284,               0.008713,               0.008713,               0.008713
                     28,                 0.5616,                0.63472,                0.99028,                 1.4193,              0.0086635,              0.0086635,              0.0086635
                     29,                0.54278,                0.55694,                0.99028,                 1.4909,               0.008614,               0.008614,               0.008614
                     30,                0.52312,                0.65139,                0.99444,                 1.4046,              0.0085645,              0.0085645,              0.0085645
                     31,                0.49816,                0.49028,                0.97361,                 1.5387,               0.008515,               0.008515,               0.008515
                     32,                0.48795,                0.56667,                0.98889,                 1.4701,              0.0084655,              0.0084655,              0.0084655
                     33,                0.47293,                0.61528,                0.99028,                 1.4274,               0.008416,               0.008416,               0.008416
                     34,                0.48283,                0.60833,                0.98611,                 1.4365,              0.0083665,              0.0083665,              0.0083665
                     35,                0.46517,                0.59583,                0.99583,                 1.4564,               0.008317,               0.008317,               0.008317
                     36,                0.45983,                0.58472,                0.98611,                 1.4577,              0.0082675,              0.0082675,              0.0082675
                     37,                0.47326,                0.61806,                0.98889,                 1.4385,               0.008218,               0.008218,               0.008218
                     38,                0.43865,                0.65278,                0.99306,                 1.3942,              0.0081685,              0.0081685,              0.0081685
                     39,                0.43153,                0.65556,                0.99028,                 1.3952,               0.008119,               0.008119,               0.008119
                     40,                0.43463,                0.65139,                0.99167,                 1.4007,              0.0080695,              0.0080695,              0.0080695
                     41,                0.39593,                0.58056,                0.98056,                 1.4587,                0.00802,                0.00802,                0.00802
                     42,                0.37267,                0.62083,                 0.9875,                 1.4173,              0.0079705,              0.0079705,              0.0079705
                     43,                0.37635,                0.62917,                0.99167,                 1.4157,               0.007921,               0.007921,               0.007921
                     44,                0.38252,                0.63333,                0.99167,                 1.4141,              0.0078715,              0.0078715,              0.0078715
                     45,                0.38846,                0.61667,                0.99167,                 1.4258,               0.007822,               0.007822,               0.007822
                     46,                0.38514,                0.62361,                0.99306,                 1.4072,              0.0077725,              0.0077725,              0.0077725
                     47,                 0.3702,                0.62778,                0.99167,                 1.4271,               0.007723,               0.007723,               0.007723
                     48,                0.35137,                0.61944,                0.99306,                 1.4287,              0.0076735,              0.0076735,              0.0076735
                     49,                 0.3614,                0.56944,                0.98611,                 1.4684,               0.007624,               0.007624,               0.007624
                     50,                0.32529,                0.57222,                0.98333,                 1.4775,              0.0075745,              0.0075745,              0.0075745
                     51,                 0.3041,                0.67917,                0.99306,                  1.376,               0.007525,               0.007525,               0.007525
                     52,                 0.3131,                0.64722,                0.99306,                 1.4014,              0.0074755,              0.0074755,              0.0074755
                     53,                0.33145,                0.63611,                0.99306,                 1.4118,               0.007426,               0.007426,               0.007426
                     54,                0.32028,                0.66667,                0.99167,                 1.3792,              0.0073765,              0.0073765,              0.0073765
                     55,                0.30379,                0.65278,                0.99722,                 1.3874,               0.007327,               0.007327,               0.007327
                     56,                 0.3056,                0.66528,                0.99028,                 1.3854,              0.0072775,              0.0072775,              0.0072775
                     57,                0.31161,                0.65972,                0.98611,                 1.3851,               0.007228,               0.007228,               0.007228
                     58,                0.28417,                   0.65,                0.99306,                 1.4037,              0.0071785,              0.0071785,              0.0071785
                     59,                0.27958,                0.62361,                0.99167,                 1.4186,               0.007129,               0.007129,               0.007129
                     60,                0.27199,                0.64722,                0.98472,                 1.4124,              0.0070795,              0.0070795,              0.0070795
                     61,                0.29534,                0.65139,                0.98889,                 1.3838,                0.00703,                0.00703,                0.00703
                     62,                 0.2715,                0.60556,                0.98889,                 1.4287,              0.0069805,              0.0069805,              0.0069805
                     63,                 0.2806,                0.63889,                0.98611,                 1.4118,               0.006931,               0.006931,               0.006931
                     64,                0.26642,                0.66667,                0.99444,                 1.3838,              0.0068815,              0.0068815,              0.0068815
                     65,                0.26045,                0.62778,                0.99444,                 1.4059,               0.006832,               0.006832,               0.006832
                     66,                0.27398,                0.64167,                0.99444,                 1.4082,              0.0067825,              0.0067825,              0.0067825
                     67,                0.26767,                0.65139,                0.99306,                 1.3975,               0.006733,               0.006733,               0.006733
                     68,                0.25162,                0.66528,                0.99722,                 1.3786,              0.0066835,              0.0066835,              0.0066835
                     69,                0.24972,                0.62361,                0.99028,                 1.4199,               0.006634,               0.006634,               0.006634
                     70,                0.23437,                0.60556,                0.98611,                 1.4303,              0.0065845,              0.0065845,              0.0065845
                     71,                0.22682,                0.63194,                0.99028,                 1.4134,               0.006535,               0.006535,               0.006535
