                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    110,                0.17318,                0.91389,                      1,                0.39757,              0.0046045,              0.0046045,              0.0046045
                    111,                0.15904,                0.91389,                      1,                0.39632,               0.004555,               0.004555,               0.004555
                    112,                0.17967,                0.91389,                      1,                0.39756,              0.0045055,              0.0045055,              0.0045055
                    113,                 0.1679,                0.90833,                      1,                0.40029,               0.004456,               0.004456,               0.004456
                    114,                 0.1621,                 0.9125,                      1,                0.40055,              0.0044065,              0.0044065,              0.0044065
                    115,                0.15689,                 0.9125,                      1,                0.40075,               0.004357,               0.004357,               0.004357
                    116,                0.15401,                0.91111,                      1,                0.40054,              0.0043075,              0.0043075,              0.0043075
                    117,                0.16324,                0.91111,                      1,                0.40028,               0.004258,               0.004258,               0.004258
                    118,                 0.1543,                0.90972,                      1,                0.40091,              0.0042085,              0.0042085,              0.0042085
                    119,                0.16358,                0.91111,                      1,                0.39989,               0.004159,               0.004159,               0.004159
                    120,                0.15097,                0.90833,                      1,                0.39989,              0.0041095,              0.0041095,              0.0041095
                    121,                0.15028,                0.90972,                      1,                0.40078,                0.00406,                0.00406,                0.00406
                    122,                0.14735,                0.91111,                      1,                0.40008,              0.0040105,              0.0040105,              0.0040105
                    123,                0.14678,                0.90972,                      1,                0.40041,               0.003961,               0.003961,               0.003961
                    124,                 0.1431,                0.91111,                      1,                0.39948,              0.0039115,              0.0039115,              0.0039115
                    125,                0.14193,                0.90833,                      1,                0.39824,               0.003862,               0.003862,               0.003862
                    126,                0.13148,                0.90833,                      1,                 0.3973,              0.0038125,              0.0038125,              0.0038125
                    127,                0.14004,                 0.9125,                      1,                0.39657,               0.003763,               0.003763,               0.003763
                    128,                 0.1375,                 0.9125,                      1,                0.39712,              0.0037135,              0.0037135,              0.0037135
                    129,                  0.139,                0.91528,                      1,                0.39744,               0.003664,               0.003664,               0.003664
                    130,                0.13356,                0.91389,                      1,                0.39834,              0.0036145,              0.0036145,              0.0036145
                    131,                0.13178,                 0.9125,                      1,                0.39967,               0.003565,               0.003565,               0.003565
                    132,                0.13824,                0.91528,                      1,                0.40036,              0.0035155,              0.0035155,              0.0035155
                    133,                0.13203,                0.91389,                      1,                0.40059,               0.003466,               0.003466,               0.003466
                    134,                0.12216,                 0.9125,                      1,                0.39946,              0.0034165,              0.0034165,              0.0034165
                    135,                0.12672,                0.91806,                      1,                0.39806,               0.003367,               0.003367,               0.003367
                    136,                0.13637,                0.91111,                      1,                0.39883,              0.0033175,              0.0033175,              0.0033175
                    137,                0.12631,                0.91111,                      1,                 0.3986,               0.003268,               0.003268,               0.003268
                    138,                0.11306,                0.91528,                      1,                 0.3979,              0.0032185,              0.0032185,              0.0032185
                    139,                0.11869,                0.91389,                      1,                 0.3972,               0.003169,               0.003169,               0.003169
                    140,                0.11233,                 0.9125,                      1,                0.39751,              0.0031195,              0.0031195,              0.0031195
                    141,                 0.1197,                0.91111,                      1,                0.39792,                0.00307,                0.00307,                0.00307
                    142,                0.10267,                0.91389,                      1,                0.39793,              0.0030205,              0.0030205,              0.0030205
                    143,                0.11242,                0.91389,                      1,                0.39762,               0.002971,               0.002971,               0.002971
                    144,                0.11711,                 0.9125,                      1,                0.39844,              0.0029215,              0.0029215,              0.0029215
                    145,                0.10425,                0.91389,                      1,                0.39821,               0.002872,               0.002872,               0.002872
                    146,                0.11593,                0.91667,                      1,                0.39741,              0.0028225,              0.0028225,              0.0028225
                    147,                0.10068,                0.91667,                      1,                0.39709,               0.002773,               0.002773,               0.002773
                    148,                0.08988,                0.91667,                      1,                0.39718,              0.0027235,              0.0027235,              0.0027235
                    149,                0.10753,                0.91528,                      1,                0.39694,               0.002674,               0.002674,               0.002674
                    150,                0.08617,                0.91667,                      1,                0.39707,              0.0026245,              0.0026245,              0.0026245
                    151,                 0.0992,                0.91806,                      1,                0.39689,               0.002575,               0.002575,               0.002575
                    152,                 0.0995,                0.91944,                      1,                0.39746,              0.0025255,              0.0025255,              0.0025255
                    153,                0.09242,                0.91944,                      1,                0.39743,               0.002476,               0.002476,               0.002476
                    154,                0.09397,                0.91667,                      1,                0.39795,              0.0024265,              0.0024265,              0.0024265
                    155,                0.09226,                0.91389,                      1,                 0.3981,               0.002377,               0.002377,               0.002377
                    156,                0.08479,                0.91389,                      1,                0.39816,              0.0023275,              0.0023275,              0.0023275
                    157,                0.07957,                0.91528,                      1,                0.39829,               0.002278,               0.002278,               0.002278
                    158,                0.09004,                0.91528,                      1,                0.39844,              0.0022285,              0.0022285,              0.0022285
                    159,                0.07862,                0.91528,                      1,                0.39801,               0.002179,               0.002179,               0.002179
                    160,                 0.0723,                0.91389,                      1,                0.39793,              0.0021295,              0.0021295,              0.0021295
                    161,                 0.0809,                 0.9125,                      1,                0.39774,                0.00208,                0.00208,                0.00208
                    162,                0.06905,                 0.9125,                      1,                0.39741,              0.0020305,              0.0020305,              0.0020305
                    163,                 0.0708,                 0.9125,                      1,                0.39759,               0.001981,               0.001981,               0.001981
                    164,                0.06586,                0.91389,                      1,                0.39775,              0.0019315,              0.0019315,              0.0019315
                    165,                0.06792,                0.91389,                      1,                0.39738,               0.001882,               0.001882,               0.001882
                    166,                0.06716,                0.91389,                      1,                 0.3971,              0.0018325,              0.0018325,              0.0018325
                    167,                0.06862,                 0.9125,                      1,                0.39715,               0.001783,               0.001783,               0.001783
                    168,                0.06923,                 0.9125,                      1,                0.39697,              0.0017335,              0.0017335,              0.0017335
                    169,                 0.0627,                0.91389,                      1,                 0.3967,               0.001684,               0.001684,               0.001684
                    170,                0.06235,                0.91528,                      1,                0.39644,              0.0016345,              0.0016345,              0.0016345
                    171,                0.06373,                0.91528,                      1,                0.39634,               0.001585,               0.001585,               0.001585
                    172,                0.05683,                0.91528,                      1,                0.39608,              0.0015355,              0.0015355,              0.0015355
                    173,                0.06034,                0.91528,                      1,                0.39603,               0.001486,               0.001486,               0.001486
                    174,                0.05881,                0.91667,                      1,                 0.3959,              0.0014365,              0.0014365,              0.0014365
                    175,                0.06048,                0.91667,                      1,                0.39556,               0.001387,               0.001387,               0.001387
                    176,                0.04847,                0.91667,                      1,                0.39538,              0.0013375,              0.0013375,              0.0013375
                    177,                0.05396,                0.91806,                      1,                0.39523,               0.001288,               0.001288,               0.001288
                    178,                0.05678,                0.91667,                      1,                0.39515,              0.0012385,              0.0012385,              0.0012385
                    179,                0.05699,                0.91667,                      1,                0.39505,               0.001189,               0.001189,               0.001189
                    180,                0.04728,                0.91667,                      1,                0.39507,              0.0011395,              0.0011395,              0.0011395
                    181,                0.04943,                0.91806,                      1,                0.39494,                0.00109,                0.00109,                0.00109
                    182,                0.05012,                0.91944,                      1,                0.39478,              0.0010405,              0.0010405,              0.0010405
                    183,                0.04624,                0.91944,                      1,                0.39471,               0.000991,               0.000991,               0.000991
                    184,                0.04174,                0.91944,                      1,                0.39455,              0.0009415,              0.0009415,              0.0009415
                    185,                0.04504,                0.91944,                      1,                0.39432,               0.000892,               0.000892,               0.000892
                    186,                0.04148,                0.91944,                      1,                0.39411,              0.0008425,              0.0008425,              0.0008425
                    187,                0.04416,                0.91806,                      1,                0.39391,               0.000793,               0.000793,               0.000793
                    188,                0.03777,                0.91806,                      1,                0.39372,              0.0007435,              0.0007435,              0.0007435
                    189,                0.04123,                0.91806,                      1,                0.39355,               0.000694,               0.000694,               0.000694
                    190,                0.03834,                0.91806,                      1,                0.39354,              0.0006445,              0.0006445,              0.0006445
                    191,                0.04108,                0.91806,                      1,                0.39339,               0.000595,               0.000595,               0.000595
                    192,                0.03858,                0.91806,                      1,                0.39329,              0.0005455,              0.0005455,              0.0005455
                    193,                0.03232,                0.91806,                      1,                0.39321,               0.000496,               0.000496,               0.000496
                    194,                0.03221,                0.91806,                      1,                0.39313,              0.0004465,              0.0004465,              0.0004465
                    195,                0.03028,                0.91806,                      1,                0.39295,               0.000397,               0.000397,               0.000397
                    196,                0.03593,                0.91944,                      1,                0.39281,              0.0003475,              0.0003475,              0.0003475
                    197,                0.03039,                0.91944,                      1,                0.39271,               0.000298,               0.000298,               0.000298
                    198,                0.02853,                0.91944,                      1,                0.39263,              0.0002485,              0.0002485,              0.0002485
                    199,                0.03523,                0.91944,                      1,                0.39243,               0.000199,               0.000199,               0.000199
                    200,                0.03184,                0.91944,                      1,                0.39233,              0.0001495,              0.0001495,              0.0001495
