                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     97,                0.10466,                0.91806,                      1,                0.38923,               0.005248,               0.005248,               0.005248
                     98,                0.09681,                0.91806,                      1,                0.39204,              0.0051985,              0.0051985,              0.0051985
                     99,                0.09282,                0.91944,                      1,                0.39175,               0.005149,               0.005149,               0.005149
                    100,                0.10257,                0.91944,                      1,                0.39098,              0.0050995,              0.0050995,              0.0050995
                    101,                0.09823,                0.92361,                      1,                0.38781,                0.00505,                0.00505,                0.00505
                    102,                0.10572,                0.92917,                      1,                0.38716,              0.0050005,              0.0050005,              0.0050005
                    103,                0.10217,                0.93056,                      1,                0.38901,               0.004951,               0.004951,               0.004951
                    104,                0.08563,                0.92639,                      1,                0.38875,              0.0049015,              0.0049015,              0.0049015
                    105,                0.10064,                0.92361,                      1,                0.39051,               0.004852,               0.004852,               0.004852
                    106,                0.08451,                0.92083,                      1,                0.39128,              0.0048025,              0.0048025,              0.0048025
                    107,                0.09146,                0.92361,                      1,                0.39198,               0.004753,               0.004753,               0.004753
                    108,                0.09229,                0.91806,                      1,                 0.3937,              0.0047035,              0.0047035,              0.0047035
                    109,                0.09211,                0.90833,                      1,                0.39414,               0.004654,               0.004654,               0.004654
                    110,                0.08089,                0.91667,                      1,                0.39294,              0.0046045,              0.0046045,              0.0046045
                    111,                0.09358,                0.91944,                      1,                0.39274,               0.004555,               0.004555,               0.004555
                    112,                0.08433,                0.92083,                      1,                0.39059,              0.0045055,              0.0045055,              0.0045055
                    113,                 0.0782,                0.91944,                      1,                0.39157,               0.004456,               0.004456,               0.004456
                    114,                0.09568,                0.92083,                      1,                0.39139,              0.0044065,              0.0044065,              0.0044065
                    115,                0.07504,                0.91806,                      1,                0.39115,               0.004357,               0.004357,               0.004357
                    116,                0.06512,                0.92222,                      1,                0.38914,              0.0043075,              0.0043075,              0.0043075
                    117,                0.06865,                0.92361,                      1,                0.38813,               0.004258,               0.004258,               0.004258
                    118,                0.07371,                0.92222,                      1,                0.38748,              0.0042085,              0.0042085,              0.0042085
                    119,                0.07232,                0.92083,                      1,                0.38906,               0.004159,               0.004159,               0.004159
                    120,                0.07553,                  0.925,                      1,                0.38913,              0.0041095,              0.0041095,              0.0041095
                    121,                0.07541,                0.91667,                      1,                0.39061,                0.00406,                0.00406,                0.00406
                    122,                0.07007,                0.91667,                      1,                0.39167,              0.0040105,              0.0040105,              0.0040105
                    123,                0.07356,                0.92083,                      1,                0.39142,               0.003961,               0.003961,               0.003961
                    124,                0.06696,                  0.925,                      1,                  0.391,              0.0039115,              0.0039115,              0.0039115
                    125,                0.06856,                  0.925,                      1,                0.38973,               0.003862,               0.003862,               0.003862
                    126,                 0.0637,                0.92222,                      1,                0.38908,              0.0038125,              0.0038125,              0.0038125
                    127,                0.06296,                  0.925,                      1,                0.38864,               0.003763,               0.003763,               0.003763
                    128,                0.06465,                0.92639,                      1,                0.38955,              0.0037135,              0.0037135,              0.0037135
                    129,                0.06279,                  0.925,                      1,                0.38906,               0.003664,               0.003664,               0.003664
                    130,                0.05817,                0.92083,                      1,                0.38981,              0.0036145,              0.0036145,              0.0036145
                    131,                0.04845,                  0.925,                      1,                0.38924,               0.003565,               0.003565,               0.003565
                    132,                0.06024,                0.92083,                      1,                0.38939,              0.0035155,              0.0035155,              0.0035155
                    133,                0.06071,                0.92083,                      1,                0.38947,               0.003466,               0.003466,               0.003466
