epoch,train_loss,val_loss,top1,top5,lr_pg0,lr_pg1,lr_pg2,epoch_time_seconds,elapsed_seconds,batch_size,accumulate,effective_batch,gpu_mem_reserved_gb,gpu_mem_peak_reserved_gb,gpu_mem_peak_allocated_gb,fitness,best_fitness_so_far,best_epoch_so_far,possible_early_stop,stop_triggered,is_best_epoch
64,0.3649,1.37907,0.67639,0.99861,0.0037630000000000003,0.0037630000000000003,0.0037630000000000003,40.446908473968506,2624.080934524536,32,2,64,3.9845888,3.9845888,2.620055552,0.8375,0.84306,60,0,0,0
65,0.35092,1.36401,0.69444,0.99583,0.003664,0.003664,0.003664,40.53575420379639,2664.616688013077,32,2,64,3.990880256,3.990880256,2.614275584,0.84514,0.84514,65,0,0,1
66,0.33653,1.37394,0.68889,0.99167,0.003565,0.003565,0.003565,40.949636459350586,2705.5663216114044,32,2,64,3.986685952,3.986685952,2.620055552,0.84028,0.84514,65,0,0,0
67,0.32921,1.37752,0.68333,0.99583,0.003466,0.003466,0.003466,40.929502964019775,2746.495824813843,32,2,64,3.990880256,3.990880256,2.614275584,0.83958,0.84514,65,0,0,0
68,0.30053,1.36995,0.67917,0.99306,0.0033669999999999993,0.0033669999999999993,0.0033669999999999993,40.76414179801941,2787.259968519211,32,2,64,3.9845888,3.9845888,2.620055552,0.83611,0.84514,65,0,0,0
69,0.29445,1.37337,0.68611,0.99444,0.003268,0.003268,0.003268,41.173884868621826,2828.433851003647,32,2,64,3.990880256,3.990880256,2.614275584,0.84028,0.84514,65,0,0,0
70,0.30989,1.3492,0.69167,0.99444,0.003169000000000001,0.003169000000000001,0.003169000000000001,40.59323692321777,2869.027088165283,32,2,64,3.9845888,3.9845888,2.620055552,0.84306,0.84514,65,0,0,0
71,0.27477,1.37134,0.67361,0.99722,0.0030700000000000007,0.0030700000000000007,0.0030700000000000007,41.297558307647705,2910.3246471881866,32,2,64,3.990880256,3.990880256,2.614275584,0.83542,0.84514,65,0,0,0
72,0.26218,1.3693,0.68611,0.99722,0.0029710000000000006,0.0029710000000000006,0.0029710000000000006,40.62313652038574,2950.9477829933167,32,2,64,3.9845888,3.9845888,2.620055552,0.84167,0.84514,65,0,0,0
73,0.26453,1.36222,0.68194,0.99583,0.002872,0.002872,0.002872,40.95509052276611,2991.90287399292,32,2,64,3.990880256,3.990880256,2.614275584,0.83889,0.84514,65,0,0,0
74,0.25449,1.35563,0.68472,0.99444,0.0027730000000000007,0.0027730000000000007,0.0027730000000000007,40.83077311515808,3032.733644247055,32,2,64,3.9845888,3.9845888,2.620055552,0.83958,0.84514,65,0,0,0
75,0.25434,1.35962,0.68611,0.99167,0.002674,0.002674,0.002674,40.657633781433105,3073.390280723572,32,2,64,3.990880256,3.990880256,2.614275584,0.83889,0.84514,65,0,0,0
76,0.23846,1.36548,0.675,0.99722,0.002575,0.002575,0.002575,40.60160040855408,3113.992879152298,32,2,64,3.9845888,3.9845888,2.620055552,0.83611,0.84514,65,0,0,0
77,0.22579,1.35905,0.67778,0.99444,0.002476,0.002476,0.002476,41.372429847717285,3155.364310979843,32,2,64,3.990880256,3.990880256,2.614275584,0.83611,0.84514,65,0,0,0
78,0.22121,1.36051,0.68194,0.99444,0.002377,0.002377,0.002377,40.75266075134277,3196.1179718971252,32,2,64,3.9845888,3.9845888,2.620055552,0.83819,0.84514,65,0,0,0
79,0.20422,1.36027,0.69028,0.99444,0.0022779999999999996,0.0022779999999999996,0.0022779999999999996,40.611907720565796,3236.7288794517517,32,2,64,3.990880256,3.990880256,2.614275584,0.84236,0.84514,65,0,0,0
80,0.19947,1.37541,0.67778,0.99583,0.002179,0.002179,0.002179,40.93454384803772,3277.66442322731,32,2,64,3.986685952,3.986685952,2.620055552,0.83681,0.84514,65,0,0,0
81,0.18895,1.37435,0.68472,0.99583,0.00208,0.00208,0.00208,41.16374945640564,3318.82817029953,32,2,64,3.990880256,3.990880256,2.614275584,0.84028,0.84514,65,0,0,0
82,0.18736,1.36979,0.68333,0.99583,0.0019809999999999993,0.0019809999999999993,0.0019809999999999993,40.72615694999695,3359.553329706192,32,2,64,3.9845888,3.9845888,2.620055552,0.83958,0.84514,65,0,0,0
83,0.17997,1.3575,0.67917,0.99861,0.0018820000000000006,0.0018820000000000006,0.0018820000000000006,40.436511754989624,3399.9908425807953,32,2,64,3.990880256,3.990880256,2.614275584,0.83889,0.84514,65,0,0,0
84,0.17093,1.36328,0.67639,0.99583,0.0017830000000000005,0.0017830000000000005,0.0017830000000000005,40.73060965538025,3440.721452474594,32,2,64,3.9845888,3.9845888,2.620055552,0.83611,0.84514,65,1,0,0
85,0.16904,1.36149,0.6875,0.99583,0.0016840000000000006,0.0016840000000000006,0.0016840000000000006,40.555943727493286,3481.277394771576,32,2,64,3.990880256,3.990880256,2.614275584,0.84167,0.84514,65,1,1,0
