threshold,precision,recall,f1,tp,fn,fp,tn
0.996616,0.987775,0.673333,0.800793,404,196,5,115
0.996612,0.987805,0.675,0.80198,405,195,5,115
0.996561,0.987835,0.676667,0.803165,406,194,5,115
0.996428,0.987864,0.678333,0.804348,407,193,5,115
0.996361,0.987923,0.681667,0.806706,409,191,5,115
0.9963,0.987923,0.681667,0.806706,409,191,5,115
0.996287,0.985577,0.683333,0.807087,410,190,6,114
0.996283,0.985577,0.683333,0.807087,410,190,6,114
0.996116,0.985612,0.685,0.80826,411,189,6,114
0.996007,0.985646,0.686667,0.80943,412,188,6,114
0.995942,0.98568,0.688333,0.810599,413,187,6,114
0.99586,0.985714,0.69,0.811765,414,186,6,114
0.995813,0.985748,0.691667,0.812929,415,185,6,114
0.99576,0.985816,0.695,0.815249,417,183,6,114
0.995658,0.985816,0.695,0.815249,417,183,6,114
0.995627,0.985849,0.696667,0.816406,418,182,6,114
0.995512,0.985882,0.698333,0.817561,419,181,6,114
0.995431,0.985915,0.7,0.818713,420,180,6,114
0.995422,0.985981,0.703333,0.821012,422,178,6,114
0.995404,0.986014,0.705,0.822157,423,177,6,114
0.995305,0.986047,0.706667,0.823301,424,176,6,114
0.995263,0.986047,0.706667,0.823301,424,176,6,114
0.994978,0.983796,0.708333,0.823643,425,175,7,113
0.99494,0.983834,0.71,0.824782,426,174,7,113
0.994936,0.983834,0.71,0.824782,426,174,7,113
0.994879,0.983908,0.713333,0.827053,428,172,7,113
0.994732,0.983945,0.715,0.828185,429,171,7,113
0.994667,0.983945,0.715,0.828185,429,171,7,113
0.994568,0.983982,0.716667,0.829315,430,170,7,113
0.994478,0.984018,0.718333,0.830443,431,169,7,113
0.994241,0.984055,0.72,0.831569,432,168,7,113
0.994169,0.984091,0.721667,0.832692,433,167,7,113
0.994138,0.984163,0.725,0.834933,435,165,7,113
0.99412,0.984199,0.726667,0.83605,436,164,7,113
0.994097,0.984234,0.728333,0.837165,437,163,7,113
0.99394,0.984234,0.728333,0.837165,437,163,7,113
0.993919,0.98427,0.73,0.838278,438,162,7,113
0.99373,0.98434,0.733333,0.840497,440,160,7,113
0.993612,0.982143,0.733333,0.839695,440,160,8,112
0.993535,0.982143,0.733333,0.839695,440,160,8,112
0.993454,0.982183,0.735,0.840801,441,159,8,112
0.993296,0.982222,0.736667,0.841905,442,158,8,112
0.993245,0.982301,0.74,0.844106,444,156,8,112
0.993157,0.98234,0.741667,0.845204,445,155,8,112
0.9927,0.982379,0.743333,0.8463,446,154,8,112
0.992642,0.982418,0.745,0.847393,447,153,8,112
0.992622,0.982418,0.745,0.847393,447,153,8,112
0.99223,0.982456,0.746667,0.848485,448,152,8,112
0.992113,0.982533,0.75,0.850662,450,150,8,112
0.99178,0.982533,0.75,0.850662,450,150,8,112
0.991778,0.982571,0.751667,0.851747,451,149,8,112
0.991182,0.982609,0.753333,0.85283,452,148,8,112
