paper_id,title,source_path,source_bytes,source_sha256,source_format,text_path,text_bytes,text_sha256,visible_characters,extraction_tool,receipt_path,reading_credit_granted
P0155,MRHER: Model-based Relay Hindsight Experience Replay for Sequential Object Manipulation Tasks with Sparse Rewards,staging/broad_freeze_v2/sources/P0155.pdf,4937074,EEBBF701D59907582A6DF49B6EEA1628DEC6794643C1AF65CF662C68A792EAEA,PDF,staging/screened_text_v2/text/P0155.txt,55263,30E10DD296E3CD53FE8AAE2644095C7EF6E183ACBE50F12781FE2E29E050FECF,31930,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0155.txt.receipt.json,False
P0180,Phases of learning dynamics in artificial neural networks in the absence or presence of mislabeled data,staging/broad_freeze_v2/sources/P0180.pdf,1216875,2EA167464E0316C6CE7100210E680F68B829832266396486DFEA5941215A0A3F,PDF,staging/screened_text_v2/text/P0180.txt,54693,58B8213AA37F7FA2E5D23CB216FD2C5932A8F23D186F38799992DFF4889EE03E,34914,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0180.txt.receipt.json,False
P0049,Q-VGM: Q-Guided Value-Gradient Matching for Flow-Matching VLA Policies,staging/broad_freeze_v2/sources/P0049.pdf,4008832,587F8F878DAAAFD39C68FCAC5D6E440886093E6CBEE6D653EA2CC102D2CF755D,PDF,staging/screened_text_v2/text/P0049.txt,48432,626CD1ACBBDC64967007FCC7C527B492628D2A0380FD54C0B6A405008A97FC81,32505,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0049.txt.receipt.json,False
P0032,DsDm: Model-Aware Dataset Selection with Datamodels,staging/broad_freeze_v2/sources/P0032.pdf,2970361,5025DBC19CC5298AE09E4A9841216AECFC7F3941AB6C2871A8DF3EC74EB43827,PDF,staging/screened_text_v2/text/P0032.txt,227692,496B570DB097A90EFE240F785C87876B240BDDCAD7D22D5422E8FCBF86CE2C6F,137866,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0032.txt.receipt.json,False
P0065,Class-Incremental Learning Using Generative Experience Replay Based on Time-aware Regularization,staging/broad_freeze_v2/sources/P0065.pdf,7485236,432A648525F43622F711C8E8B38A00D53652F2353619DB19B45AC2624B4B4A37,PDF,staging/screened_text_v2/text/P0065.txt,41184,AF94AB5D1C6DACBF5DBFE9C9561A1F798F32B491C45FFD24706684754DE5D3EE,29508,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0065.txt.receipt.json,False
P0229,Self-Paced Learning for Images of Antinuclear Antibodies,staging/broad_freeze_v2/sources/P0229.pdf,10377214,8E058ADC271B948C8D0B2BCBF7DA5B9E969CB663747A90878BCD7C3725F656AB,PDF,staging/screened_text_v2/text/P0229.txt,107347,2A485F2DB50D1D527EB4889BA2DC1F5458903AEF70AEA4DFB03AF5DE9DAF11DF,60948,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0229.txt.receipt.json,False
P0287,Neyman-Pearson Classification under Both Null and Alternative Distributions Shift,staging/broad_freeze_v2/sources/P0287.pdf,608257,19D4AB51CDF5467A1164109D2716412FD21858093774C2BD757AB9F850FC2FDA,PDF,staging/screened_text_v2/text/P0287.txt,117275,F906479252B8664F41BD267844B1769C6E4E0E1F230DA137E3F44105960622F8,48819,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0287.txt.receipt.json,False
P0073,PDAC: Efficient Coreset Selection for Continual Learning via Probability Density Awareness,staging/broad_freeze_v2/sources/P0073.pdf,679034,D8647EB574717CA47D41F43F043ECBA198FF75318A38E16596AED575435BD109,PDF,staging/screened_text_v2/text/P0073.txt,186154,DEF40BBBEB1C7A26285D107A9B59945D949C1CFA51F30883976AA60E70FDBA12,69885,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0073.txt.receipt.json,False
P0066,Cram Less to Fit More: Training Data Pruning Improves Memorization of Facts,staging/broad_freeze_v2/sources/P0066.pdf,1716101,8C0B633CEC72CAE523846384BDB24E13B16DF410CE70BA104D2F9A5B7F5C3582,PDF,staging/screened_text_v2/text/P0066.txt,154418,043F03DADF8A809F3B221A0401A9356FA3BC99F8FB8EC7CAE495EE66FD3B40E3,103607,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0066.txt.receipt.json,False
P0353,Batch Sampling for Experience Replay,staging/broad_freeze_v2/sources/P0353.pdf,512361,83D899D27A26A26D223963AE8D3321D6F5615B99A3DBB7A706C9D9C0B717E82C,PDF,staging/screened_text_v2/text/P0353.txt,34965,1C552B10E60F1CB3BD7AD0DB4408AC2308F87984B1930FBA2C0C528A98F3269B,21596,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0353.txt.receipt.json,False
P0459,ExpReS-VLA: Specializing Vision-Language-Action Models Through Experience Replay and Retrieval,staging/broad_freeze_v2/sources/P0459.pdf,2854048,81D610B588175CC2FACB35A6617988D30842C9B01A6A75D22B59177EE15293FE,PDF,staging/screened_text_v2/text/P0459.txt,67605,54CB481DD1AE28A5EC245147B9BB820E079089584C004F46B1E38C5FD61E11DA,38704,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0459.txt.receipt.json,False
P0429,Airport Detection Using End-to-End Convolutional Neural Network with Hard Example Mining,staging/broad_freeze_v2/sources/P0429.pdf,11428720,DDBC3E7CF4AFCD77BEAA5FFC299FCECFF7C8E77429AC21384109059F10E1621A,PDF,staging/screened_text_v2/text/P0429.txt,78924,4B968CC6588846004DBF796A494188CAA87F4A82B3C113FCFB61A3E39FBC3859,51006,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0429.txt.receipt.json,False
P0071,CS-Shapley: Class-wise Shapley Values for Data Valuation in Classification,staging/broad_freeze_v2/sources/P0071.pdf,1887149,C23BD7203533F40099B734DDD6DCD7C81E307406B853FF2924796A43911E54BB,PDF,staging/screened_text_v2/text/P0071.txt,50724,76846A43DC7B263317E1B6034F87450CAB2433F46245F8F0F6DC95EC369896AA,35070,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0071.txt.receipt.json,False
P0317,On The Power of Curriculum Learning in Training Deep Networks,staging/broad_freeze_v2/sources/P0317.pdf,1212894,D08489CEA16D7A9EBA28A4C6A20B56B810B5ECD41B0A7D3A76A90880E2015A79,PDF,staging/screened_text_v2/text/P0317.txt,81085,61D49D2F29379B9438EA133EA5F7AA92E0B95159AC39021422B3FF782A873DC8,48899,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0317.txt.receipt.json,False
P0312,Open set label noise learning with robust sample selection and margin-guided module,staging/broad_freeze_v2/sources/P0312.pdf,3388946,22B33ECB5F0B1E049E7759A8AFAD91F7ED8709FA662C18C8C4E493E8393954FA,PDF,staging/screened_text_v2/text/P0312.txt,81568,C4FBFA507D08780844658821C8114C21AFBBCD2F3D85DD89FCE2E4BB3815CB89,55926,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0312.txt.receipt.json,False
P0441,Improved Multi-Person 2D Human Pose Estimation Using Attention Mechanisms and Hard Example Mining,staging/broad_freeze_v2/sources/P0441.pdf,8965417,BC59651D1CADFCB8AE1D713090AD9EC437632AA31E73E457F1BE11CC01CC3B5C,PDF,staging/screened_text_v2/text/P0441.txt,80005,1DE55A8FEFED3640B9B99DDBE947FCF942150A84FEFFC174A2D1DE2290572F05,44598,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0441.txt.receipt.json,False
P0212,"Differential Privacy, Linguistic Fairness, and Training Data Influence: Impossibility and Possibility Theorems for Multilingual Language Models",staging/broad_freeze_v2/sources/P0212.pdf,3367500,20B3C113F5776E922C349D118BDD636981371124B400F8BE9B647C23D34F1BC3,PDF,staging/screened_text_v2/text/P0212.txt,331428,5F02C944321D408B297D93AFABB859434D0E76FC3D5F41EF91FC2B024B50329E,134975,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0212.txt.receipt.json,False
P0106,Optimizing Two-Way Partial AUC With an End-to-End Framework,staging/broad_freeze_v2/sources/P0106.pdf,8837691,6E2A30F89760272B0783F0017DD7B318BCB265B37DC46C0A8B301D038FBD6127,PDF,staging/screened_text_v2/text/P0106.txt,292466,B9A2207AFB7F2F0FDAE32C672C2B124A8C2841E9DF056054BA8D18D460317D69,110660,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0106.txt.receipt.json,False
P0489,Constraint-Data-Value-Maximization: Utilizing Data Attribution for Effective Data Pruning in Low-Data Environments,staging/broad_freeze_v2/sources/P0489.pdf,1071122,644A5100485E3B383C37633805660B8554BFCE41CC8B87D4C2D457226D62C4FE,PDF,staging/screened_text_v2/text/P0489.txt,126265,5621E8CF0FDDC3445B48C5C38199A3F0BDA9C3C85B3BE7DD7889B29453ACC00D,61215,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0489.txt.receipt.json,False
P0460,Data Valuation Without Training of a Model,staging/broad_freeze_v2/sources/P0460.pdf,8444950,3F63D9D93703246BBC738DC150437655BB958BC6E4932B500F0B9968BF881A6E,PDF,staging/screened_text_v2/text/P0460.txt,105703,3E52E4E939F174C8F9DA12A39EB03C76A32C3D81FC60AE0CBE8720D7A9E2C1E2,74200,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0460.txt.receipt.json,False
P0412,Convergence Results For Q-Learning With Experience Replay,staging/broad_freeze_v2/sources/P0412.pdf,752506,DFD5FF6F45682C0F1D0DA747DB765BAB3FBDD872859E1135353D68CF0FCAB91F,PDF,staging/screened_text_v2/text/P0412.txt,186038,164914EC823072E9004E442B73E5DA505E0C427D10E2998E3FC0F52C850DDFA2,91766,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0412.txt.receipt.json,False
P0366,Unsupervised feature selection via self-paced learning and low-redundant regularization,staging/broad_freeze_v2/sources/P0366.pdf,3438852,585457056F622810B3C058575AE2CEA412158CB37B00D965A90F3458E59FB710,PDF,staging/screened_text_v2/text/P0366.txt,115617,0CB51B64691E9A6EAD3E702FAA4A6F5C04763F71FE4A9380FAEB7C1A807E9792,55386,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0366.txt.receipt.json,False
P0189,InfoBatch: Lossless Training Speed Up by Unbiased Dynamic Data Pruning,staging/broad_freeze_v2/sources/P0189.pdf,3034129,B9F6140B13CD2F8E03C69A1285DA93F38C62A57E355C67C75CF84BD58DB90A32,PDF,staging/screened_text_v2/text/P0189.txt,82949,73B80E9617ACA9E428D821405CBE2EC4C655ED0A30096125A45D8F11EBF66AE8,54383,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0189.txt.receipt.json,False
P0125,Attention-based Experience Replay Framework for Continual Learning of Agnostic Time Series Forecasting Models,staging/broad_freeze_v2/sources/P0125.pdf,568490,BC573319772252C95765F1C647ADF36F5030B61409DAE6884B9414C074D92A95,PDF,staging/screened_text_v2/text/P0125.txt,44098,DF3CE05EE78F95E5F43CF4092638E05690262DA3B39EEC7B3A594CA8674A9475,32064,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0125.txt.receipt.json,False
P0342,Distributed Self-Paced Learning in Alternating Direction Method of Multipliers,staging/broad_freeze_v2/sources/P0342.pdf,1133015,ABC466E11D78D6EAF38BE22E90638E4121A6001E58EC2B41DDE16FF5C7723F73,PDF,staging/screened_text_v2/text/P0342.txt,64433,C1D60DC4EC85132B11E4960C321C5828C4A33CBD44ACFEB07B12EF5EFE7186AC,30215,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0342.txt.receipt.json,False
P0057,Towards Efficient Data Valuation Based on the Shapley Value,staging/broad_freeze_v2/sources/P0057.pdf,831855,464A332E86B7E6FF1C77166F0D1E2DBE8D11BADFF546CFE7A3E5D5C177A32956,PDF,staging/screened_text_v2/text/P0057.txt,106416,81EFC7609D82FDACBE10B01056CD051B7B4CB4CB72EE12C6E30EAA5D51CB6C49,47778,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0057.txt.receipt.json,False
P0479,RS-Prune: Training-Free Data Pruning at High Ratios for Efficient Remote Sensing Diffusion Foundation Models,staging/broad_freeze_v2/sources/P0479.pdf,1472275,C9E13CFCF5182458EA84E151355ECC908CDC1F93A58745A0411AB639AE566517,PDF,staging/screened_text_v2/text/P0479.txt,70470,AB17AC4859F9CB77CB66DAB4FE73B7C0A395CFE5FF21E98F61CBBFFFC2835EA8,41811,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0479.txt.receipt.json,False
P0237,Automatic Curriculum Learning With Over-repetition Penalty for Dialogue Policy Learning,staging/broad_freeze_v2/sources/P0237.pdf,3555841,4B002853B370D021903155B20BC7B9FA5D7F34987B6C5C23395378933DAE8A3B,PDF,staging/screened_text_v2/text/P0237.txt,55153,1979EAA5E24DC07451F9AE38B2D765DB5F9B572477B62687DEC09E6FBC79E961,34677,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0237.txt.receipt.json,False
P0108,Task-moment mismatch: diagnosing failures of coverage-based methods on heavy-tailed distributions in coreset selection,staging/broad_freeze_v2/sources/P0108.pdf,1170213,D99AA7337D07480C6294658D71197CCDBA2AF88E18425DA4AB7A221586C7E60B,PDF,staging/screened_text_v2/text/P0108.txt,81919,573B35FC4C67B24A80EEA27AD6C09BDC2854D0E73836E8C51BBBEBD189B4E55B,43091,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0108.txt.receipt.json,False
P0201,Probabilistic Bilevel Coreset Selection,staging/broad_freeze_v2/sources/P0201.pdf,1931798,3A5E9772891A0620A7FD7A331849016ED910AA556D4FE81E90E4B293589081E3,PDF,staging/screened_text_v2/text/P0201.txt,107921,ED32E3936938501903FEE80212B9DAF8D878EAB4B74DCA2E9A706FE9A19E92D6,51618,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0201.txt.receipt.json,False
P0410,Combating noisy labels by agreement: A joint training method with co-regularization,staging/broad_freeze_v2/sources/P0410.pdf,1534645,42C292218BE97252C7F4748B9E6B9D537FBC370DF21E1070E5C0065C5FCBEF3A,PDF,staging/screened_text_v2/text/P0410.txt,105540,84AF7364C9F9D0878267283DF6C8F8F5623E02E5677891E49F755B21B997CEB6,40498,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0410.txt.receipt.json,False
P0386,Selective Prediction via Training Dynamics,staging/broad_freeze_v2/sources/P0386.pdf,4288409,DE70203666086A9125979D1C6F6A49A04D926B348E4C8EF5537BAA1A5B2441C8,PDF,staging/screened_text_v2/text/P0386.txt,150891,C122B4183F6B1706B2EC0CD164086451670EC150E10104560A4F7D427EF15CA8,82765,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0386.txt.receipt.json,False
P0104,A Traffic Signal Recognition Algorithm Based on Self-paced Learning and Deep Learning,staging/broad_freeze_v2/sources/P0104.pdf,1221521,0F92586CE0CEE142E2C535C56BC116C3537F7F760AEA006A984891C6DF0C0872,PDF,staging/screened_text_v2/text/P0104.txt,43281,1FCEE08D39647E9A2A232404CE3F2FD1E09A0BB9BB333890BA2AD6012E03E647,24702,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0104.txt.receipt.json,False
P0233,FUSION: Dataset Pruning via Fusing Uncertainty with Structural Information for Optimal Neural Training in Crystal Property Prediction,staging/broad_freeze_v2/sources/P0233.pdf,713265,754F406A19A015F0A02CFCF61F7A82CC5B7C4918C6920D9482D2CF3889077F4A,PDF,staging/screened_text_v2/text/P0233.txt,60795,BF8B347868D72021493F77BF4269246A749BF55BFB0A769777F9F4441FA0BAFA,39263,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0233.txt.receipt.json,False
P0326,Few-Medoids: An Embarrassingly Simple Coreset Selection Method for Few-Shot Knowledge Distillation,staging/broad_freeze_v2/sources/P0326.pdf,308625,6E7A077E22EF22675B4CDFD5E4E34599C2F670232BFE1CC747B8024E70986966,PDF,staging/screened_text_v2/text/P0326.txt,60457,DD8401D8C815FAE831299FF7E46B613F1580BDC569D722E75F3C838C0710A198,36570,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0326.txt.receipt.json,False
P0468,Unsupervised Fine-Tuning Data Selection for ASR Using Self-Supervised Speech Models,staging/broad_freeze_v2/sources/P0468.pdf,390899,DF366FADF2AF9E6D0462C6F2B83BBE6F9257219F8A453107FF2728DA78851B3C,PDF,staging/screened_text_v2/text/P0468.txt,42215,7191D1AC2D932B52FB7720FB1FD0C42EFBE9526ACBDCC2EECB3C406C1B033289,22863,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0468.txt.receipt.json,False
P0430,Training data selection for event classification in a highly variable environment,staging/broad_freeze_v2/sources/P0430.pdf,1703068,D9EDC16FF6FC88EBA9EBA97BDE2C3D33B9FB74F532966443EB80F1C2DAA015A6,PDF,staging/screened_text_v2/text/P0430.txt,45912,1BC519536F584544C62B4BECFD08B9A061782D4C5C714462423435819E9A9A91,27636,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0430.txt.receipt.json,False
P0251,Dynamically Composing Domain-Data Selection with Clean-Data Selection by “Co-Curricular Learning” for Neural Machine Translation,staging/broad_freeze_v2/sources/P0251.pdf,461892,DDEEBA48276D027A0726894BD2F75A528213C24A0BB124D82F46B8265E43829A,PDF,staging/screened_text_v2/text/P0251.txt,71253,4DF1BD4FD2E04FECE12A900AE45A80E5B9D53F3462067B302DA5A80445E3339F,35914,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0251.txt.receipt.json,False
P0124,Learning to Detect Noisy Labels Using Model-Based Features,staging/broad_freeze_v2/sources/P0124.pdf,991011,10CA24583D534554EBAD332BEEE222EED0DA9CCDE886FDCA0983A3AF64F1DEF8,PDF,staging/screened_text_v2/text/P0124.txt,67924,12470124A166ACE9BD080F1F4BA87CB5B1A24821CF74FC61EA372A908C92B505,40251,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0124.txt.receipt.json,False
P0367,Local and Regional Hour-Ahead Forecasts of Solar Irradiance with Training Data Selection and Support Vector Regression,staging/broad_freeze_v2/sources/P0367.pdf,2348147,1B786C9F2CF54359A8A5DCF86D02CEEB7FB5EF2E70DFB0A58D0FF819582F8828,PDF,staging/screened_text_v2/text/P0367.txt,68059,36152FD748580D37751223154FC223E70822722395B0421B2BED895E46BCAD18,41764,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0367.txt.receipt.json,False
P0349,Data Selection for Language Models via Importance Resampling,staging/broad_freeze_v2/sources/P0349.pdf,1118931,3826EC3EED198449C48843A615505CC0763B1C664E96239C714D61F017B8D6DC,PDF,staging/screened_text_v2/text/P0349.txt,223132,E3001A3849DACA86D21D879E07D741CC57BAE9EE7007E11A6666687DDD6FE9CA,87485,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0349.txt.receipt.json,False
P0414,A Bayesian Information-Theoretic Approach to Data Attribution,staging/broad_freeze_v2/sources/P0414.pdf,1717287,AB6166432CA20E07D5BFDF69B9B70A9B4ACB91A916DB3D35185FEBAF45BB523A,PDF,staging/screened_text_v2/text/P0414.txt,129983,96709A97BE9995565841255013E11DC9482688429E0CEC67A6AC61CAA7801078,62015,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0414.txt.receipt.json,False
P0352,Off-Policy Actor-Critic with Shared Experience Replay,staging/broad_freeze_v2/sources/P0352.pdf,1024976,B572A031E13EB12E7EA5F606E758739457CD422F2D6B6EF414C2DF549A97D2F6,PDF,staging/screened_text_v2/text/P0352.txt,84648,42EC92A9BE53BBDF2720F57B42110C80D59F94A30F7613F9123547C9A63EBF65,53047,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0352.txt.receipt.json,False
P0080,Training Dynamics for Curriculum Learning: A Study on Monolingual and Cross-lingual NLU,staging/broad_freeze_v2/sources/P0080.pdf,2861456,4A1CE5FA88C9CF3AC9E6D2B55E7B788B9647A249CAEB2A5BC784C60816845EE6,PDF,staging/screened_text_v2/text/P0080.txt,100816,1C84D7B40FE68445F296482688A83815A3FECCAF803E5BB2B8137F571D430C23,60240,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0080.txt.receipt.json,False
P0435,Prune to Protect: Faster Training and Enhanced Privacy by Dynamic Data Pruning,staging/broad_freeze_v2/sources/P0435.pdf,3260776,ECBF8DC78C51E589D7C5CABA1BB5B6557D45C936D6B0731DD055040DFA994E61,PDF,staging/screened_text_v2/text/P0435.txt,85476,68FB170178A976B962215E3507F188B45A85643660712C9FFD4D545EAD8AAF45,40543,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0435.txt.receipt.json,False
P0406,Cold-Start Data Selection for Better Few-shot Language Model Fine-tuning: A Prompt-based Uncertainty Propagation Approach,staging/broad_freeze_v2/sources/P0406.pdf,1207384,1BA69E40FCD78F542C092BAE8E60FBD712FE32071DB2FC28A48D6BB004A17E03,PDF,staging/screened_text_v2/text/P0406.txt,145209,70EAAD5D4BE247782C1609B7C7AF646974EFCF891331ED3720E2CDD7258DD425,74619,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0406.txt.receipt.json,False
P0203,Selective Experience Replay for Lifelong Learning,staging/broad_freeze_v2/sources/P0203.pdf,1691149,FAE579105B7C4614D5FAF8EA9657EEAFAE5F10F1496A23105EF0CB59B0B6D753,PDF,staging/screened_text_v2/text/P0203.txt,55683,9D4A59D882298D342B8BF05FEDB0CC51F489766373E626C3F05F8785CD02B2BB,36116,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0203.txt.receipt.json,False
P0333,CurricularFace: Adaptive Curriculum Learning Loss for Deep Face Recognition,staging/broad_freeze_v2/sources/P0333.pdf,2646136,1112820C48680E728C5D215FEF4D6F13A29156D3D1411A0E7522FFA40D205D98,PDF,staging/screened_text_v2/text/P0333.txt,65123,22995CF05C1886121882148FB5D02F6B060FC04493FA5E488699C6DE2768F806,36049,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0333.txt.receipt.json,False
P0348,Learning from Long-Tailed Noisy Data with Sample Selection and Balanced Loss,staging/broad_freeze_v2/sources/P0348.pdf,625319,1A2E018AD69D41F13551F2AE1AFE2D478C85DA159B66A08355E51C8D959D1327,PDF,staging/screened_text_v2/text/P0348.txt,83145,DB9556F8E738A31EDDB680E89F1CF78F130A6465725537D5B1E52745958F4354,47785,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0348.txt.receipt.json,False
P0269,TEAL: New Selection Strategy for Small Buffers in Experience Replay Class Incremental Learning,staging/broad_freeze_v2/sources/P0269.pdf,1988739,6E0BA551389417BE08340D79A6C50BD828E6C7B3A05B948837C4CB5890D702AC,PDF,staging/screened_text_v2/text/P0269.txt,59825,529D19E66B5DAF6F1BAD7D1D8F6BC6BFB5E9AC6079F28663470827E052B4540D,37402,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0269.txt.receipt.json,False
P0163,SIGUA: Forgetting May Make Learning with Noisy Labels More Robust,staging/broad_freeze_v2/sources/P0163.pdf,3299795,A734F362C482ABDD200DF607C0E3B67D6CDD4283F904B53F0448097C77BA02D4,PDF,staging/screened_text_v2/text/P0163.txt,102554,98B037338C3763B49ED8D83A50A074514B881C466AD55D4E5810DDCBA4904672,45363,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0163.txt.receipt.json,False
P0128,Self-Paced Learning for Latent Variable Models,staging/broad_freeze_v2/sources/P0128.pdf,622322,F83C722B325797164858AFF3DFC21616D8365EC23D29A33E342D77FCFF495A54,PDF,staging/screened_text_v2/text/P0128.txt,40754,580EF5366E1259641C17AE20C8C7C74A59506FEF2A56E9A2B3CBEE5E225641F6,30987,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0128.txt.receipt.json,False
P0376,Estimating Training Data Influence by Tracking Gradient Descent,staging/broad_freeze_v2/sources/P0376.pdf,6742272,FCA22D32F8F9337C623E5F6B6922BF51938E4625A9E52C34CE2732FDDA225DE2,PDF,staging/screened_text_v2/text/P0376.txt,60857,F6BB01B05DC7324F2BF69242B45E3ABD775445430423F39AF4D235053D256EB2,43991,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0376.txt.receipt.json,False
P0436,HYperbolic Self-Paced Learning for Self-Supervised Skeleton-based Action Representations,staging/broad_freeze_v2/sources/P0436.pdf,1761847,7933629028DFDC08BDE9E3C23A16871DF839C8D06B5F814E7348856521375143,PDF,staging/screened_text_v2/text/P0436.txt,86410,6EA685D7DF368C3027E76D5CDA5469159FF9D6D4B05E95B81A32167CBDFF105E,55615,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0436.txt.receipt.json,False
P0148,CLIPCleaner: Cleaning Noisy Labels with CLIP,staging/broad_freeze_v2/sources/P0148.pdf,2468336,82699E612C6ACE39870ACF635A3303B9E9F86D9801BE74AB896C03020272DEF0,PDF,staging/screened_text_v2/text/P0148.txt,172755,8C38AEB634710995BC07DB97C1F5BF2E59C96C391380C7EE4DAFD84442E65F8D,69339,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0148.txt.receipt.json,False
P0310,Evolution-aware VAriance (EVA) Coreset Selection for Medical Image Classification,staging/broad_freeze_v2/sources/P0310.pdf,2569446,43B09D37A722AB5369FC262691AAAFCE92B75796BCF7F4E6A8CE03C6660B50DC,PDF,staging/screened_text_v2/text/P0310.txt,119387,71B02C3774056E1F89741C98E21D80AC0AA3D7DFBA8E0D3E1EB8483FD3790936,61217,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0310.txt.receipt.json,False
P0053,Error Sensitivity Modulation based Experience Replay: Mitigating Abrupt Representation Drift in Continual Learning,staging/broad_freeze_v2/sources/P0053.pdf,616925,9686629ECAACA5EAF8FFC0C652ED8079CA9D3C1BF4D0C6FB966F0CA590847D6F,PDF,staging/screened_text_v2/text/P0053.txt,84339,98D217FEFB05E66383F6461ADB9D404A0203D47EA1D087B412133E98669CB4D4,51101,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0053.txt.receipt.json,False
P0132,Rethinking Experience Replay: a Bag of Tricks for Continual Learning,staging/broad_freeze_v2/sources/P0132.pdf,1870738,95DE576AD60328631D44AA26F72AA158064C1E50644368CBB607EC4D3CDB5632,PDF,staging/screened_text_v2/text/P0132.txt,78242,3E571645B6C4B8AF8C127993FA05D258C25F83C5125956A900114390180ADA53,37290,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_v2/text/P0132.txt.receipt.json,False
