threshold,precision,recall,f1,tp,fn,fp,tn
0.989863,0.986486,0.608333,0.752577,365,235,5,115
0.989693,0.986486,0.608333,0.752577,365,235,5,115
0.989646,0.986559,0.611667,0.755144,367,233,5,115
0.989564,0.986559,0.611667,0.755144,367,233,5,115
0.989431,0.986631,0.615,0.7577,369,231,5,115
0.989306,0.986667,0.616667,0.758974,370,230,5,115
0.989274,0.986667,0.616667,0.758974,370,230,5,115
0.989104,0.986702,0.618333,0.760246,371,229,5,115
0.989044,0.986737,0.62,0.761515,372,228,5,115
0.988994,0.986772,0.621667,0.762781,373,227,5,115
0.988948,0.986807,0.623333,0.764045,374,226,5,115
0.98894,0.986842,0.625,0.765306,375,225,5,115
0.988878,0.986911,0.628333,0.767821,377,223,5,115
0.988832,0.986911,0.628333,0.767821,377,223,5,115
0.988759,0.986945,0.63,0.769074,378,222,5,115
0.988722,0.987013,0.633333,0.771574,380,220,5,115
0.988677,0.987047,0.635,0.772819,381,219,5,115
0.988603,0.98708,0.636667,0.774063,382,218,5,115
0.988504,0.987113,0.638333,0.775304,383,217,5,115
0.988323,0.987113,0.638333,0.775304,383,217,5,115
0.98829,0.987147,0.64,0.776542,384,216,5,115
0.988025,0.987179,0.641667,0.777778,385,215,5,115
0.987934,0.987212,0.643333,0.779011,386,214,5,115
0.987789,0.987277,0.646667,0.78147,388,212,5,115
0.987714,0.987277,0.646667,0.78147,388,212,5,115
0.987406,0.98731,0.648333,0.782696,389,211,5,115
0.987272,0.987374,0.651667,0.785141,391,209,5,115
0.987164,0.987406,0.653333,0.786359,392,208,5,115
0.986847,0.987406,0.653333,0.786359,392,208,5,115
0.986769,0.987469,0.656667,0.788789,394,206,5,115
0.986649,0.987469,0.656667,0.788789,394,206,5,115
0.986636,0.987531,0.66,0.791209,396,204,5,115
0.986454,0.987531,0.66,0.791209,396,204,5,115
0.985945,0.987593,0.663333,0.793619,398,202,5,115
0.985791,0.987624,0.665,0.794821,399,201,5,115
0.985283,0.987654,0.666667,0.79602,400,200,5,115
0.985277,0.987685,0.668333,0.797217,401,199,5,115
0.985134,0.987715,0.67,0.798411,402,198,5,115
0.984979,0.987715,0.67,0.798411,402,198,5,115
