threshold,tpr,recall,fpr,specificity,tp,fn,fp,tn
0.999699,0.26,0.26,0.0,1.0,156,444,0,120
0.999693,0.26,0.26,0.0,1.0,156,444,0,120
0.999692,0.263333,0.263333,0.0,1.0,158,442,0,120
0.999688,0.263333,0.263333,0.0,1.0,158,442,0,120
0.999686,0.266667,0.266667,0.0,1.0,160,440,0,120
0.999684,0.268333,0.268333,0.0,1.0,161,439,0,120
0.999684,0.27,0.27,0.0,1.0,162,438,0,120
0.999665,0.27,0.27,0.0,1.0,162,438,0,120
0.999652,0.271667,0.271667,0.0,1.0,163,437,0,120
0.99964,0.275,0.275,0.0,1.0,165,435,0,120
0.999627,0.276667,0.276667,0.0,1.0,166,434,0,120
0.999621,0.276667,0.276667,0.0,1.0,166,434,0,120
0.999602,0.28,0.28,0.0,1.0,168,432,0,120
0.999601,0.281667,0.281667,0.0,1.0,169,431,0,120
0.999589,0.283333,0.283333,0.0,1.0,170,430,0,120
0.999588,0.285,0.285,0.0,1.0,171,429,0,120
0.999579,0.285,0.285,0.0,1.0,171,429,0,120
0.999567,0.288333,0.288333,0.0,1.0,173,427,0,120
0.999551,0.288333,0.288333,0.0,1.0,173,427,0,120
0.999529,0.291667,0.291667,0.0,1.0,175,425,0,120
0.999483,0.293333,0.293333,0.0,1.0,176,424,0,120
0.999457,0.293333,0.293333,0.0,1.0,176,424,0,120
0.999439,0.296667,0.296667,0.0,1.0,178,422,0,120
0.999421,0.298333,0.298333,0.0,1.0,179,421,0,120
0.999413,0.298333,0.298333,0.0,1.0,179,421,0,120
0.999401,0.301667,0.301667,0.0,1.0,181,419,0,120
0.999395,0.301667,0.301667,0.0,1.0,181,419,0,120
0.999385,0.305,0.305,0.0,1.0,183,417,0,120
0.999383,0.305,0.305,0.008333,0.991667,183,417,1,119
0.999375,0.306667,0.306667,0.008333,0.991667,184,416,1,119
0.999326,0.308333,0.308333,0.008333,0.991667,185,415,1,119
0.999302,0.31,0.31,0.008333,0.991667,186,414,1,119
0.999263,0.31,0.31,0.008333,0.991667,186,414,1,119
0.999218,0.311667,0.311667,0.008333,0.991667,187,413,1,119
0.999217,0.315,0.315,0.008333,0.991667,189,411,1,119
0.999184,0.315,0.315,0.008333,0.991667,189,411,1,119
0.999165,0.316667,0.316667,0.008333,0.991667,190,410,1,119
0.999136,0.318333,0.318333,0.008333,0.991667,191,409,1,119
0.999127,0.321667,0.321667,0.008333,0.991667,193,407,1,119
0.999119,0.323333,0.323333,0.008333,0.991667,194,406,1,119
0.999098,0.325,0.325,0.008333,0.991667,195,405,1,119
0.999096,0.325,0.325,0.008333,0.991667,195,405,1,119
0.999086,0.326667,0.326667,0.008333,0.991667,196,404,1,119
0.999081,0.328333,0.328333,0.008333,0.991667,197,403,1,119
0.999063,0.33,0.33,0.008333,0.991667,198,402,1,119
0.999062,0.333333,0.333333,0.008333,0.991667,200,400,1,119
0.999053,0.333333,0.333333,0.008333,0.991667,200,400,1,119
0.998994,0.336667,0.336667,0.008333,0.991667,202,398,1,119
0.998978,0.338333,0.338333,0.008333,0.991667,203,397,1,119
0.998947,0.338333,0.338333,0.008333,0.991667,203,397,1,119
0.998942,0.34,0.34,0.008333,0.991667,204,396,1,119
0.998941,0.343333,0.343333,0.008333,0.991667,206,394,1,119
0.998906,0.343333,0.343333,0.008333,0.991667,206,394,1,119
0.998876,0.346667,0.346667,0.008333,0.991667,208,392,1,119
0.998857,0.348333,0.348333,0.008333,0.991667,209,391,1,119
0.998854,0.348333,0.348333,0.008333,0.991667,209,391,1,119
0.998852,0.351667,0.351667,0.008333,0.991667,211,389,1,119
0.998846,0.353333,0.353333,0.008333,0.991667,212,388,1,119
0.998839,0.355,0.355,0.008333,0.991667,213,387,1,119
0.998819,0.355,0.355,0.008333,0.991667,213,387,1,119
0.998791,0.358333,0.358333,0.008333,0.991667,215,385,1,119
0.998787,0.358333,0.358333,0.008333,0.991667,215,385,1,119
0.998743,0.361667,0.361667,0.008333,0.991667,217,383,1,119
0.998724,0.361667,0.361667,0.008333,0.991667,217,383,1,119
0.998709,0.365,0.365,0.008333,0.991667,219,381,1,119
0.998701,0.366667,0.366667,0.008333,0.991667,220,380,1,119
0.998688,0.366667,0.366667,0.008333,0.991667,220,380,1,119
0.998661,0.37,0.37,0.008333,0.991667,222,378,1,119
